,Prix
753,8030
1331,14800
1235,32080
1109,11080
401,16780
140,31920
343,20550
1004,20320
712,36280
787,25180
1233,9610
174,21440
1060,8910
280,32710
616,42140
1254,18540
432,20880
1087,16030
223,69740
406,26490
325,18250
1070,20890
1270,27100
683,44070
191,28040
331,15710
1444,69600
161,26390
383,50820
1119,22860
1536,18520
590,9680
893,10960
294,18760
1147,12700
1527,25700
1487,17580
1082,11880
1127,31090
1598,53260
553,19060
1072,48770
366,24030
1139,20550
727,77430
1552,7390
588,51500
1236,40230
860,37850
1588,29360
1131,14930
508,6760
1548,11130
695,29140
1244,13300
1127,17450
613,44070
1197,20310
738,50120
908,41730
1546,24400
951,55980
257,31180
88,14440
1296,29640
456,11380
1439,34680
343,19650
1020,21260
1589,51900
70,11850
931,19860
1595,20700
293,18430
922,32980
921,31090
7,29940
161,39420
1543,20320
926,27760
1316,19360
37,39130
1069,18850
853,43540
1273,21510
276,21510
1178,19960
921,13020
993,71470
1321,19360
1275,18790
1097,28600
275,27540
237,20690
432,20280
1383,18680
587,56480
1063,19590
116,22680
1121,54600
297,22550
789,21170
981,14860
516,71900
605,19870
8,30520
769,36580
1320,24890
966,14970
1373,13620
213,20860
1305,19360
1231,79460
1547,13180
1425,14120
407,12380
456,12740
1201,43170
313,24340
633,3300
1075,22480
1533,22120
1073,15710
814,15440
722,10350
539,49440
1029,3020
1282,6140
593,10480
237,62080
287,28460
206,20380
96,29250
690,37870
898,18270
1050,30720
558,41990
959,17830
122,48490
1376,25840
11,8910
1037,11220
419,10780
1217,26430
500,36870
1039,14640
1167,21480
986,11770
1229,13320
704,16030
1392,19220
890,39930
1276,21640
770,16500
353,26940
916,23310
1374,21380
422,16630
61,34780
1256,28050
709,68300
1330,24450
126,21640
1443,22920
203,28600
1055,11360
400,24030
719,10580
386,25820
1476,24980
1141,12080
555,23180
111,39770
196,49740
164,19870
965,20550
1028,32010
7,17280
144,17830
677,19020
1052,8600
822,12980
672,7840
899,27760
278,21230
371,42680
249,64840
1001,17080
368,310
535,48380
416,41980
638,7500
864,37490
547,4190
1053,18740
1032,35040
1134,20100
148,46600
842,19710
1127,15460
89,21000
698,43030
737,66030
1341,11430
728,15790
33,13810
1178,24940
1293,9260
430,27430
1012,8610
1062,15840
1486,15380
578,8610
976,7380
682,33580
230,16510
293,23180
737,11280
596,19720
106,27210
1044,7350
744,7650
877,20890
818,5530
685,3690
181,25150
642,70780
821,18620
271,92700
1014,6820
42,28290
1320,19530
268,58010
131,28860
555,30820
1505,21140
738,25280
965,30980
471,33880
681,11860
188,22900
1238,10260
680,11140
828,12820
719,16780
643,28480
61,17330
730,45750
1445,26980
595,35070
1541,16430
19,9660
580,17200
1342,31340
830,12870
601,8040
820,43580
972,34440
836,11220
4,18210
914,12580
517,19580
1129,23710
455,20310
727,22360
1295,21450
1465,22520
1054,54480
524,13320
1175,24760
1515,13620
123,23980
547,20980
83,47230
1224,9380
304,22450
1047,14970
478,14680
1342,16920
1381,46990
384,37990
432,17080
1004,7850
262,31210
636,47100
1300,35600
1361,14000
745,29590
960,41460
249,46500
17,31080
602,31850
379,34200
1500,31300
1411,20550
87,22470
1436,70100
1449,18090
963,19530
413,29590
448,27980
1469,17190
42,45810
281,24960
1244,14430
817,16330
1258,21070
747,12290
163,22680
255,11050
1169,22940
628,18850
848,22590
9,14280
922,7000
824,32740
1292,25380
1305,31250
453,21880
286,43380
1474,6340
856,19780
1195,21830
1015,18860
536,37290
1508,41310
354,26370
1493,18730
1046,14540
939,37450
1367,17470
902,24530
459,29400
286,17580
1387,23520
39,14380
880,14670
1332,14960
325,44380
1119,46390
518,25980
337,48700
1466,11410
1113,30680
404,24180
1455,35360
15,18070
1266,25860
28,34270
798,12700
306,25510
830,10860
1000,46390
2,14080
1572,53550
138,13420
1274,29960
1146,23960
1094,22030
530,18530
47,28500
1514,23430
101,22410
1061,16780
317,42610
197,70190
911,29950
522,15580
1409,20930
1563,32530
845,25350
554,50920
705,19420
134,11140
1539,14300
1150,20550
397,29260
831,20980
294,18580
280,29070
750,37390
1360,11750
1153,49180
191,14050
1496,28900
1412,21710
1337,19190
811,8780
284,39580
586,18680
1419,87500
1516,25320
111,41420
1080,41170
1470,19450
981,12170
1047,23530
1088,30730
606,20500
608,13370
1483,88780
1318,22240
69,23740
1257,51440
915,12600
1493,40590
598,27700
767,23160
1174,26360
941,8030
415,11540
423,17050
82,33730
427,13750
1463,35620
964,18510
1307,48060
259,24460
813,14230
1012,10590
1104,29940
833,7810
1118,18710
270,19450
402,13100
1245,28030
962,40580
1424,34970
772,40440
1077,46330
398,23540
1390,18000
782,9210
761,26890
906,24870
972,11970
937,31340
1182,23300
934,9960
329,12300
408,24920
429,29750
361,19370
219,36160
166,33460
668,22210
403,50380
1549,57180
467,30490
1008,27810
819,17940
46,18280
953,22870
614,8840
1189,28300
1220,36730
992,16260
1339,11180
91,25740
1003,29410
1130,36460
928,28470
975,31990
630,17400
923,22550
1044,15970
1529,55800
1308,33460
393,1660
704,15990
1011,21360
533,14160
492,33150
446,29100
1181,33350
1163,23540
67,30040
1521,19450
939,15110
586,18780
862,32080
73,26040
983,34650
483,45130
1240,54370
1420,37820
1227,13060
683,13120
1128,17800
1248,26360
758,29130
534,17920
182,31030
571,15100
799,26750
1279,16280
1530,25660
726,2850
397,13870
1039,4550
1497,43560
1058,12580
1102,24980
275,25810
438,16690
179,16480
329,25600
1262,26980
771,20900
900,5680
133,17330
1380,14620
87,33040
285,26860
41,27270
640,20210
954,23580
6,14290
1580,35040
885,2100
290,20550
1302,32830
456,28840
1021,28190
941,31880
784,16330
1351,14260
119,110570
1221,23090
866,12980
526,22090
652,14610
816,9670
1561,56370
655,23570
1562,9840
159,13630
252,33640
589,9700
579,17750
1244,17230
705,45860
1304,23250
336,37790
980,27880
981,17480
637,21450
1110,10260
51,35820
1062,18740
26,16630
189,32730
678,22120
251,61340
1343,11750
1206,18850
665,3470
1344,13540
1093,52990
266,5280
1301,16770
259,48230
135,70540
1116,47440
1227,45130
807,28480
266,28960
1574,33700
1374,47860
582,46200
1332,23970
461,29380
771,16030
1503,44500
516,20460
571,32840
513,17230
701,24940
1577,16480
1578,28370
659,25240
1503,30010
272,8780
356,19440
157,14830
464,37070
53,14430
290,35280
545,14360
921,27000
355,39220
398,16630
1306,16250
561,38670
383,34170
1566,67630
246,14690
1111,26880
1520,8450
55,25140
150,9910
1170,47410
734,8020
1035,39550
440,19930
1493,19980
1467,6210
1562,34680
119,20770
1095,14400
406,19550
1512,34020
830,11650
363,43900
16,51290
1009,12730
1385,13180
1503,17790
955,22370
396,23350
990,31990
835,20290
746,24440
1303,16220
1512,20970
1008,46390
320,26980
1083,67280
1482,17100
1105,18700
1358,81160
998,43980
1293,20890
201,19380
79,18130
110,20210
1181,17420
1284,29460
1409,15980
1507,14830
91,26860
931,36130
1593,33880
15,30240
1171,29650
370,29500
481,18240
1513,44370
408,13020
97,25130
1321,35700
673,55560
1282,20330
1387,13980
383,12170
1416,47860
836,6420
350,23080
687,30780
1325,22000
85,26290
369,420
1461,20140
1365,27240
1436,29820
1293,25380
1418,18360
802,19500
244,15930
704,20260
1436,17060
211,15350
1319,23080
1115,20970
263,33640
1534,33730
1577,20150
510,27020
1267,24180
1477,13180
834,24380
765,23160
176,10480
1304,32060
1471,17860
127,11980
873,30430
973,49160
743,20050
1428,25410
657,36230
555,13370
218,2120
76,16680
341,35370
1380,43440
617,6040
1066,11280
4,42820
849,18860
566,14860
1235,10780
1470,18130
313,23030
1216,43420
389,19780
1299,24200
413,51410
1398,8470
796,17080
1205,9660
894,18350
1583,31520
15,40240
534,11670
479,21260
1372,33810
90,11750
43,22000
514,24890
1132,22210
1034,31740
512,34780
1468,31060
1139,63270
365,23160
773,16060
873,6260
1476,20140
1444,10960
1336,37360
339,12580
1032,98980
360,13560
1110,47940
12,16030
1015,16200
418,14610
1373,41860
1190,11080
159,21180
338,34180
1069,15120
221,24180
843,27470
524,25830
701,15190
350,38980
809,36880
465,21330
26,17120
1159,20720
1198,23480
1363,12520
1166,26230
753,15880
51,23850
104,27240
724,18010
322,16930
717,44440
312,32530
16,30960
1347,19670
648,13900
1312,13800
139,28870
1274,28320
1183,32580
1256,36280
279,17460
1103,55700
166,25740
315,43110
689,18580
1491,23960
867,12930
313,26480
51,13810
152,26210
1410,24110
1056,17940
317,16570
1523,21780
1011,6810
1489,26430
38,31030
272,23030
1585,35580
956,7850
1562,13780
1098,24380
823,30070
987,11780
1149,16370
1159,29940
1549,15490
287,15100
321,37800
531,38610
505,31780
1309,25440
1539,37820
1485,40590
572,12480
1157,26440
1375,54860
574,49860
1289,13030
831,17680
17,26070
639,22420
1056,20290
1195,19880
1516,4550
1065,16060
204,18010
359,60720
324,26530
1135,16780
1595,43270
888,24400
525,13980
265,17980
1479,15230
851,16620
1280,18380
1283,17180
1373,28840
45,18080
145,15410
273,18680
480,16930
1170,33030
146,18000
1559,24570
1441,54890
392,17980
1030,21650
65,45780
357,31300
316,32750
1230,11490
508,4940
592,37800
1383,34180
1277,23970
817,14230
1495,24990
487,37790
1416,18470
1054,13540
1595,8840
308,40860
527,41620
1193,18850
1406,28870
1163,38670
1233,18710
1346,9820
175,40460
1219,13600
1149,41900
316,18890
1201,17300
1503,25280
1110,22030
1156,21140
23,14220
639,9490
957,34960
1453,21760
730,2300
1025,32650
415,20040
1589,13200
154,19360
213,22290
308,18920
945,27350
1125,43900
960,9860
1550,43780
511,7610
528,14560
1492,18060
675,32580
1133,21640
1462,11330
145,22550
262,45800
706,31900
1480,24580
298,29380
742,24270
1138,86870
393,29020
829,45040
627,6710
307,32920
1453,38850
1192,9700
773,4530
260,33800
1520,29680
847,20140
35,9580
765,15320
1341,31340
863,5830
556,11230
1217,28630
147,34410
1141,37840
1456,24760
541,98260
18,42650
509,13730
398,17360
152,14150
1139,18130
595,21300
360,33590
1433,37480
1113,29960
423,13110
1045,20410
521,24080
1079,34580
1269,15990
510,50820
884,26890
968,17250
1564,32920
892,11070
372,31060
1003,13110
621,14980
1100,16940
700,29370
1448,13090
158,29320
1594,34470
859,33810
1437,23920
301,63680
478,10310
267,24130
52,14430
1205,28320
1400,28870
1214,20720
1452,24090
666,76090
383,36410
1096,26430
1136,43030
32,12630
711,14200
967,33160
462,20210
803,8000
1213,15710
688,18850
177,33460
1298,29110
1041,36720
395,33750
470,11000
1570,15830
887,11780
259,23980
1560,8530
202,38590
351,18890
591,30400
778,40230
702,16780
1047,29360
346,24120
1106,13440
779,34100
1129,9700
1085,11980
1204,20670
623,5480
656,3160
786,53230
882,17200
1018,26070
1035,43030
1445,30510
1297,73260
709,16780
972,25740
870,31270
1544,23230
995,12280
918,18430
598,29620
790,15190
472,32350
738,25610
1566,14940
1509,15660
581,18780
233,10430
528,9160
782,21110
1226,16260
279,34420
476,16790
1274,22780
679,13290
384,22020
1324,17180
844,30220
649,27860
50,19590
1034,14640
469,60360
1249,10300
621,14360
748,2300
358,34180
1126,24980
495,29100
1150,47840
119,28480
342,32460
111,42320
912,16480
379,24130
103,18880
993,19060
506,44380
1424,24940
651,12390
1474,9110
122,34090
1,21260
232,24400
1075,24780
495,7610
1572,11340
699,43440
853,22370
219,20850
1254,21430
210,18120
320,21060
239,8400
913,5070
865,19020
1513,41200
770,28270
884,23740
201,16870
184,40100
665,46050
942,35100
1353,55980
1219,15190
736,46830
305,29250
1269,21710
29,31610
592,7480
1184,21730
450,18140
687,22300
1574,23790
1040,19100
1260,18580
605,20800
437,20720
570,19360
1385,23640
696,38060
1012,3440
565,16330
616,20480
232,25940
395,17020
1312,47880
819,14360
1173,16140
364,14290
1013,38830
1208,21830
698,16360
603,25700
734,28400
1059,29020
237,22120
252,43380
987,43980
1245,14120
494,12850
926,12960
927,29500
226,16780
545,22820
691,27770
575,6590
975,20500
1073,17200
1382,21490
1162,39520
1050,6890
43,41280
1456,7870
719,3680
1552,10620
1137,16070
852,18270
816,24190
930,31880
1173,15370
351,14290
409,25780
481,26360
1108,88690
540,29630
94,17260
1265,29020
284,31780
118,35330
1025,13090
1494,16670
847,25350
599,11710
1005,12570
841,72470
66,20340
927,34200
986,44820
614,22120
1317,29760
284,36870
1425,13440
1194,7960
1045,22140
36,18850
1318,1280
1222,21600
1078,48490
895,14370
1137,24060
813,30780
319,13890
813,16500
1017,12270
1126,18880
1271,11680
520,34120
27,40310
12,17980
1024,20500
1057,12880
1198,32710
1588,27540
1444,32160
517,45900
575,27280
310,26890
1127,40520
816,12850
1422,32940
1157,20550
671,12570
46,14430
1315,25830
1134,32750
1425,22330
639,48670
899,26370
1325,29970
1162,21000
752,70290
473,30230
1251,37930
580,14960
794,15320
1557,59380
356,17000
556,6370
696,24180
331,13500
177,20350
735,20040
696,22940
678,29720
1186,16260
865,11980
1424,22590
646,30760
1131,39830
878,26080
1571,12690
446,39580
1212,52870
913,17530
920,32450
654,21330
788,26490
1275,30140
1128,18600
164,34680
232,16940
388,33720
1439,24280
243,37930
374,11950
875,9770
581,35100
1158,27820
200,30630
1467,12980
455,14680
785,18280
1343,24590
1278,26000
234,23350
722,18730
905,8730
1172,8590
359,21210
816,15230
429,33450
1377,31020
1373,15250
1466,33030
930,4060
320,30800
381,30230
742,28370
44,34780
479,19090
1052,13540
1394,5230
1574,23050
1117,13630
1129,32510
176,6750
29,20170
191,9500
1576,7540
19,17360
142,35080
1548,17530
1103,21580
1197,7300
1136,17450
1532,21330
1082,35330
292,16780
1473,31900
1064,15710
1578,33190
633,9490
631,48060
376,14140
488,52810
754,8650
1031,3570
886,14380
1499,21900
130,33330
2,26740
843,1850
986,15990
1591,16080
1272,22210
610,10600
239,24130
609,5430
1197,62030
1147,23960
1589,12290
857,16320
63,18880
477,15140
1251,29650
1374,16970
72,35860
1076,12080
1501,15510
959,11780
212,31330
756,16800
1588,17260
940,25050
1023,27450
876,16180
562,15380
1253,98420
15,36220
772,10240
77,19600
941,16230
1575,14630
1528,32080
1498,16999
842,6140
397,28060
1528,26260
985,5430
1105,24540
417,314600
1472,15370
833,31390
500,20940
299,38380
164,21180
757,6430
837,16930
1334,26380
869,36580
777,6900
1153,40920
1460,10480
407,9450
354,6810
14,17900
1432,36030
267,40280
1215,36230
1441,30500
446,18750
883,30430
302,26760
781,64530
1563,42470
273,21060
1365,30510
509,58880
756,3490
995,15620
1563,35880
948,12720
1211,18340
133,14580
486,21260
438,41800
247,58010
1267,18220
642,14870
584,17340
870,29620
350,20040
894,27590
1299,42820
1478,38140
1546,24980
33,34780
1060,38110
964,31400
1375,13310
46,27950
380,17050
155,28330
272,22180
1381,35860
1579,16150
1293,10680
1514,17090
564,24300
1356,24280
724,11860
1458,18860
80,7820
420,78910
343,19780
1074,33580
1208,25300
1128,35040
850,18130
120,19360
829,34130
961,32550
148,21040
212,22480
105,31630
741,54690
349,37610
1261,35330
444,17760
246,40280
1402,17260
1415,28650
457,34480
802,31280
1190,53730
102,21580
712,17230
55,35130
1283,19880
1483,4970
1022,39730
1112,39430
1284,20720
1417,137800
1369,25680
1212,20850
424,21630
1339,25180
470,18570
1492,18590
381,20940
243,30780
1043,13110
1531,54260
938,12080
1304,30480
1020,35040
372,5200
1531,33800
298,32730
1250,5030
433,27980
1343,12750
1091,21520
64,39910
923,18780
72,18200
190,25780
70,26290
1280,7420
946,35100
99,11880
1223,27110
168,15240
236,18130
1078,17060
70,14410
1417,26890
1191,47840
325,25300
856,4520
151,17420
172,23580
554,31400
381,33910
1333,17000
436,13540
883,15580
461,20880
291,17580
424,50820
862,37490
1563,22120
104,32750
60,31500
1523,32760
755,17370
129,24130
209,26330
1304,26660
786,16330
346,22970
341,28230
167,34830
1563,39880
900,42360
716,34080
776,45080
142,21650
1169,16500
1584,24400
1170,42350
260,48490
1009,8620
832,15230
790,26020
328,36280
257,17640
600,3610
378,23190
239,22030
524,39660
718,47350
139,44640
834,32110
423,37720
806,15710
1482,7070
140,18200
270,29980
641,79800
648,9630
49,26890
821,17790
1337,31250
918,19970
87,20040
39,19960
1492,19820
1502,22880
513,9580
808,9500
511,19890
778,10380
1357,11950
1486,17370
790,24820
1489,23600
265,21060
308,19840
1434,31350
562,98890
1400,14160
624,38050
522,43490
1368,13480
32,32360
839,39890
92,11970
840,5130
1529,14020
24,36560
648,54390
1515,32920
1585,30660
1120,22990
870,31150
1323,29140
1029,135480
1459,47670
773,16370
1441,20690
185,16780
864,12630
526,90830
501,42930
797,29370
1114,18220
850,36210
971,32080
616,5480
597,46230
41,40550
1493,21760
1053,9370
815,24500
1078,65980
117,40220
482,42800
944,26420
908,11710
344,30480
1083,13180
957,15990
1034,45100
154,20690
183,23580
477,28120
1407,36110
1354,16320
1240,9660
1497,31900
1283,34220
900,28470
1498,73780
310,19710
1045,18220
648,10680
658,9040
370,29730
1300,7900
1107,14280
322,30690
967,14750
391,20230
825,30920
1390,55520
649,24520
64,16180
1494,18900
814,38150
596,21780
96,8850
882,43500
908,20670
12,81080
686,22860
943,38280
1087,37040
641,12740
904,3450
1352,19190
1126,12610
416,21050
366,33900
24,10240
901,8470
1131,18960
864,20400
322,29460
1504,35980
450,35710
749,22690
1103,25420
1569,12520
811,5800
744,23780
852,22120
1092,25900
616,13550
1024,29370
1138,15710
552,14280
433,16720
214,17420
341,32920
13,14560
397,13100
1254,22180
384,22210
1084,20380
118,33230
815,37170
792,28090
1277,54450
964,46850
1108,37590
1164,15060
862,14620
950,26020
1565,21040
732,33240
1145,40580
684,23530
940,18670
1368,57340
949,26210
800,38830
1392,33320
703,4680
1559,6700
735,31280
748,9500
1391,46310
632,17170
997,74610
1191,22570
1068,52980
977,25070
925,27660
1561,24240
238,16480
438,32350
885,42420
1451,24160
631,43580
1496,9930
1066,41190
80,19240
877,31300
227,27430
1522,27480
872,32750
1559,15530
1065,48770
611,54490
1450,12070
544,26400
786,22980
149,29730
330,23110
1380,25280
297,12690
774,31880
842,40660
136,29480
468,18110
62,17620
1195,30310
721,31240
720,11690
907,20860
657,15790
1158,64780
812,30720
711,23740
365,25900
605,20740
144,22310
1286,17000
218,27240
1570,48040
372,25940
904,38550
1583,11010
962,11620
291,38850
1130,29000
625,35100
1549,8450
931,29390
989,39220
1249,34360
405,15690
1122,43750
388,8990
949,17440
807,25420
545,55770
282,27600
1278,16110
674,16720
1541,29880
851,28350
522,30700
928,5320
1514,31350
1524,12480
108,22890
98,21240
1148,4540
169,47560
1145,20520
1208,11840
723,21970
570,21180
765,25110
128,29480
1027,19020
194,28040
559,23160
558,32950
547,16930
1489,20860
997,11550
1486,50750
1107,16880
1091,14020
378,34200
1287,27480
1432,19930
951,27950
485,27280
1062,20890
1433,31060
549,25240
759,6190
982,41380
113,21450
1377,27870
1464,21840
1306,16920
681,13620
428,24970
1447,18320
888,21200
1070,8530
932,24380
711,6910
1463,5630
1445,24960
362,48240
1426,12700
936,7720
1564,13660
1141,15450
933,31940
623,43890
1200,73470
1155,28500
974,44870
675,26380
1505,64920
557,43620
1116,25900
1255,28040
872,24360
1227,55780
1533,29660
100,32980
1457,28060
90,17770
176,24820
825,37500
1501,16780
1089,5630
1010,5540
1258,28540
1,14970
1259,4890
252,42780
746,34080
1536,76820
1383,26160
1436,22180
1475,27660
1338,38590
903,27620
424,47350
603,8800
348,44530
570,16890
636,24520
1457,65720
249,24340
1285,12520
1060,26670
857,34200
1382,5180
245,35220
707,35360
1527,26740
598,23980
1151,21580
946,14390
1533,25700
363,15480
267,14950
1099,24980
1272,19880
789,7040
968,23370
328,16770
289,27420
1043,14260
763,11770
771,34270
1040,5670
1134,13080
750,12280
107,77260
613,25180
516,25350
207,15560
332,37900
721,59650
658,15870
602,41310
76,34960
573,54480
252,13730
853,29040
810,27350
1309,14880
65,28190
344,26520
98,27480
1200,5980
25,32360
982,20060
168,96550
105,29230
1077,25650
1371,18120
298,22210
210,44600
134,29380
761,28730
3,35010
33,7210
539,8790
6,20970
1445,38310
1059,9900
1430,30800
215,46950
1224,25500
1422,30650
271,18660
606,10470
1329,26430
147,19980
1121,29290
937,28240
1173,14060
890,26440
780,10360
1386,14700
180,9840
250,10610
1319,27100
1093,20890
1561,11110
666,10910
1498,32530
811,14410
1215,22960
1058,30350
1135,19580
686,13620
887,19020
435,16500
1518,29680
1594,21070
197,15050
1066,33060
1278,23740
1435,28780
684,43270
109,13860
74,49030
901,14760
1338,14260
854,21340
261,29160
77,14360
248,11380
628,26440
973,44820
578,52250
143,15410
1457,42670
1481,33280
687,9300
855,20380
804,18120
807,12980
518,22580
328,18700
1165,16770
399,36760
585,10780
697,27480
779,39720
472,10210
69,23990
1058,16300
298,26420
1173,26430
1177,32200
1004,22060
1555,105810
567,12860
407,47710
634,4780
861,21240
1562,15300
506,28330
614,36130
827,35940
65,30230
752,33880
342,37180
29,20280
402,17880
1456,18920
687,63310
783,18020
1490,43930
1206,57130
351,60720
1024,29020
0,79440
155,10680
69,98800
1245,26980
1051,21930
1023,16690
1316,50220
1061,22300
543,17100
427,30700
1271,78000
678,17250
596,7530
436,30180
1169,19660
611,10580
60,32080
1313,29730
1071,39310
659,52760
132,32480
695,14960
441,24130
18,31580
680,7000
791,30110
52,32280
786,15380
576,11780
582,26890
609,13650
315,18170
392,12190
233,14930
376,21500
1038,7350
1408,16670
893,5320
601,14950
1472,12530
1227,29430
1579,11700
1221,24590
184,22180
115,18670
1427,17190
26,40120
331,26410
593,11500
956,31160
106,28540
1579,32670
837,22940
156,24980
904,41080
923,14490
864,4630
510,29430
863,15520
584,21300
1165,12700
617,23980
137,62420
245,76260
1521,24570
740,19020
472,34480
1291,26950
1551,19060
1518,12480
1481,12360
887,7150
457,31200
858,12690
628,68110
1404,23520
1431,30720
622,31850
728,19430
88,14380
686,93480
538,20070
867,15890
338,36860
441,56270
264,8780
1241,55780
695,6910
269,32440
1379,17220
904,3100
908,8380
461,32080
793,45730
278,23110
208,14160
777,29850
813,15060
510,19930
1024,36900
1258,30730
474,28820
111,9130
845,35680
768,32110
1080,7780
775,520
620,3610
1350,55480
42,25910
810,46770
1576,21240
861,5830
74,19530
612,3160
322,18710
17,12520
715,20330
508,25740
559,39000
463,17830
437,35360
818,11650
889,15320
283,11480
951,32060
127,13500
770,35110
1338,28320
1439,45660
20,58660
970,43480
505,8240
1467,36540
251,27280
937,14660
458,17640
390,31000
511,13480
969,48780
1175,35990
998,29550
932,4260
148,25500
14,44160
644,13540
526,16220
799,52440
284,22380
281,14490
408,9710
1241,15710
215,9870
243,20620
1064,25510
720,37180
1319,8170
1055,104920
1418,81160
669,19080
1168,18960
843,29760
1577,50830
988,50180
45,24820
634,23740
4,14980
825,14110
929,10690
0,29380
1313,20120
1179,45960
389,47700
787,37420
319,27440
400,33750
1099,123000
105,29100
53,30480
1546,14120
1185,27820
542,21260
1554,15790
679,22800
1017,31740
1596,18240
961,29160
811,13540
1348,31620
208,18430
730,18350
1435,17800
884,22870
215,20380
363,39940
1429,39770
386,36230
1453,57340
1294,17190
182,43240
629,13650
216,31790
38,48490
1356,47860
924,44800
542,23180
1097,32980
1389,15090
839,16740
152,24360
1312,35620
1063,18510
1068,12080
958,13220
896,26430
158,18130
1389,27410
587,24890
163,64780
710,11640
382,21620
660,15360
1582,23540
1033,11770
941,31590
525,27020
365,40300
1033,31860
1095,23430
1003,36610
858,20890
720,33460
145,44080
895,28110
1575,36460
979,13660
1423,22470
842,9840
50,72330
962,32380
1396,69300
205,32110
496,16970
852,19060
464,32980
514,14150
1324,39130
1513,25180
202,25740
593,29360
337,24360
581,19100
1524,26470
546,16930
1586,36230
169,13420
1105,22750
1161,27480
83,21780
578,12260
815,16930
168,10480
1392,28650
1531,15510
283,60630
46,25380
1366,13300
353,19090
1386,47830
170,16050
649,15600
673,21040
1355,18170
1094,19930
855,15940
222,55660
863,47210
1586,28420
1325,20600
1032,16790
642,6380
271,30190
1400,54860
1226,19720
897,5670
1223,26960
1452,12280
1336,27330
562,37180
1016,32010
135,16920
221,38520
414,35200
463,41750
1007,7190
162,21180
1523,15380
954,43200
967,27510
52,32380
846,29660
506,22550
1313,16860
265,32530
34,40200
451,41980
306,4470
1338,22560
415,20880
1560,27480
915,42420
622,30760
703,43580
849,19960
1367,24040
1507,34450
526,27240
994,41020
196,27720
1096,24060
207,30550
1159,27110
802,40260
1259,41690
1572,27930
956,14950
879,4300
999,22740
1114,43030
205,18120
1511,24820
1290,33620
56,24760
254,24110
1315,7250
611,17400
828,17970
796,21120
81,34860
700,33300
859,26300
475,28840
471,47460
143,14820
322,16220
960,4870
610,15600
1396,28160
726,15180
130,22300
482,15610
379,23350
273,19200
1519,18230
49,39760
174,45560
1083,16630
814,4860
886,6140
1366,19710
1390,45850
726,26540
299,28620
1542,37670
1250,29850
290,41400
1228,30360
1326,20040
1377,33900
73,29760
1502,21560
307,7380
867,11850
1592,11760
1088,34200
1426,68260
202,14160
1218,26620
1136,16510
1184,18960
353,11480
988,27440
920,24580
953,7410
1034,1270
534,71900
480,11570
378,36360
113,37800
400,46730
557,25810
1540,33900
1171,9330
90,26700
279,14950
1299,11860
1116,13910
594,11930
1029,6890
479,17080
483,42710
802,26190
373,42100
1415,18550
1527,57570
285,17340
593,46200
1286,39800
1027,12810
246,23130
1421,270780
1171,2500
368,29400
1089,45510
471,17190
877,22570
1152,38620
437,47460
1261,48620
1162,8730
1475,20690
709,6200
3,16520
1137,33300
876,18380
336,29020
124,5580
472,26710
1059,8100
681,14980
85,10180
794,36630
1500,12700
1404,43440
695,26230
1020,31090
522,36990
1055,20380
658,20140
1313,20200
1291,18880
123,22450
595,19050
697,27280
1245,34070
318,18170
1168,23180
631,16170
1318,27010
112,23640
569,4190
133,20960
873,7170
1291,17190
699,23960
1247,47180
1058,17240
514,8260
965,13090
136,14490
725,40760
1247,5980
1187,28230
1507,31300
749,21370
386,32070
270,25900
1583,12310
1140,4980
1015,8610
878,33810
1413,27870
1298,119900
4,33580
359,24970
258,42900
444,20230
1506,8420
1301,7540
1243,51440
1262,35730
952,35630
761,25500
386,17000
942,25400
1316,35010
604,11700
674,27020
1162,18960
1122,22860
5,45370
990,15680
693,31900
40,32380
528,20680
946,7280
1287,20200
1335,19670
625,13680
1113,10980
1552,10900
418,9450
1253,26740
1142,11430
1551,14000
765,29830
1571,14550
236,43710
184,40290
613,24350
1261,23110
1046,30960
529,26230
608,12580
632,41590
79,34540
392,56040
144,38730
239,47580
507,49360
919,4250
1487,30230
17,13510
1353,13440
173,40100
305,24840
352,21810
179,31570
1518,22050
688,37000
1272,47880
1586,12400
590,24280
1569,58380
669,46230
451,29660
502,17190
797,16330
145,20640
749,19870
676,36140
1568,42470
733,10970
263,34910
1126,15710
1066,19420
213,21340
1307,21040
1132,57640
826,19060
1248,9590
715,30720
153,36280
340,21950
778,53230
1308,31230
1221,13430
1371,17080
1440,5530
1388,33350
1582,15790
1231,31570
1337,46590
952,16500
1420,21500
21,22540
439,31170
1573,29130
589,47400
729,45370
950,15680
377,27480
1253,9650
150,29960
1101,28730
1092,13400
905,22120
254,12420
812,25660
707,25180
501,7130
1294,11970
661,15230
797,17740
1036,36770
824,21060
361,15380
1203,45200
809,24180
500,26420
1095,16660
1567,17100
1588,14360
1446,20650
703,26490
1311,28030
1393,19020
1336,31030
45,27370
1221,6640
154,18840
1411,23190
1495,25350
1485,26380
1429,25350
266,18270
179,17590
1497,28000
391,19590
1097,16180
1187,24970
576,24900
146,19810
1171,31570
352,25090
999,43340
640,17170
248,28340
602,7950
946,26200
112,15660
1381,9430
1378,33350
519,13230
282,24380
1336,30480
66,31590
56,16590
81,19980
300,11850
640,56380
690,51640
1416,45850
364,13440
527,33040
841,14110
944,25810
422,31310
1323,19410
1014,9320
341,12300
498,48730
784,13110
1524,30720
1406,10830
425,34170
478,88660
1109,20980
1060,21280
1546,65520
