,Prix
1321,26300
1124,24590
602,46280
1175,31110
1326,23780
883,13400
1545,19210
918,269860
815,19720
88,30510
1257,59950
439,18730
319,10420
977,37800
1563,33330
70,25360
895,31110
1594,19930
302,19150
884,11860
883,16050
1553,23380
574,19120
1486,47580
1143,22580
917,53150
1599,21270
1066,17380
1354,22970
1257,31340
257,23730
1136,41320
880,14140
959,34980
1308,16960
1259,26690
1070,21790
282,25280
220,23280
403,21810
1384,25110
625,32540
1060,14250
1306,20950
1377,35940
307,15730
775,40100
950,33480
487,43350
573,24130
1579,31030
532,15600
1313,42710
959,13170
1364,14500
191,4910
1299,13970
1199,39680
1490,14110
1357,17200
379,26100
428,13040
1149,15660
283,77680
601,14740
1032,35290
1535,21380
1047,24370
795,32650
579,16080
1127,12180
709,15850
891,50490
343,85430
531,7450
485,32450
986,43270
1272,12630
1293,25140
42,13790
560,23900
282,19880
195,41800
296,22190
184,13290
1174,20880
966,39410
64,27440
1050,27280
645,52440
855,29380
407,23500
718,28070
1442,23300
1402,24960
1283,17840
1006,11140
639,24000
1389,31090
647,21070
1039,27820
1385,21400
425,20030
1024,43290
553,11860
920,15000
1500,30480
88,8700
1317,18760
1227,17820
7,37890
1013,15560
1041,18120
396,23580
1027,39080
1073,10890
638,16230
1221,5080
59,17830
1367,26980
1165,22380
1429,12060
464,7120
993,18120
1156,30490
579,46050
1217,13530
667,18140
1376,25260
860,26560
1260,14860
747,17530
320,20890
893,20980
1375,14410
392,15990
26,27810
1242,30250
701,25510
431,10910
106,26300
1378,18430
1573,24750
1012,28160
369,21050
706,11880
390,14810
1446,28380
1114,49370
500,8700
110,21700
158,38310
157,15620
931,29140
1004,19700
1578,35240
136,30500
648,6480
1025,16420
774,14580
663,25350
873,16910
259,15370
334,21260
203,73200
966,47980
328,8060
875,32050
424,30610
609,39580
1,13180
519,6660
1026,24370
1008,8710
1092,20890
115,32200
1538,31430
1100,7400
59,42570
688,25170
1267,15980
1333,22740
1069,42380
28,19910
784,26160
649,32770
399,31740
1002,28060
1019,13140
1419,19780
544,8800
959,46200
672,19420
236,18630
273,30790
694,22320
543,60800
71,19760
1040,31900
731,30340
846,35680
272,49000
646,25580
186,13100
630,24760
793,25280
1100,5390
1003,16680
37,9060
350,33020
221,27000
110,24080
517,13540
1442,23080
691,30150
1448,19620
440,31700
637,24620
168,9350
294,10420
750,37620
780,17610
682,3480
629,20930
58,14450
719,58310
1380,36880
562,24580
862,26890
1565,47540
544,16530
1333,6650
782,10260
564,3440
792,28040
955,25290
789,32180
1575,35610
871,8530
956,11970
430,34960
454,37040
690,15040
1287,17380
1458,30480
1023,42460
489,15000
1165,25510
1508,28300
441,34200
542,31480
49,31060
1193,59980
284,14960
1036,13180
460,23140
1287,14170
1372,23070
1338,36200
179,36270
993,9790
241,23090
622,31610
1290,25060
1362,23520
697,19780
927,94040
229,21580
5,49760
549,18290
339,35960
1496,19280
1349,24790
54,25500
1403,67680
545,35640
929,10810
377,34450
426,21230
1402,8840
121,24280
231,54720
1231,13280
769,7370
1195,26520
705,23860
1329,32070
259,27260
1158,15840
594,20310
811,57900
7,26200
881,8530
806,29150
1279,19820
1293,25840
425,34470
236,63780
1408,18000
809,15570
1184,12480
975,12300
505,28870
1504,25400
358,12170
1430,38260
1002,24960
906,38360
1308,30870
854,16930
419,46420
267,20120
1373,28060
34,17760
849,33510
1277,16650
284,45360
1569,14380
514,31480
183,32890
1459,19580
1087,24920
412,9180
805,39830
1588,60300
1206,39860
22,34140
750,23860
286,9670
811,19360
659,19190
1548,5230
1571,7180
123,35940
1216,13090
1119,32110
1053,23350
527,34780
39,31700
1520,6080
101,22600
1035,7810
322,48840
187,49920
872,29370
1552,53640
1346,20120
1562,10830
534,31470
693,35160
118,20600
1539,18490
1138,12410
1220,33460
785,17310
850,37040
258,21580
728,18110
1305,18130
1122,90950
1033,41680
1499,36170
1395,46720
1328,11840
793,35010
234,48650
531,11010
1389,59000
1521,40920
83,10690
1054,10620
1452,28190
944,20480
1016,48340
1047,42700
599,30330
600,30400
1455,29880
53,16960
50,16930
1503,22340
892,32860
1473,44750
376,13300
753,15330
1144,88780
905,15730
423,14460
1478,22660
76,20100
431,34340
1500,10610
926,22780
1271,33060
240,15850
785,15730
987,34600
1105,29130
804,21630
1108,2930
1278,88020
410,23410
1226,29660
503,27230
1419,23180
754,23190
1051,19700
368,18970
1329,13060
733,31110
719,9100
883,5520
965,12690
901,43980
1168,21490
910,23760
310,25610
416,10810
398,29510
323,48340
207,18290
169,26200
636,4180
361,30510
1527,27190
464,23160
997,47340
770,26300
38,25900
915,31570
563,28040
1178,20110
1543,23750
977,27620
1328,42510
90,29130
965,16030
1100,42380
904,12500
968,13670
668,13840
903,6540
998,13110
1535,29860
1296,49980
354,11770
263,17770
986,18440
1174,18770
487,28750
446,16130
1151,16330
1151,17650
61,19490
1459,15380
916,19290
570,56410
816,17800
72,17980
949,43170
454,55830
1222,33230
1390,53430
1217,30500
1408,67680
1085,14500
1182,24980
1424,31690
531,33650
189,48940
1072,4300
771,23740
1269,20980
1527,22530
689,13320
356,39940
1032,29880
1476,29400
1015,7260
1075,29940
256,16940
410,20110
173,11090
301,45740
1225,25580
727,6820
878,42780
127,25120
1381,37370
83,38640
266,17830
378,67680
589,35690
937,10460
6,16270
1578,27720
840,24660
270,13530
1296,33580
455,20980
1010,28490
904,24070
757,12400
1341,11860
110,47860
1338,14430
817,27430
523,28290
621,48960
797,36940
1538,104970
624,12790
1507,47580
1113,59800
232,69910
553,42080
543,13000
1211,58190
682,20450
1247,18380
308,21260
949,26970
964,40530
623,31560
1083,14440
44,30690
1036,3030
1468,22390
169,9550
662,70540
231,12410
1288,23860
1196,19700
632,21060
1290,37190
178,13440
272,22990
1291,34950
239,12160
127,43430
1085,31620
1486,41540
1359,51950
246,19020
1549,45790
1334,30780
920,32430
1319,30130
420,16680
1456,32070
1508,36580
969,23580
515,21610
478,25950
686,21300
1525,32340
1583,41790
649,20240
1482,57100
278,43590
342,8230
722,20810
461,17310
49,13380
299,18450
524,35590
897,20280
326,15880
367,36550
1250,30610
543,25180
387,25840
756,18060
227,9030
1084,18600
1518,22980
20,26310
143,13930
1138,31860
1032,17100
1023,7150
413,31200
1489,22130
1448,24820
1053,7860
98,25830
1082,27540
414,10580
1508,31780
801,18110
350,62920
1589,45790
998,14540
1324,34700
769,6380
941,15480
355,29420
980,16080
787,26550
732,10640
1246,18960
1451,11330
972,57040
311,34390
1052,47620
769,6580
1062,21780
1318,37370
968,52060
1279,37480
600,60020
73,29360
110,32590
1137,11330
1270,36870
1401,25150
1446,18270
58,29100
907,37080
1566,90730
1,54540
1141,40100
333,52980
463,16410
1509,16940
378,18130
65,31330
1285,19980
658,49980
1224,21810
1326,27040
351,28890
1384,17100
816,10610
318,16940
453,10890
1050,7500
80,28500
355,4130
1561,10500
1356,40560
1369,20850
1280,38740
1410,19590
774,31770
224,16450
657,35940
1415,21070
201,10370
1306,35040
1089,21040
241,28650
1527,29040
1576,3250
505,30670
1252,30330
1413,23610
815,63720
751,36580
169,24240
1267,14380
1290,20250
106,20610
827,12900
83,13480
730,21930
1422,16490
590,19760
550,14590
209,4980
75,14110
312,19780
725,9580
565,39150
1040,46700
1591,24820
814,19330
511,37450
1223,7330
1405,19210
295,25470
1164,20870
358,16630
1261,6120
371,30610
1383,24270
768,19980
1191,20940
865,21500
1557,16480
11,17360
499,28180
445,15220
1363,27260
90,23350
36,18380
509,25030
1090,16950
1010,17550
462,37960
1461,44670
1243,32680
352,24270
726,15730
826,15360
1410,12670
1425,20890
1327,19640
317,17260
997,36770
329,12520
1080,53660
562,33000
990,28200
426,34640
326,12660
1176,25710
161,16180
324,16820
1058,14670
200,10010
823,20890
471,10670
677,13850
336,45190
651,19180
462,9500
20,37890
1148,26860
1147,17830
1306,22770
1125,17810
43,27630
46,43090
75,21970
678,25850
293,77680
671,27100
304,27420
11,18530
1339,16230
618,25580
1255,23050
117,37180
1258,29130
1173,15330
1237,29130
257,45200
1104,36700
146,27540
285,33750
644,21260
830,44850
845,15730
305,50310
47,28730
131,30070
1393,25610
1053,23080
292,10460
1527,58930
1000,16500
734,20280
1,21980
254,8520
1559,21350
939,19660
1560,27340
1071,26430
795,15020
969,41150
1144,19360
572,12180
1556,41790
269,18360
303,17760
541,19690
456,23980
1274,34440
1534,41190
1462,57110
516,17900
631,11180
1461,20720
518,23770
1159,9400
812,21320
1591,42370
588,26530
1030,26460
1144,24690
1509,27720
1054,10070
184,17230
346,26550
300,20380
1130,31300
1568,16480
860,26140
499,19110
245,15100
1464,20090
804,47760
1223,18610
1269,54190
1364,28390
37,38400
137,18790
1498,14260
446,27200
1159,53530
145,11140
1553,29040
1341,22180
382,36270
1019,33460
28,21580
1522,20980
308,86420
1220,19550
986,14540
539,25540
1374,26230
1262,20720
789,23180
1498,24950
1119,16120
1408,24130
1011,32920
1545,15660
314,19240
535,39660
1182,27810
1398,14320
1152,29620
1213,22560
1292,21260
168,56820
1207,24980
1119,47810
321,28730
1190,10680
1495,30720
1111,39210
1114,22170
1598,35610
610,20880
924,44500
1449,18630
716,28610
157,7860
385,19600
1586,42720
137,13310
203,13370
288,15840
907,28240
1082,2100
922,19330
1548,23200
461,13200
475,34360
1486,27350
666,19500
1091,16720
1455,30720
131,23280
242,5440
672,3980
1415,12380
308,43620
729,30550
1107,51430
353,33420
782,19240
595,14930
299,20400
1432,26300
1178,18530
729,10500
239,9960
506,11120
798,22210
28,17680
723,22750
1333,27810
836,20520
501,15240
1196,23150
146,31850
1111,29390
1451,19980
553,30840
13,39420
484,14680
390,23380
145,21700
1096,32190
613,49070
324,23050
1412,39980
1070,14560
428,27810
1011,41950
970,10800
1076,41930
1259,15150
516,20110
837,33880
935,10480
865,20650
341,22110
974,33480
607,28290
1073,42820
721,54390
1444,13660
154,32350
1593,13660
853,43900
1416,25170
289,79800
444,36450
247,27810
48,12230
1168,36860
1405,14970
1193,12710
1448,18780
683,49070
354,18280
1097,15730
1105,43680
10,21240
687,36230
960,15500
459,38740
755,5610
1199,25590
649,21060
182,15010
1286,38500
1036,39910
402,29390
471,37940
1576,38740
865,20890
238,47560
1557,13560
180,21060
354,23110
609,44670
765,24180
665,27830
1021,700
346,8690
1063,22130
785,40600
1086,12900
1059,25530
1180,8920
591,14260
627,29370
737,18880
860,19950
993,18600
839,17970
1439,19360
1258,24270
685,30360
939,44980
821,8450
1550,28730
914,52310
591,14680
762,25170
466,12260
1153,25500
1565,18130
1505,12850
547,2910
239,27040
525,37780
737,12700
1169,17810
287,26220
458,18860
1260,38740
107,16500
355,21070
1311,30370
824,30750
638,20370
46,11290
989,12480
426,21860
1237,25180
589,26230
734,14170
361,11970
1116,12400
490,31530
1120,83930
118,19690
313,19930
104,22810
868,18760
350,17080
102,40970
957,20480
457,7640
1156,32110
620,19540
1459,24820
101,10080
1,27150
220,61870
1072,18690
473,18390
1518,18980
684,20930
1453,69320
196,15320
1191,19200
200,18600
691,21990
245,13100
889,6540
819,47290
1494,84850
726,10090
857,12820
191,10730
191,21820
682,38790
905,26780
1312,31390
1205,12990
693,6100
312,10150
1252,20810
20,115170
0,27700
1161,33190
448,28190
674,27860
1571,38050
1029,29140
1248,23150
597,41980
408,27710
532,16660
1371,23840
650,32840
972,9500
510,14870
604,17240
207,31340
386,37260
1299,37700
800,28720
1160,7080
351,24270
988,13330
1199,33600
683,16320
596,38260
687,19780
1033,32400
216,14260
233,20070
956,10760
1234,13300
459,12290
907,28780
908,19310
1280,21260
511,13230
653,20360
519,42980
943,29880
1070,6600
1369,20700
1130,34420
1039,34310
35,38730
1435,28310
696,25040
1558,37430
1132,23980
1364,66670
767,24360
906,33860
1148,10610
327,33460
366,32740
437,15340
1110,26820
486,36280
72,35900
1249,7330
1324,22180
94,52680
1014,11730
1490,20310
1405,38740
592,17160
994,13610
833,19600
66,14660
889,10150
955,32840
635,31840
1260,16940
263,25060
1406,33330
1180,19000
1041,26230
29,16930
1261,30490
1167,18430
1078,39420
873,19660
1110,31850
807,24380
324,30090
794,47440
1005,27530
1083,14610
52,33040
494,17360
21,15370
1558,12540
1013,12150
1054,46200
1187,14410
1562,25570
1438,13600
526,22470
541,33770
316,13300
1128,32480
768,3090
1416,18780
1115,29630
662,38290
41,13110
1302,46610
1133,46000
1420,25710
654,50570
856,30290
1270,18600
1151,19360
763,17950
474,26520
1216,105380
546,10350
748,15990
1536,33150
327,27810
524,9750
660,17850
334,29510
170,7900
692,14000
680,12690
635,32460
1139,20870
816,16200
1405,25600
886,30720
1104,20890
833,41730
1517,12480
446,20940
889,9450
896,22380
644,45340
791,18120
1218,16390
1101,19080
160,35860
210,14550
358,24660
1373,19620
223,33020
344,17830
828,20550
526,27810
1116,22280
190,47060
1460,28030
438,19500
758,17830
1335,19700
1033,22490
217,13550
699,23350
857,9970
1132,22980
362,17580
788,34080
390,21760
704,20320
1373,15390
1447,30220
911,9350
291,34390
352,19240
694,24710
37,19490
481,37370
1050,14410
1378,10460
1579,29230
1117,20440
1126,24940
158,10880
23,23610
184,9590
1581,17650
1594,30580
135,53950
1543,38420
1090,4300
1183,20890
1131,11880
1473,15630
1083,43680
272,12840
1468,29040
1038,7340
1576,19340
604,42240
647,37420
1319,29360
442,5750
712,13550
1021,42140
884,78270
1503,34870
123,50530
2,20170
794,22010
968,26140
1541,18200
1214,14650
578,25660
222,14150
576,23080
1200,27720
1135,24920
1540,11380
836,5320
58,15640
443,11380
1233,44500
1314,28300
38,20460
1073,16440
726,15320
942,12850
201,16260
708,16120
1585,19340
903,30410
1012,24160
875,38390
524,26300
1245,33060
10,14640
725,34480
77,24860
923,26230
1431,15880
1507,57650
1502,22940
793,23630
367,28640
1526,21440
950,19300
1106,20690
412,46530
1406,20780
813,10540
496,31570
286,38370
167,26980
715,10560
328,17740
1327,29150
824,28460
733,11430
1125,26990
1395,10430
400,38290
340,22260
1587,35610
1401,30320
246,44380
1163,19960
1435,15230
418,12910
836,33880
310,17420
787,37120
1560,29560
279,15450
1366,22900
514,17430
714,2530
985,26160
1540,28600
931,16990
1192,19510
117,27820
452,15710
416,23350
229,55270
1207,16470
626,20890
529,16080
848,5120
352,13180
850,56900
1289,24850
1474,17470
1552,39180
1580,12850
1057,14260
930,9510
1365,19700
41,21070
368,68940
151,11990
251,34140
1383,35080
1578,29690
1286,40700
1453,13090
509,7990
1345,20440
711,69600
1452,22410
81,21400
415,51730
314,44020
1071,14610
1156,17380
1129,48670
823,29980
99,23740
820,61890
944,16330
141,17260
190,10720
96,23200
727,31410
335,41310
1243,26690
444,34700
228,45100
1400,36020
1397,18380
456,24970
802,55090
1196,25810
79,30490
666,37040
51,17340
1273,4300
1479,16940
997,13330
1086,32920
1276,44640
1421,36170
1370,43640
1159,19240
393,28070
1331,25710
177,16950
1494,29020
385,26060
247,21580
1019,12480
1525,38620
914,20110
1292,44060
995,15370
375,35470
1510,38700
273,19600
1238,18960
395,35400
1334,12940
1050,37080
58,67180
885,20980
71,17900
198,34140
64,17880
312,9310
908,26890
90,12820
1221,39590
151,10510
215,11180
1075,6600
67,35580
1409,19700
1197,34200
301,27980
805,14310
144,32310
177,22480
549,39180
369,38420
1320,35320
407,20280
861,18760
432,11530
419,37680
856,26520
1508,7150
1368,11110
54,50580
1515,19700
732,24070
108,22190
218,41630
1294,28180
741,10090
853,25940
170,34140
1570,10450
897,22110
670,18700
783,23200
121,11640
1146,14670
1582,27720
1157,15790
240,40310
984,4130
803,18710
793,27350
300,27880
236,37180
563,33770
349,15850
216,24370
521,17480
705,34220
132,30220
825,29500
1097,23220
758,9750
1471,16340
125,30220
251,20440
656,18860
616,18680
43,32980
773,7930
1324,42510
875,35970
83,26380
21,16980
1488,33340
1439,23600
463,10450
760,21650
506,31620
734,14840
1302,22030
1480,30490
741,29030
1483,37360
270,20890
285,28020
1367,26080
572,72480
1336,22140
575,25050
469,7020
1359,55620
1579,31080
831,37070
87,30840
791,35340
1470,14020
1569,17940
661,14370
1529,44780
1583,21030
1111,4420
842,13890
1317,23580
1026,33040
1454,32170
750,14890
1438,22570
179,13000
1450,14540
473,10600
501,25500
798,23200
1104,23220
842,34050
938,9790
584,15480
590,12190
33,25960
1487,25390
1051,19620
766,31390
1052,30490
108,34540
438,20860
907,11120
885,19310
330,24680
1080,14680
940,7770
1032,57360
150,23590
190,31900
479,31680
1390,25610
1299,20440
1229,19200
1490,33460
1275,54390
874,22380
1508,59550
287,17650
1034,20300
597,15220
615,6150
373,35550
1240,21260
1096,11060
313,32770
951,32940
351,33420
778,24360
1394,42460
1435,16940
60,33260
1497,18980
765,41290
563,20500
96,27810
881,30960
903,51990
1598,9340
641,37040
940,69320
1083,27080
590,27710
856,23760
1348,13880
1126,20180
1458,19950
329,45490
35,17240
879,38040
1161,17960
818,17040
325,25650
1501,20550
449,20940
727,11580
1060,26430
1515,12160
763,11250
696,23560
832,14440
1093,30940
581,43180
981,30490
1133,30980
497,14610
404,12290
192,4910
327,25420
24,20990
366,32050
1246,43500
388,32110
1058,24150
109,30390
796,40100
743,12620
1270,6120
961,34980
1109,19980
1152,22970
912,15730
1510,21440
747,27780
1145,32080
657,28780
917,15920
1368,31390
911,32520
801,27350
1396,42020
666,12820
1566,30440
749,15710
796,12180
1395,28550
600,17630
990,78220
1177,35820
1067,46430
946,41300
901,30010
1558,16630
217,20320
439,23740
589,15110
903,27210
616,11240
1065,42880
1064,103300
74,17910
832,24980
233,10060
1514,17650
826,23780
1505,22180
1063,36560
632,26200
1430,30920
508,19780
759,19820
128,4980
302,19780
1371,22630
278,15350
727,51950
794,28180
115,28580
439,14720
77,20100
1172,31880
675,38400
674,18300
867,25470
625,19780
1157,72050
763,31110
699,15850
328,30610
569,3250
143,31300
1272,20700
195,35720
1577,33330
360,18130
865,21730
1532,5580
945,14280
271,12840
1127,25180
576,20920
1547,15670
893,13910
979,16030
1184,26160
413,12930
1079,13180
392,14730
932,24500
803,19600
490,15340
264,31290
1268,12820
630,42680
1547,27910
801,3010
486,26730
909,9510
1510,19120
1462,8170
107,27630
89,25830
1121,21230
148,25290
1102,15210
246,14670
700,22480
514,6660
741,27480
107,8500
1016,3690
170,10370
521,21030
567,50830
513,20380
1422,20420
959,18110
1496,26880
1064,14550
1087,33810
340,22170
1274,15800
1365,19220
913,22140
479,5340
1059,38410
1427,25180
545,21430
717,15510
1264,15500
130,20750
1368,28710
1398,15640
1341,34490
642,14820
389,29230
1427,22870
845,13180
1044,15200
929,98290
676,13920
1443,23910
1443,22450
326,34490
1421,12720
899,18920
1509,8130
1136,31240
897,14740
641,40640
1205,22680
1127,22150
942,26160
697,42690
1498,25400
519,16330
1073,6090
1192,20290
825,24170
1215,31250
1532,15670
91,4320
1392,21980
89,40970
156,14990
818,48270
1493,28030
592,19690
1000,26170
1239,18620
9,21980
1247,27480
232,27470
698,18740
1546,18270
1322,21260
1433,10350
1409,17450
1333,10620
864,26430
429,14010
571,34780
334,5530
536,14620
604,25860
1436,21630
230,21610
1271,15800
1034,28300
812,41730
1383,19390
225,12480
673,11200
1525,19760
561,30770
1107,19020
923,12500
1526,16950
365,35080
247,20090
1072,13160
920,26890
743,6820
929,28390
309,22740
298,13730
675,23530
722,26720
780,22200
1035,34140
1107,7400
708,3960
98,30230
581,13500
480,17480
197,16270
320,52330
739,40600
858,29230
621,18430
69,10330
584,31630
256,36580
833,11740
781,19090
1299,39360
80,39570
353,16860
112,23280
1185,17340
1570,17680
965,37230
164,119550
120,18920
1077,33180
1312,15690
308,19570
188,33290
132,25410
747,37430
3,10780
23,40590
534,39390
5,30780
1454,49080
1056,20110
1362,21170
204,21250
1213,24590
1356,12720
277,28820
570,8680
1322,15730
125,17650
1098,23400
913,16500
1133,15800
846,42370
731,32380
1325,26860
194,11980
231,14150
1313,16740
1052,17730
1506,7480
634,14700
1491,30480
762,22620
1194,17100
1047,13120
1093,23190
647,18690
841,35250
406,23520
1531,67080
1544,16570
211,25660
1055,5170
1221,35820
1414,21780
705,19920
109,39630
67,9400
853,17200
1331,23150
828,46230
266,14230
73,27520
229,23280
579,17960
940,28800
594,34980
142,13230
1471,48380
1475,20440
648,11480
829,36890
776,4700
759,8330
527,16230
338,15800
1153,15840
359,45490
550,10760
651,25040
754,21120
33,35540
1055,18790
279,14800
1181,33960
1185,22240
998,78220
1564,14580
578,61020
415,12960
584,17640
811,13180
1569,10420
504,39880
603,8530
819,39430
61,43090
739,19360
342,25640
1575,12700
414,25200
1451,21640
707,36780
738,16680
1499,41670
1208,34200
337,24470
999,53980
1589,17650
135,13760
63,29480
1239,19240
1008,19060
980,19930
1313,31240
1018,16260
396,20310
1262,13930
640,14260
557,14960
397,23740
1128,26810
601,25200
74,30720
1300,16500
1060,7150
673,34380
152,53980
669,16990
404,35610
6,35720
641,22870
777,24180
45,38740
770,23740
542,2750
547,21110
556,70380
319,35650
361,15850
208,24580
364,53810
1031,35930
1360,14870
871,7560
569,22970
1454,20090
1205,32220
1584,11650
1200,21940
178,34120
132,17580
1359,11640
15,47020
303,23110
919,55910
77,39880
1583,65990
790,27580
156,20040
900,67590
882,15310
815,16200
460,9340
857,119400
599,54220
1163,30920
583,34140
129,32470
227,48340
1513,33010
698,20290
473,51790
1231,13820
1547,30370
1511,41190
1477,13440
844,19870
457,25720
808,18810
645,44670
1388,49180
1425,28900
573,28670
681,64930
55,32380
706,41020
502,20380
862,12280
309,25330
442,17260
269,7840
1228,4340
658,15020
248,44010
1368,29880
881,39040
860,26040
460,28540
779,11640
285,4390
198,7890
729,22980
765,13550
474,13060
1012,16030
1246,32310
475,60370
126,32680
825,8170
744,9430
1068,7280
731,23920
624,25860
1342,267390
34,24180
805,17330
1524,5160
1171,20310
73,17670
615,31480
304,40570
1564,12520
679,14000
506,26480
568,52160
460,36490
438,14500
790,16940
847,25810
264,26160
927,12740
147,32180
779,8690
1327,33590
1445,66420
8,50190
965,38000
513,7680
1479,21240
255,23380
900,12300
418,29260
381,41280
476,18780
962,12190
1183,200480
991,70630
913,10560
127,6000
9,34140
615,15710
491,11860
800,26870
293,17440
295,31420
401,29510
811,14220
205,28370
221,23660
1061,18690
697,17910
1262,13820
1055,51430
1422,44340
681,24540
1144,19330
835,44720
1582,14810
981,33050
10,32450
619,32460
1550,12520
797,29020
905,17980
8,22180
1304,25060
1187,30920
380,30410
771,18700
290,62480
408,17750
1103,42210
76,35650
18,33330
1540,22110
1191,200480
537,26540
1499,17480
636,21180
992,10350
1595,22120
927,9520
782,24380
1340,43910
221,17390
683,18120
1429,24960
837,30670
227,37270
369,38920
1423,20610
394,36230
1469,29950
1285,27240
175,34120
581,30490
193,26410
29,33330
1348,66670
922,60890
506,11530
1084,11070
1389,17750
790,17200
151,28000
1309,37730
1060,31480
1065,28320
941,24670
869,14360
151,31700
1381,15010
578,35720
159,46920
675,20290
344,31880
630,20360
1580,13710
1023,6510
938,36350
522,19840
370,26860
1021,9060
1067,34480
991,23860
851,62470
737,32260
139,34600
851,18430
1580,34680
948,8310
1420,37710
822,8660
43,53620
924,42030
1398,118680
183,29630
460,40930
806,56360
423,16780
479,21260
1316,27800
1505,40780
191,28060
585,32650
316,19020
571,23970
856,13560
512,28600
1584,25600
187,5990
1078,8840
1121,15450
93,16270
523,47950
161,10560
1384,25850
1472,31900
262,22660
61,30960
1357,29230
363,24130
1387,30910
163,6290
598,42090
629,40920
1300,19280
1095,18880
848,17710
212,44380
842,30750
1586,29180
1317,31450
1020,7150
591,18000
250,29980
1402,27000
1224,42240
851,15380
1212,17430
1387,15570
1329,22370
508,34200
991,4940
156,13750
199,32480
409,37970
422,20460
1000,41460
165,25610
1521,18730
916,47170
963,80390
17,12610
826,28560
470,15210
1256,12940
244,41940
24,39000
450,28500
317,11480
1329,24920
410,30370
1556,24140
1583,17740
626,23660
689,14100
1358,18630
1517,107880
535,8180
987,35580
173,26980
1054,18370
220,22780
1133,13300
753,30330
1240,26640
1578,14290
942,25980
833,14440
988,18850
1114,31620
195,5920
1515,21180
1277,10010
21,35070
234,21310
1258,22980
614,13060
781,20500
781,23960
47,29100
654,33530
838,9490
471,14410
428,35630
135,25660
332,18430
943,13890
557,28120
1381,21630
713,26280
129,32380
477,23200
341,45740
255,8460
1515,19030
42,91860
153,39620
1071,12400
766,5900
864,30750
1307,12410
1375,34740
680,24660
309,8670
1548,20120
1185,23540
273,43830
1216,18300
1313,16940
1378,27230
88,38830
1512,35620
318,12390
821,19100
1543,23160
1090,48470
1407,32380
192,3820
1166,41120
1109,15540
1024,13780
324,15240
971,26580
882,16180
1024,9260
544,28230
492,31740
381,26730
85,24180
360,22870
566,47470
1535,52060
1160,24870
57,29940
262,31740
1239,11530
1090,18600
541,33190
1476,26210
491,23350
495,18080
754,14580
361,19610
1412,23180
1539,107880
267,10970
611,40660
1228,18900
984,12120
226,13900
1426,56600
1158,16830
331,34180
1091,31480
483,19960
831,15730
1152,30460
399,30070
1252,49760
1150,14670
1460,39070
663,25040
1549,19180
1136,53660
831,21490
315,12820
116,51150
429,32530
1016,7960
671,29610
85,12080
795,25210
1504,18980
1407,32790
649,19490
1017,45490
533,120950
1029,19930
648,26860
1310,31240
1284,44640
103,31180
589,30320
717,38160
1232,28480
300,3740
1157,24620
598,23730
1310,16080
84,53010
567,35050
131,13440
851,29140
1282,30330
714,34540
1241,14380
1032,24270
523,4180
948,14580
135,25910
742,26200
1235,15230
1172,32180
1503,30870
735,23730
376,69580
249,42730
1588,29230
1135,15940
1004,12880
877,50490
1417,43420
1292,27120
4,17270
323,37770
271,29020
406,39040
1443,26160
1243,24820
1237,28170
1245,34790
948,45800
772,22480
357,19780
973,22770
1307,13730
551,5280
665,22770
1136,36220
1099,20940
1592,28140
974,38620
656,45120
5,17970
537,10620
944,67590
1279,29410
1328,21620
630,18280
1114,34220
1497,13890
413,27260
1236,34790
1099,28730
1557,11300
775,37760
1577,27370
211,26530
199,4440
602,15360
1199,28030
1045,157930
494,20890
612,14730
617,32930
45,25500
404,21040
165,34420
224,23300
458,11760
898,6910
1484,28190
12,26890
1298,12980
178,21930
278,39970
323,27230
159,50290
1514,7270
708,21710
1255,45970
1536,5580
556,27480
1576,55490
660,32740
468,21940
467,12290
749,16260
144,19690
701,38650
633,47520
1567,9880
748,17790
242,23670
1123,19580
1022,46090
222,34160
1297,27200
1132,56080
808,7230
1236,18920
702,47950
149,53950
341,24180
730,41750
1302,22180
1210,31170
1372,32170
1437,20720
1327,33460
1582,15870
1219,12640
1282,34300
914,23910
1413,17800
16,30780
402,25910
1570,24160
605,13630
744,18140
933,3670
339,23110
1241,27480
170,17020
1102,19980
1121,16120
901,69320
258,32590
820,24380
661,21180
510,33000
1235,20280
651,22970
748,34770
1061,11880
833,12850
330,18880
1192,23620
760,17270
500,29980
1096,35220
1566,29140
1539,13280
1444,38110
724,116490
1305,24980
1385,32680
1330,27230
60,33520
1209,19520
147,13730
1394,44010
1491,17470
1479,24960
1425,28600
279,9610
184,25520
1500,24060
403,14820
1098,12410
1166,21530
520,30740
124,6380
1147,23640
338,34220
992,59870
645,36230
228,45200
606,11100
909,15000
111,16480
1382,35550
1319,13480
466,15790
290,4390
1323,23820
60,37080
54,22990
91,24620
281,17150
655,13840
710,29570
1398,34570
334,17830
474,20860
852,27720
976,17680
417,39020
1315,22110
974,15100
318,24700
453,11550
739,11200
1529,18790
1404,15250
385,23180
480,50170
1082,24040
1086,7870
1556,35830
732,12700
996,58680
998,27980
1486,31170
722,9020
1186,16570
1297,20100
497,34510
300,4260
313,30370
676,30480
1491,29980
85,30560
974,8070
708,19980
450,24750
725,18140
1580,17730
1118,23740
348,19340
631,15600
244,22660
557,27930
496,20630
377,21860
169,30730
504,29460
168,24360
204,18150
661,32840
1563,13510
1255,17580
690,31570
51,30500
763,33260
