,Prix
775,15240
1582,17030
854,24510
1292,4640
1078,16590
1522,12940
455,20670
142,16890
193,43380
991,32480
772,10380
414,24840
298,51180
1540,38730
1285,4210
29,17830
485,49140
1364,26640
399,41860
723,24850
730,36340
514,15420
1079,28870
1311,4370
879,17640
896,10370
1173,18780
1058,19450
7,20870
1316,17080
377,23850
580,26190
871,85270
682,25090
1226,12360
805,18660
1524,36920
1084,43850
541,16100
1198,22450
550,21260
743,40120
1293,29410
390,27730
1394,20730
576,16860
1007,43010
1281,18020
1213,17740
1439,35680
779,20990
962,8540
732,9820
391,36130
58,22590
1036,47100
548,37620
883,41780
1044,26890
689,16630
982,16920
1040,46100
982,8030
1439,39770
1203,40180
1154,20890
1255,34510
771,25190
1412,11650
388,20470
841,41320
596,37320
202,9210
932,11380
952,13170
1217,39030
1265,19720
788,43530
1552,48770
76,14020
1492,32440
322,26200
1579,12790
932,40420
498,11550
335,37060
1566,25660
578,33820
669,48680
1042,20860
794,24590
511,43300
1210,26660
1439,19660
451,8600
1052,13330
1268,44500
325,44120
491,19240
107,41780
1046,25180
878,19180
999,21240
462,26050
455,49180
1385,7850
598,17760
1215,10310
467,12320
561,12310
523,5190
876,16800
1189,13650
853,33170
935,21190
65,34110
154,21370
233,13080
1529,13730
912,10700
1434,21060
1445,14700
1066,47240
1262,31380
919,21260
387,17980
1211,22990
348,52900
506,24510
928,7450
1054,29480
942,16330
1478,14870
1590,27480
182,22610
899,16920
710,29230
1325,28890
1091,33850
1461,19800
776,25510
1187,43010
170,16880
959,47980
1084,15370
1207,26240
94,16320
1480,9660
1035,13290
60,35190
948,54310
954,5350
442,24360
885,7150
1127,13910
711,16850
536,25710
1343,13760
286,18650
1133,4110
1553,22170
591,41310
1092,32740
906,11990
896,13610
1093,34220
425,28270
654,19620
1236,2830
1149,11750
901,22010
1548,19330
237,29120
1571,21680
788,31440
1547,34840
291,32530
778,21050
154,32450
918,18810
1312,20260
1128,18980
263,23140
1083,12690
973,47190
955,33880
270,14140
171,48780
1502,3580
1190,50180
1027,27270
864,18510
743,34630
839,11570
529,13350
760,38620
1233,35500
1410,15840
1296,15680
381,10770
173,16680
972,17420
1533,30480
929,18340
764,28150
682,13620
390,14030
930,21640
1273,4710
1290,48580
516,12370
219,47060
282,22780
76,24980
1553,16080
543,49500
752,35680
949,17380
537,12820
867,17650
108,27580
1258,29010
7,36230
894,10180
660,17350
1115,5230
417,23520
937,18630
1121,18460
597,18890
1183,24620
623,18270
1250,14440
875,34640
1131,16870
953,1270
214,40250
865,20960
1488,10900
346,18120
1515,15580
1209,35940
701,42000
1415,17370
1590,32450
1313,21800
186,20050
954,25860
318,15100
680,25060
378,27130
884,4540
1002,32210
405,26100
106,41860
1451,27320
108,23160
822,19240
885,28420
1092,28870
87,38060
670,22870
907,44890
741,7470
636,28490
891,22010
325,13090
232,25610
677,36770
983,54100
1150,17910
1462,17670
407,13060
561,19530
844,32680
533,34860
908,40020
889,15640
1036,14830
1580,26020
139,36460
830,26480
988,20500
78,50580
691,60400
732,67740
1300,31180
374,47440
1574,35360
800,6080
671,16220
425,44300
972,25390
961,26280
1352,18460
562,38740
936,30980
646,53080
222,36580
227,18790
651,21260
448,35640
92,33060
1006,32110
701,20030
53,8960
296,51830
605,11650
177,23580
640,86460
808,9780
248,31350
973,23560
1585,23060
373,18340
149,24870
245,32750
1591,19990
475,34680
1372,12280
595,29680
959,7420
463,46250
535,17410
172,23530
1209,34630
761,19950
747,20030
639,17300
605,41630
9,18110
723,35600
1315,5330
518,17280
1526,33770
1480,12510
500,7940
1335,28650
748,30500
587,27120
807,38910
931,19500
694,14390
446,17740
824,13530
505,11960
448,14960
440,22920
647,26120
1286,19360
1418,36780
163,14800
1038,116880
1576,33350
443,31520
1129,23790
1468,24870
109,34770
528,30370
1538,15800
899,8090
237,7840
1034,18680
470,34540
1227,13680
1336,31360
365,31620
1370,31220
199,31700
965,33340
130,25180
599,24330
1254,33210
1356,8050
601,34950
945,17960
118,19600
1459,31470
456,36520
360,24200
1500,15320
1288,4710
1541,12370
1420,22300
563,20590
820,37100
400,29310
1195,16230
1337,5340
28,19650
1396,20410
1197,25810
10,52530
736,12370
1143,17070
663,33460
1362,51460
247,48770
1123,32860
551,21110
825,36870
1556,24150
832,20330
774,26080
1245,19260
1166,9360
377,12060
1533,40580
1341,12360
713,29130
1150,18400
918,27240
529,44400
1508,16180
344,18890
1361,21440
944,23190
924,23300
1248,12080
812,28500
323,13670
279,5920
1247,19890
1581,37380
862,28270
1219,8920
304,28730
1101,44160
493,13300
202,70040
1419,19680
974,31240
397,14740
68,11530
1596,29020
1153,14700
26,50410
713,28620
239,27350
779,29620
982,27800
1461,16860
1528,24870
130,39530
1162,39360
1006,20500
993,16180
508,38940
1495,40000
1379,7310
52,20930
917,39740
310,29100
42,18150
766,16780
855,291380
1286,18310
1519,11850
833,11160
548,47760
665,17800
91,39740
972,8030
1539,16360
1142,27630
381,77140
691,17090
270,30040
148,42920
743,25300
1245,14150
1132,31870
1052,51600
1362,29140
1272,32100
1331,12610
761,11330
1235,18420
436,20980
720,21940
1380,15090
1568,19110
936,7980
1331,32310
888,25890
1032,41320
988,17140
578,24780
579,15970
1462,49560
62,9430
59,19640
1230,25720
864,28270
1473,47860
603,34140
722,22330
1152,56560
850,11770
406,18470
414,35530
1532,27480
415,33360
804,47770
873,7240
519,15750
194,11670
801,5800
868,42500
1070,42560
820,14490
1110,17230
1306,14820
395,29480
1100,15940
524,39480
1378,26860
763,9590
933,40250
391,16670
1271,14280
641,22580
677,17830
855,29570
967,19360
793,23320
1174,15320
926,12390
465,30840
300,32810
261,22840
402,23370
423,48600
342,57950
62,45900
161,26200
661,15010
261,19700
1364,13180
450,17580
999,24180
678,30140
1494,16080
809,27930
468,25390
1143,23160
405,48280
953,43180
1199,26200
87,19180
909,19780
1110,25640
920,5530
970,27880
678,38300
872,12820
942,17680
1392,3440
1168,13650
377,58620
271,23920
867,22060
376,8380
468,10640
432,40470
1159,53550
1157,18210
1515,23290
1385,22730
931,8450
588,29750
717,29930
22,14500
965,64180
476,29730
1096,23540
1418,53940
1219,14860
1423,26620
1029,20310
1133,14700
1375,26860
513,23710
178,43220
553,20110
788,19960
1269,17410
1530,9020
646,19420
256,19410
1000,22720
1477,34000
957,40670
240,21730
960,35250
262,23740
362,18120
120,14300
193,25900
1234,55610
684,30220
850,39420
77,10900
1379,15930
284,86370
1538,34200
277,14810
401,41120
492,17310
910,26020
1555,19410
1534,17420
800,24660
223,8160
1294,16020
441,19940
980,12730
796,22570
822,45310
1308,20730
1564,37180
638,78980
782,11010
503,32350
574,45510
766,42220
548,20880
579,25280
1426,13730
1124,37780
89,101090
574,10380
499,15660
1215,29410
698,18000
1192,27570
200,24410
838,41180
941,21400
600,14430
970,24500
1499,34130
918,9940
886,4890
173,22830
671,42000
120,35320
1228,3990
1162,32110
587,11540
1229,7000
534,9450
259,15730
1255,35380
245,27510
1579,30500
1099,22680
1203,40130
1385,71380
135,26620
1101,20880
1367,42240
584,24730
1191,76040
325,29260
763,29590
1370,30520
504,17920
420,7630
430,17580
660,13040
1442,13730
1438,21510
622,38100
1484,24270
813,47580
265,21400
185,29920
726,35080
448,14460
1,14380
285,32170
537,52390
913,5380
276,7240
316,20620
1194,12710
557,53800
375,37950
765,46720
181,31360
350,13180
971,38360
1521,7420
1509,10180
94,13880
1148,17910
728,27420
1021,14380
364,19120
1493,13300
1328,30710
1546,33460
106,20570
1086,16700
400,21620
1512,14680
817,5800
191,34140
0,14890
1000,25250
1266,11480
776,42680
948,3940
255,35320
984,23080
753,17340
702,28270
1191,21920
1378,30180
990,23870
153,67520
993,22790
866,18460
1003,20900
1544,27000
854,19710
1150,18250
1391,29380
1529,32170
60,18360
1085,36580
1140,18600
1363,13970
1374,21260
1547,13110
923,18920
1574,18670
1457,39770
740,19050
231,28890
473,6600
1513,30980
329,31960
1554,12700
1316,53980
32,20140
1169,19190
1268,14380
375,12060
1404,36220
784,26490
212,38730
464,18070
1322,50200
81,11370
200,65080
1090,14380
1320,19760
1306,4300
1246,21300
1373,17970
791,9850
227,25420
556,21920
1297,19850
153,32310
1177,34200
976,18380
98,80610
1490,12900
1578,20140
484,31230
1219,21040
1346,22870
827,69250
720,40700
117,21760
264,22800
1402,58520
1587,9970
729,31980
1425,25960
700,24510
587,63180
1381,28720
654,37360
535,28540
160,11670
472,29420
25,11980
205,29310
1373,47080
471,28580
922,24940
1447,42330
642,11320
415,32120
1189,18110
1338,3480
246,27980
1114,14140
381,20550
1291,54970
272,36580
1258,21220
785,27580
1199,8160
879,5610
1565,42730
1560,15800
454,15930
400,25380
1232,27280
40,10120
40,17810
489,13620
1033,9500
891,13320
369,19960
1423,26100
1120,41560
195,57470
631,34870
789,12790
1343,32190
1306,15270
1330,20810
268,15450
313,14960
279,11430
1095,45420
1280,7990
871,19610
409,23160
1366,63200
1270,4050
153,24330
166,29800
1061,19500
204,14780
792,22440
378,17980
694,18410
179,34680
259,19560
449,21760
22,29310
1112,21860
1100,14540
1246,12090
1073,16180
50,34470
48,29880
1561,19380
579,17830
186,45340
571,55320
146,29920
11,26910
579,25540
1306,17070
570,42010
1199,18360
2,29700
1129,2850
1138,21260
1111,4470
147,35350
1069,29140
35,36340
178,36610
542,13640
843,41560
813,39780
147,28490
1595,42670
16,8160
1270,41050
1019,21340
311,18740
1458,15730
1386,40870
1323,15100
1467,21060
1495,6430
206,31360
1567,20780
913,29940
1518,28230
956,18130
1517,17500
947,30660
1108,6660
1137,32640
1413,13510
222,18790
254,23970
368,33260
362,29380
1302,16660
1495,26230
1464,36540
421,23620
980,15360
1368,54500
605,19340
423,26100
174,37480
780,24270
1,30410
491,32820
911,34440
1097,12280
1469,46480
1056,19500
187,15840
750,70550
188,49860
319,7330
1094,15840
1576,59980
878,15780
512,20300
1324,26760
1343,25600
709,36220
1168,11100
1139,18480
1328,28360
1493,36170
88,13660
260,16970
401,28880
1124,17800
139,19980
1515,11000
1374,33460
228,20220
989,25240
1518,15770
356,18310
150,32680
1222,13070
494,18010
444,17480
1338,23940
1132,26020
804,7590
1361,16080
478,18010
1370,33730
953,28120
1458,15410
303,18430
361,51630
1148,24970
1360,19810
1116,18990
1088,36900
1232,14260
22,13580
1174,28780
1129,21120
309,17180
1156,13290
1457,20850
1076,14260
1060,19190
7,27350
562,22240
942,27480
1408,18270
689,26620
814,26000
336,17040
1542,13440
146,43410
155,19190
241,20120
800,42660
1026,9210
868,7460
1552,19280
368,12080
382,22880
1447,18380
639,18280
1034,36880
1414,20410
138,14700
803,45850
248,19210
626,19380
1348,3230
297,46040
699,13620
1119,28320
253,25630
689,18880
619,13390
143,29800
1313,40770
1185,8900
686,16920
96,30040
1507,43880
764,23970
32,12980
680,16760
1201,15800
850,21630
406,30390
1062,19060
1072,22580
140,23520
255,17980
1454,23960
379,37960
14,30430
1264,13230
235,12970
96,22020
1040,14120
439,35590
219,21940
1294,25180
1009,25280
411,27090
1030,21540
508,11000
1044,17960
1260,15620
347,22450
799,17650
825,15520
1321,13760
882,13280
364,12060
858,17530
587,23190
958,31480
538,59760
1402,24960
8,16390
1546,17800
676,6690
1299,22550
136,105890
399,29940
136,21820
1596,34630
1179,54770
1398,32360
1069,49580
1407,8830
500,87980
300,13550
1062,28360
98,30770
16,25860
703,34980
961,40320
445,11520
718,22660
1205,13290
608,39360
173,15100
1155,12420
1003,27330
387,41310
312,25650
1429,7340
836,22300
127,76720
1560,15510
71,19080
342,26100
435,67200
733,33810
621,13660
903,6620
335,25440
1004,10330
612,52980
1030,20590
944,18340
1062,19190
549,22560
1233,8620
645,40810
831,50410
874,35910
520,20320
1399,23470
1289,68620
701,24380
829,50800
786,26400
930,20970
1407,37400
818,55620
744,42910
570,27710
778,15450
452,30220
1162,38480
1567,13170
1509,13840
566,32460
225,38260
505,32810
696,19060
1119,3500
274,28360
468,11860
1227,31620
117,14360
302,23160
1182,24670
793,28020
611,27130
1594,37800
933,28120
331,36070
1240,28670
547,19530
704,17810
347,34950
1118,19060
471,39650
1130,10730
114,10910
206,26020
1558,30500
822,12060
297,14510
98,19500
902,9500
363,20630
1476,18430
573,17090
1336,61370
1582,10680
1,34560
75,43940
1040,31020
483,11860
1436,17090
658,35530
1202,49440
90,21820
1139,7350
152,12900
314,21150
232,22410
862,35940
720,34860
1501,25550
683,25940
1057,10360
142,21070
180,16100
499,39660
797,26180
1343,46420
1211,30620
650,28480
301,55440
1124,29610
1474,39070
8,16080
1045,22590
436,22780
649,40680
1574,14970
1026,4890
205,20050
1253,4730
577,20960
361,3710
490,22450
1245,19890
548,33190
915,20890
414,28730
583,25390
100,32840
232,28200
1170,76040
769,11320
1166,27260
192,26360
869,18120
1165,18890
657,18360
576,10600
589,17490
915,31440
220,13080
1061,26930
188,25660
845,22180
1237,6640
412,13320
875,45580
876,26080
208,16500
465,22860
612,16100
424,33060
833,21640
1038,46180
1242,26250
1139,22150
1037,23080
1491,50620
1316,41230
712,11660
1415,22240
1096,18310
1385,33370
675,15940
922,14870
1035,33900
352,3900
266,12520
343,19300
934,28420
391,19580
80,17900
1217,36580
274,10340
1578,29500
984,12180
1494,23080
1421,89040
571,6660
996,30360
658,16910
13,20670
784,13900
844,24140
459,51360
1204,10970
152,28840
1286,54730
1187,26530
1007,20280
33,23270
497,20050
1205,11780
1117,19190
904,37500
844,18890
999,44780
634,54400
313,9090
762,21450
1006,20050
1027,31780
61,20110
507,13900
23,32170
1475,22940
983,15180
1020,30220
1153,41290
1570,51040
1398,18790
353,52900
558,38740
305,15190
951,70640
735,15360
1377,13530
1061,37380
634,33510
1589,34220
1173,9700
957,75800
1379,44870
477,36610
753,42160
1212,8920
1115,31230
589,29750
315,50920
1223,35860
564,16360
710,16330
1542,52340
277,15350
537,13760
617,18850
323,20170
118,11180
649,24940
655,28290
530,21980
1087,11290
781,15710
1285,25710
636,23490
992,26140
735,38060
1435,15410
290,23200
1024,29730
905,5330
912,7310
618,22770
617,9660
1163,26630
989,28720
14,54030
214,13560
1183,31890
305,17090
1309,12640
226,15580
292,19060
791,19820
430,16780
1062,13330
45,50680
1422,28300
452,8700
774,16850
1203,27100
1257,43950
168,21640
716,36350
815,18740
1079,14440
348,23890
803,6930
290,34030
1118,43180
14,37780
1370,30430
1327,49380
879,28470
184,29480
299,30780
598,27820
42,25280
322,54100
1015,43200
1189,44610
1254,28060
1432,36770
1082,38140
1091,18730
164,11960
1570,16890
134,13400
1436,7230
462,18070
1585,47230
1503,27890
1095,24780
1191,16570
1095,23270
1395,15840
908,74270
226,12300
1427,20680
920,29640
1532,15800
556,22770
471,45020
1025,14610
348,32460
670,20910
990,34950
707,30780
1366,5770
1575,32840
2,32840
760,21940
946,27240
1455,22120
1160,17270
535,38860
174,10510
533,20880
1011,48040
1139,21230
1454,30920
804,22670
60,28490
398,21990
1107,28490
1256,24300
1525,22590
1041,19980
224,18430
917,24620
56,51400
614,20880
1541,28040
795,42660
982,25400
696,35380
483,21920
1063,9620
10,22770
630,31200
26,20550
894,15360
155,22370
1514,43180
1365,27540
759,20030
390,29570
1529,6720
895,23740
1071,23760
253,28390
1339,10810
781,29940
475,24950
134,31960
158,31010
673,27570
353,7750
1294,22480
726,27260
691,21630
1012,20400
1330,1400
243,37070
183,38860
1595,58730
1417,25210
101,48940
1113,4220
1394,39310
370,25350
738,30760
299,23710
614,19490
1564,17530
266,27200
1360,8380
346,30060
672,12410
988,10500
1547,56110
902,22580
1068,40580
1535,2550
125,28980
406,28640
437,31290
84,30390
1154,16230
603,29100
432,14520
817,18280
340,31690
748,25720
1253,25650
1477,20030
1410,9520
1492,16780
1024,28020
341,15240
821,13400
1234,11640
44,29020
215,35680
3,33620
140,57090
1184,34630
1580,19530
1100,10890
1380,15230
413,21180
1311,26120
879,5380
684,14220
1455,26010
29,16370
256,38620
207,19500
1039,15230
1108,10980
952,33040
839,4400
109,13360
647,101880
919,8940
92,16590
84,22800
1552,12940
698,33370
178,47190
1116,17360
430,29140
83,50690
1401,24130
1274,17200
442,25960
629,24550
1006,51600
87,19700
564,31840
52,32400
1274,5480
1483,16180
878,30980
973,37430
939,36280
1091,31200
1219,38500
1365,12510
1110,16770
347,10520
1333,29110
182,23550
1358,25510
373,45120
236,13910
900,23200
1487,32380
930,13610
1165,12070
876,8920
360,16920
1518,42060
163,31870
1241,14300
294,106170
1337,22580
990,17500
1512,38480
780,13900
21,24400
186,27480
1518,23290
336,17570
801,22570
1545,17170
1034,33780
158,26480
219,11740
1043,26390
68,43300
1371,22990
1008,38260
321,13390
772,20690
95,30070
167,19640
534,31330
216,34850
1192,25400
360,8680
832,20280
385,18850
283,32370
260,36280
680,22420
1427,10320
90,13060
1507,38050
1475,28780
749,12480
1589,26020
201,23940
1259,14110
702,14960
345,30560
340,9020
162,17500
1423,14520
725,18170
102,16960
570,55380
610,196080
5,19740
1033,23650
1538,8380
1163,20890
246,11740
864,16360
819,9250
619,44020
192,28480
125,36160
586,16720
296,17090
109,16330
500,46720
679,34970
1583,26860
651,21160
421,13660
724,13780
1346,28840
132,48220
204,21060
479,38380
1437,10670
744,21940
46,30120
1415,31030
740,18580
1197,11650
828,27820
83,31330
25,13990
1546,6300
1369,14750
370,22650
726,17530
485,29140
692,15240
1241,11850
1441,21430
650,38130
1444,13810
258,37420
304,15060
1304,14820
398,23500
1277,7210
479,43480
376,19780
1228,16950
1491,15640
656,22140
1542,3730
757,22450
1392,26200
1484,19980
484,51360
1328,25830
1539,13800
1112,4750
857,10620
1326,23090
1319,25050
854,49030
1413,37960
765,23080
1442,19930
129,26640
851,34690
380,29380
340,39840
625,52330
1107,6230
667,31120
828,15500
542,31090
569,15730
1488,13320
1448,36920
35,15780
1016,33460
674,27950
934,26130
1562,18880
344,42400
852,26380
857,10910
173,43430
1049,34900
915,21120
859,23820
2,25600
179,22200
1581,10790
320,25720
1266,41680
1238,3900
1232,25010
1451,37980
1090,23820
892,32190
1310,88080
306,20460
1032,30600
501,50030
511,22450
358,24870
1187,12090
1099,12280
155,33530
926,13550
251,32350
685,18880
1191,37820
639,14670
61,30400
1360,33060
673,29130
520,12060
46,25960
704,24970
733,35960
1452,43160
539,23080
768,33390
1052,21860
493,18970
814,30220
1347,38480
950,71980
516,32470
224,17270
1430,21790
851,27370
1125,23110
719,21640
314,27120
1505,15320
293,24980
742,24990
1000,9580
1433,19370
729,22450
600,21580
800,34710
1058,24060
606,23520
924,17340
1097,29140
402,34650
357,10520
198,17900
170,25270
1419,58520
315,10430
1064,30660
376,28960
943,13910
1563,19980
765,22110
652,14990
1086,14150
789,6400
1074,30520
1158,18290
849,17240
857,19530
1429,12190
576,37180
966,42420
676,19050
932,3360
1172,15380
805,41180
628,23470
1194,81190
622,10140
1419,15090
578,35150
1204,13290
1193,29100
623,20900
820,49580
1184,13890
895,12070
835,16830
917,9420
1561,25280
221,19210
424,34450
614,39570
919,22540
594,13270
1070,13200
892,6650
1530,15370
733,14290
219,37030
1474,31480
728,23160
1423,19660
891,6480
456,26050
1311,34630
464,33080
775,5980
13,30500
194,24620
1335,14890
231,18850
632,32360
699,65690
369,14090
0,15350
393,22300
1471,54310
1054,8460
576,19410
575,11980
761,31290
648,20320
978,46720
671,39660
672,17810
223,32740
594,9520
137,22360
1143,26000
89,26620
1382,63250
205,41800
759,30720
1448,20230
921,24470
225,15750
1092,37680
480,29730
1550,27950
841,16980
983,9250
1134,23850
398,27370
1023,19820
380,13270
904,32170
630,7830
395,31620
272,31900
1268,4850
526,30760
1404,14640
781,20550
768,11470
441,13660
877,22120
1514,33040
1387,12280
103,21350
1544,25500
1008,14620
38,31710
1047,23980
252,17950
718,30500
419,15230
758,21070
1588,10270
1014,14610
63,23980
480,23280
141,13180
392,36170
471,12960
1354,6960
905,35500
1296,23470
1005,24300
1056,31440
238,33330
1241,29150
1302,3690
858,18570
463,27290
1026,31890
1386,30440
530,37610
675,25610
978,15590
177,25410
126,30940
1525,15820
1332,20280
1333,11320
154,21380
1298,12850
601,17010
289,17880
1308,25280
803,14260
926,26280
758,54480
630,15100
1323,29400
1446,8470
221,26800
1380,24130
845,13930
1428,22120
1100,28870
843,29140
464,51530
1015,36700
1014,25160
831,29230
509,10880
1459,22720
478,26890
1016,20980
1140,20520
788,19310
1181,16100
265,20970
1533,18250
1546,22800
1326,3730
86,19500
46,34090
645,57480
1455,18120
617,13910
970,29630
1113,45580
1408,66380
1252,8960
121,43090
603,15440
1347,57670
1264,9760
1437,22260
1342,13680
1143,6190
758,44850
412,26010
527,19770
177,43480
552,22580
626,16490
1317,45210
184,11670
1239,23110
916,6620
714,27950
1381,16460
114,42920
627,14020
1528,8370
584,21580
1055,16640
940,12180
1488,18510
351,25650
200,16050
957,31230
935,5350
705,16970
877,10340
260,12540
284,23520
692,33270
679,24180
607,22980
1002,52480
996,7830
666,12410
1554,30920
538,20880
432,17580
148,33860
162,35860
561,45380
649,15760
445,34500
1525,20130
413,36770
245,28430
801,30300
798,40440
1265,39420
1474,31250
153,31030
1510,80440
1193,27810
1485,18790
942,34170
18,25490
1516,43430
903,54450
1254,4210
103,17970
82,22560
126,19780
716,51150
388,9660
3,31700
1477,31880
247,13080
517,37980
5,43630
1250,48230
1023,38400
1300,16470
59,46290
1179,32220
1295,5550
264,37180
595,16100
1289,30050
11,18860
984,22990
929,6600
1080,6900
744,34860
639,13200
1267,4710
1584,9990
185,9900
1315,19180
992,15110
1425,14360
657,25570
1452,42700
670,37800
1070,24380
1049,24590
1037,19340
606,12520
741,25280
359,14380
1330,34400
1457,16270
3,23340
1058,14400
1166,17380
1296,28620
517,45080
59,11220
1523,27710
811,29380
1298,45890
843,13300
254,28120
74,36230
183,11480
482,32430
830,29230
419,48370
136,20220
1262,59650
1435,30400
607,23650
844,6570
793,17750
725,16970
354,17970
136,25650
1159,16330
259,32590
571,14960
549,34850
1536,9610
269,22480
1522,7460
1021,28730
232,12860
992,35930
997,30730
828,64480
1369,23630
404,110200
401,19430
487,35530
777,17640
1422,10480
343,41390
582,33150
646,22370
62,18350
709,16320
331,25070
1489,20320
203,20590
1410,23370
1097,22560
520,30920
698,16510
1300,84820
1018,52440
180,24870
880,10730
1445,33550
20,37870
1517,28980
1057,17200
950,21640
923,21490
1125,7420
960,15610
351,8860
350,3710
1080,5010
599,26160
579,15940
299,30460
1076,19190
580,45500
1469,52200
1171,25400
1063,12080
496,53800
1545,55980
688,39310
306,23810
1460,37480
600,15010
745,29880
1500,21490
740,21350
560,21790
502,18320
463,25390
308,30880
308,30780
101,35350
211,46310
999,40110
461,14860
1354,13220
522,17210
842,21240
525,22560
1334,8680
1081,27080
1439,33910
1076,15940
30,22770
1528,33330
1298,16120
1471,28240
195,29620
393,17670
812,16770
1563,26230
1388,12220
695,13780
150,12290
730,42130
833,22230
780,19170
366,12650
681,17040
427,25280
984,10510
607,13000
1581,37960
82,36340
1473,28060
654,26080
314,40790
1176,8660
1507,31570
1471,25440
1481,22210
802,7260
299,87630
774,18580
468,46120
1264,10480
1384,27600
476,35530
582,55320
1543,11070
519,37170
457,7060
687,13080
201,39580
427,11220
257,12980
1194,28620
616,23240
103,34750
1241,31230
853,42690
818,21630
302,25830
747,18180
273,28730
150,12630
634,47610
731,21940
427,13660
1011,36360
1435,4240
316,24270
1522,30120
794,21380
760,17550
1073,10360
688,48990
425,23160
1151,15870
1489,30120
632,18920
1441,14360
848,17810
23,20670
417,11170
255,17490
1479,19630
635,19710
345,88780
393,56790
446,11330
423,35030
805,20330
804,12740
218,14960
944,8460
1540,13460
606,11130
1198,14940
1241,34200
1462,7140
794,30960
308,11870
1278,58180
244,36230
846,7260
321,8160
227,34960
428,16220
963,15590
995,15120
821,31180
881,23210
12,35580
9,23650
567,16720
446,11760
627,45860
279,15230
88,18680
244,38620
829,32740
157,36030
112,36550
1028,18550
713,26640
1206,18220
572,19760
884,37690
1221,23080
472,15100
1032,7190
661,34700
1437,31050
811,33100
1502,2350
597,39670
1465,15150
812,9250
921,15800
1407,37800
1270,29150
998,42360
226,6180
741,31840
183,23570
393,43910
927,23300
1562,39180
1506,20040
1501,34080
1002,36780
521,26910
1418,10540
534,32950
873,22860
1548,11140
818,13100
799,16630
1149,78350
11,17480
585,28600
1388,31610
638,12490
739,26480
17,15800
167,34780
1382,25120
185,34660
1259,49580
1285,21400
27,35860
483,22330
87,25360
1483,32060
1156,5730
751,38970
462,28330
1089,16700
1389,29850
756,17710
144,25650
1121,47100
889,90610
1033,19300
916,12940
1570,21400
102,26380
1344,17740
560,35410
12,48690
629,12280
244,44980
585,16710
1536,41650
992,21260
766,37940
501,39780
168,49210
1503,9690
953,33020
994,25630
675,45510
560,29630
1588,16360
749,29360
1433,3440
837,23860
1423,20130
791,24970
1498,21490
871,12370
1200,33770
75,29370
413,21610
710,15520
328,17820
431,11970
1283,28620
1466,22170
46,119520
566,30980
267,21580
555,28050
872,25930
467,28970
1540,22600
1577,10790
964,65720
1069,17460
1490,29020
427,18310
620,39580
111,21640
1347,18210
1394,16320
151,43270
1455,29400
773,27880
1321,24090
161,18740
1187,44670
113,18740
502,15580
525,10520
1239,7020
1060,15710
672,36400
66,39330
810,18710
1587,17740
1285,13750
1018,44810
494,12400
139,10420
1204,29100
1037,33780
809,11290
1178,23250
1321,1470
1296,28110
412,45850
872,8520
1548,36610
92,36160
250,50860
327,54770
830,48750
156,33330
1523,3270
810,22000
791,33600
1505,23150
795,29980
422,31150
1200,8970
100,39230
1479,14730
437,10770
112,22370
780,12190
1332,15840
251,28200
1516,25190
1489,33270
428,23970
663,35980
655,19450
1227,62470
1320,20500
331,15240
817,28780
65,38060
1482,21810
994,25680
10,17630
1020,20510
661,21240
1114,25520
1431,30150
949,14020
795,33880
991,45580
940,22890
146,18700
1376,25740
1243,21510
1510,5440
796,18920
123,25180
1202,22600
416,21180
688,28990
749,19420
1535,14310
552,12080
806,20700
456,22370
333,20870
86,25810
129,18080
918,39670
464,4360
1256,26080
686,39420
123,20040
461,40160
240,29140
208,12750
1520,7300
1497,25170
43,33330
1076,19500
732,20030
835,29660
1247,19450
1249,35070
581,21180
104,33140
1405,22110
1135,9610
122,53490
1182,22670
1184,7080
1180,44610
1483,45600
1314,39790
113,21120
723,24500
1456,12190
913,49440
1287,13540
143,19360
1116,12080
998,28500
1022,27860
274,15160
948,23730
777,29850
762,19070
993,28310
372,71390
866,10870
282,18880
370,22860
1570,21640
260,60370
391,47840
1496,38900
1125,34950
1546,17740
216,12180
1186,14150
977,25000
446,39780
1016,18080
281,34740
285,30660
717,12790
208,28870
1414,33730
1338,40220
220,12300
437,14060
955,16110
1173,16180
927,11050
115,29660
1224,34600
1164,12510
226,35070
915,24910
267,16260
793,27240
972,16840
300,35050
1070,18400
1156,18590
1337,30980
561,22650
1463,13160
960,20940
732,11980
266,34310
1569,31570
334,35170
958,25990
645,25810
34,23070
621,21290
1367,12480
1207,50930
547,30220
845,16500
359,19930
910,18050
621,26240
1122,39940
1098,24370
1583,12480
568,20160
535,78880
1198,22200
251,5290
1122,13000
553,20880
1277,13090
1569,19980
368,18220
125,12480
820,31340
1282,14870
502,18630
1059,27250
913,23200
317,9110
924,17430
128,34950
570,44820
1238,30150
1180,15050
1507,21810
705,23160
223,24360
104,4620
1443,35880
1099,28180
974,21150
699,21090
1214,31620
1105,31530
4,13180
218,16630
63,34910
308,21690
874,13630
1373,42640
1188,19450
1054,19780
1117,57020
775,17960
598,71960
304,21580
916,6600
925,22010
752,30460
1273,42830
458,37420
638,25840
1024,25590
985,26140
1448,47170
951,31840
614,21180
1497,23150
333,43770
771,31310
1094,42320
1295,17960
431,22010
1079,34740
1415,12740
254,33040
1109,15880
1043,25600
1414,12540
602,28510
1430,5560
105,42790
1587,54390
581,15510
1147,29950
