,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
0,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S SHINE EAT8,27700,78,2021,12/05/2021,non requis,66 233 Km,Diesel,automatique,blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,131 ch,2,137 g/kmC,5.2 l/100km,EURO6
1,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 FEEL,13180,78,2018,12/11/2018,requis,41 030 Km,Essence,mécanique,gris,5,5,12 mois,,SPOTICAR,oui,2,4 CV,82 ch,1,109 g/kmB,4.1 l/100km,EURO6
2,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 FEEL,10860,78,2017,01/11/2017,requis,84 225 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,2,4 CV,82 ch,1,109 g/kmB,4.1 l/100km,EURO6
3,CITROEN C3 ENTREPRISE (3E GENERATION),III (2) C3 SOCIETE BLUEHDI 100 S&S FEEL NAV BVM6,9700,24,2020,02/02/2020,non requis,82 886 Km,Diesel,mécanique,BLANC BANQUISE,5,2,12 mois,,,oui,1,5 CV,102 ch,2,86 g/kmA,,EURO6
4,CITROEN SPACETOURER,2.0 M BLUEHDI 180CV RIP CURL S&S EAT8 E6.D-TEMP 144G,53980,84,2020,23/11/2020,non requis,52 412 Km,Diesel,automatique,noir,4,,,,,non,,10 CV,180 ch,,,,
5,CITROEN C3 AIRCROSS,(2) 1.5 BLUEHDI 120 S&S SHINE EAT6,26200,13,2023,28/11/2023,non requis,9 959 Km,Diesel,automatique,Gris Acier (M),5,5,12 mois,,SPOTICAR,non,,6 CV,120 ch,2,131 g/kmC,5 l/100km,EURO6
6,CITROEN C1 (2E GENERATION),II 1.0 VTI 72 S&S 4CV FEEL 5P,13300,76,2021,11/08/2021,non requis,21 309 Km,Essence,mécanique,rouge,5,4,12 mois,,SPOTICAR,oui,1,4 CV,72 ch,1,110 g/kmB,4.8 l/100km,EURO6
7,CITROEN C4 CACTUS,(2) 1.2 PURETECH 130 S&S SHINE EAT6,22720,47,2021,15/09/2021,non requis,46 332 Km,Essence,automatique,Noir Obsidien (N),5,5,12 mois,,SPOTICAR,non,,6 CV,131 ch,1,108 g/kmB,4.8 l/100km,EURO6
8,CITROEN C3 AIRCROSS,1.5 BLUEHDI 110 S&S SHINE BV6,22180,47,2022,06/04/2022,non requis,48 383 Km,Diesel,mécanique,Noir Perla Nera (M),5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,2,122 g/kmC,4.6 l/100km,EURO6
9,CITROEN C3 AIRCROSS,1.2 PURETECH 110 S&S RIP CURL EAT6,21980,76,2020,27/01/2021,non requis,14 029 Km,Essence,automatique,blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,114 g/kmB,5.7 l/100km,EURO6
10,CITROEN JUMPY 3 FOURGON,III TAILLE M BLUEHDI 115 S&S BUSINESS BV6,21240,78,2017,26/07/2017,requis,63 547 Km,Diesel,mécanique,blanc,4,2,12 mois,,SPOTICAR,oui,1,5 CV,116 ch,2,133 g/kmC,4.9 l/100km,EURO6
11,CITROEN BERLINGO 3 MULTISPACE,III TAILLE M 1.5 BLUEHDI 100 S&S FEEL,27250,77,2021,05/12/2021,non requis,34 555 Km,Diesel,mécanique,gris platinium,5,5,12 mois,,SPOTICAR,non,,5 CV,102 ch,2,142 g/kmD,,EURO6
12,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S FEEL BV6,19880,77,2022,12/09/2022,non requis,12 706 Km,Essence,mécanique,GRIS Acier,5,5,12 mois,en cours,SPOTICAR,oui,,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
13,CITROEN C1 (2E GENERATION),II 1.0 VTI 72 S&S ORIGINS 5P,12610,77,2021,28/01/2022,non requis,20 406 Km,Essence,mécanique,GRIS Carlinite,5,4,12 mois,,SPOTICAR,oui,,3 CV,72 ch,1,,,EURO6
14,CITROEN BERLINGO 3 MULTISPACE,III TAILLE M 1.5 BLUEHDI 130 S&S SHINE BV6,29950,11,2020,15/10/2020,non requis,69 551 Km,Diesel,mécanique,Sable (N),5,5,12 mois,,Fiat Autoexpert ALTA,non,,7 CV,130 ch,2,114 g/kmB,4.3 l/100km,EURO6
15,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK EAT8,30980,66,2022,12/06/2022,non requis,37 834 Km,Essence,automatique,gris,5,5,20 mois,en cours,,non,,7 CV,131 ch,1,,5.7 l/100km,EURO6
16,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL,17340,66,2023,11/07/2023,non requis,21 952 Km,Essence,mécanique,noir,5,5,20 mois,,,non,,4 CV,83 ch,1,122 g/kmC,5.3 l/100km,EURO6
17,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK EAT8,28840,66,2022,30/11/2022,non requis,21 821 Km,Essence,automatique,gris,5,5,20 mois,en cours,,non,,7 CV,131 ch,1,,5.7 l/100km,EURO6
18,CITROEN C3 AIRCROSS,1.6 BLUEHDI 100 SHINE,19420,34,2019,28/10/2019,non requis,31 984 Km,Diesel,mécanique,Misty Grey (M),5,5,12 mois,,Fiat Autoexpert ALTA,non,,5 CV,99 ch,2,104 g/kmB,4 l/100km,EURO6
19,CITROEN C3 (3E GENERATION),III 1.5 BLUEHDI 100 S&S SHINE BV6,17970,34,2020,24/03/2020,non requis,38 608 Km,Diesel,mécanique,Noir Perla Nera,5,5,12 mois,,Fiat Autoexpert ALTA,non,,5 CV,102 ch,2,86 g/kmA,3.8 l/100km,EURO6
20,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 110 S&S SHINE,18430,69,2019,11/12/2019,non requis,57 507 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,3,5 CV,110 ch,1,103 g/kmB,4 l/100km,EURO6
21,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S SHINE PACK,16980,30,2022,18/01/2023,non requis,41 356 Km,Essence,mécanique,Gris artense,5,5,12 mois,en cours,SPOTICAR,non,,4 CV,83 ch,1,123 g/kmC,5.8 l/100km,EURO6
22,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK EAT8,32680,66,2023,25/06/2023,non requis,19 437 Km,Essence,automatique,gris,5,5,20 mois,,,non,,7 CV,131 ch,1,130 g/kmC,5.7 l/100km,EURO6
23,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK BV6,26670,30,2022,18/12/2022,non requis,38 135 Km,Essence,mécanique,Gris Platinium (M),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,131 ch,1,121 g/kmC,5.4 l/100km,EURO6
24,CITROEN C3 AIRCROSS,1.5 BLUEHDI 120 S&S EAT6 FEEL BUSINESS,20990,13,2021,30/04/2021,non requis,29 517 Km,Diesel,automatique,Spicy Orange (M),5,5,12 mois,,SPOTICAR,non,,6 CV,120 ch,2,102 g/kmB,4 l/100km,EURO6
25,CITROEN C4 (2E GENERATION),II VTI 120 MILLENIUM,10420,35,2014,27/05/2014,requis,149 594 Km,Essence,mécanique,gris,5,5,8 mois,,SPOTICAR,oui,1,7 CV,120 ch,1,143 g/kmD,4.7 l/100km,EURO5
26,CITROEN DS5,BLUEHDI 180 SPORT CHIC EAT6,22740,33,2015,18/12/2015,requis,34 987 Km,Diesel,automatique,gris,5,5,12 mois,,SPOTICAR,oui,1,9 CV,181 ch,2,118 g/kmB,4.1 l/100km,EURO6
27,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S FEEL BV6,15720,94,2022,30/06/2022,non requis,74 161 Km,Diesel,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,111 g/kmB,4.2 l/100km,EURO6
28,CITROEN BERLINGO 3 MULTISPACE,III TAILLE XL 1.5 BLUEHDI 100 S&S FEEL,22410,94,2021,08/08/2021,non requis,74 408 Km,Diesel,mécanique,noir,5,7,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,104 g/kmB,4.3 l/100km,EURO6
29,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S GRAPHIC,17530,59,2021,09/08/2021,non requis,42 684 Km,Essence,mécanique,vert,5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,96 g/kmA,4.3 l/100km,EURO6
30,CITROEN C3 AIRCROSS,1.2 PURETECH 130 S&S SHINE BV6,21860,30,2020,07/01/2021,non requis,49 022 Km,Essence,mécanique,Spicy Orange (M) - Ink Black,5,5,12 mois,,SPOTICAR,non,,7 CV,131 ch,1,115 g/kmB,5.2 l/100km,EURO6
31,CITROEN C4 CACTUS,(2) 1.2 PURETECH 130 S&S SHINE EAT6,21260,30,2020,06/05/2020,non requis,45 540 Km,Essence,automatique,Gris Platinium (M),5,5,12 mois,,SPOTICAR,non,,6 CV,131 ch,1,108 g/kmB,4.8 l/100km,EURO6
32,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S GRAPHIC,15760,69,2021,27/08/2021,non requis,44 505 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,96 g/kmA,4.3 l/100km,EURO6
33,CITROEN C5 AIRCROSS,(2) 1.2 PURETECH 130 S&S FEEL BVM6,33040,25,2023,17/09/2023,non requis,17 092 Km,Essence,mécanique,platine,5,5,20 mois,,,non,,7 CV,131 ch,1,140 g/kmC,6.1 l/100km,EURO6
34,CITROEN BERLINGO 3 MULTISPACE,III TAILLE XL 1.5 BLUEHDI 100 S&S FEEL,22410,94,2021,08/08/2021,non requis,74 408 Km,Diesel,mécanique,noir,5,7,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,104 g/kmB,4.3 l/100km,EURO6
35,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S GRAPHIC,17240,28,2021,11/11/2021,non requis,35 817 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,130 g/kmC,5.6 l/100km,EURO6
36,CITROEN C3 AIRCROSS,1.2 PURETECH 130 S&S SHINE BV6,21860,30,2020,07/01/2021,non requis,49 022 Km,Essence,mécanique,Spicy Orange (M) - Ink Black,5,5,12 mois,,SPOTICAR,non,,7 CV,131 ch,1,115 g/kmB,5.2 l/100km,EURO6
37,CITROEN C4 CACTUS,(2) 1.2 PURETECH 130 S&S SHINE EAT6,21260,30,2020,06/05/2020,non requis,45 540 Km,Essence,automatique,Gris Platinium (M),5,5,12 mois,,SPOTICAR,non,,6 CV,131 ch,1,108 g/kmB,4.8 l/100km,EURO6
38,CITROEN C4 CACTUS,(2) 1.2 PURETECH 110 S&S FEEL,18700,30,2020,13/03/2020,non requis,21 645 Km,Essence,mécanique,Gris Acier (M),5,5,12 mois,,SPOTICAR,oui,,5 CV,110 ch,1,104 g/kmB,4.6 l/100km,EURO6
39,CITROEN C5 AIRCROSS,2.0 BLUEHDI 180 S&S SHINE EAT8,33420,30,2020,20/08/2020,non requis,58 004 Km,Diesel,automatique,Blanc Nacré,5,5,12 mois,,SPOTICAR,non,,9 CV,177 ch,2,124 g/kmC,4.8 l/100km,EURO6
40,CITROEN NEMO COMBI,MULTISPACE 1.4 HDI 75 FAP XTR,11480,30,2014,27/12/2014,requis,122 828 Km,Diesel,mécanique,Gris Garbato,5,5,8 mois,,SPOTICAR,non,,4 CV,75 ch,2,119 g/kmB,4.5 l/100km,EURO5
41,CITROEN JUMPY 2,II (2) FOURGON TOLE 27 L1H1 HDI 90 FAP BUSINESS,14800,30,2017,19/05/2017,requis,160 608 Km,Diesel,mécanique,Blanc Banquise,4,3,6 mois,,SPOTICAR,non,,5 CV,90 ch,2,177 g/kmE,6.7 l/100km,EURO6
42,CITROEN C5 X,1.6 HYBRID 225 S&S SHINE PACK E-EAT8,60480,30,2023,04/08/2023,non requis,121 Km,Hybride essence électrique,automatique,Blanc Nacré (N),5,5,24 mois,,SPOTICAR,non,,10 CV,225 ch,1,30 g/kmA,,EURO6
43,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S FEEL EAT8,27630,24,2020,06/12/2020,non requis,74 360 Km,Diesel,automatique,BLEU C,5,5,12 mois,,SPOTICAR,non,,6 CV,131 ch,2,102 g/kmB,4.1 l/100km,EURO6
44,CITROEN C3 AIRCROSS,1.2 PURETECH 110 6CV S&S FEEL BV6,19360,30,2021,10/04/2021,non requis,23 183 Km,Essence,mécanique,Breathing Blue (M),5,5,12 mois,,SPOTICAR,non,,6 CV,110 ch,1,141 g/kmD,6.2 l/100km,EURO6
45,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,18270,30,2022,03/09/2022,non requis,18 880 Km,Essence,mécanique,Noir Perla Nera (N),5,5,12 mois,en cours,SPOTICAR,non,,4 CV,83 ch,1,123 g/kmC,5.7 l/100km,EURO6
46,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK EAT8,28660,43,2023,09/06/2023,non requis,17 047 Km,Essence,automatique,gris,5,5,20 mois,,,non,,7 CV,131 ch,1,130 g/kmC,5.7 l/100km,EURO6
47,CITROEN C5 AIRCROSS,(2) 1.2 PURETECH 130 S&S FEEL BVM6,32750,38,2023,18/01/2024,non requis,16 942 Km,Essence,mécanique,platine,5,5,20 mois,,,non,,7 CV,131 ch,1,140 g/kmC,6.1 l/100km,EURO6
48,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK EAT8,28320,43,2022,09/10/2022,non requis,21 428 Km,Essence,automatique,gris,5,5,20 mois,en cours,,non,,7 CV,131 ch,1,,5.7 l/100km,EURO6
49,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,19630,33,2022,11/06/2022,non requis,27 249 Km,Essence,mécanique,bleu,5,5,12 mois,en cours,,non,,6 CV,110 ch,1,124 g/kmC,5.7 l/100km,EURO6
50,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S FEEL BV6,16930,87,2022,10/10/2022,non requis,65 549 Km,Diesel,mécanique,NOIR,5,5,12 mois,en cours,SPOTICAR,oui,,5 CV,102 ch,2,111 g/kmB,4.2 l/100km,EURO6
51,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S GRAPHIC,15760,69,2021,27/08/2021,non requis,44 505 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,96 g/kmA,4.3 l/100km,EURO6
52,CITROEN C5 AIRCROSS,(2) 1.2 PURETECH 130 S&S FEEL BVM6,33040,25,2023,17/09/2023,non requis,17 092 Km,Essence,mécanique,platine,5,5,20 mois,,,non,,7 CV,131 ch,1,140 g/kmC,6.1 l/100km,EURO6
53,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S FEEL BUSINESS,16960,67,2021,14/02/2021,non requis,56 769 Km,Essence,mécanique,Blanc Banquise - Noir Onyx,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,128 g/kmC,5.6 l/100km,EURO6
54,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL BUSINESS,17830,67,2021,25/09/2021,non requis,29 638 Km,Essence,mécanique,Blanc Banquise (O) - Rouge Aden,5,5,12 mois,,,non,,4 CV,83 ch,1,,5.6 l/100km,EURO6
55,CITROEN DS3,1.6 VTI 120 SO CHIC BVA,10370,18,2013,30/07/2013,requis,121 370 Km,Essence,automatique,Blanc Banquise (O),3,5,6 mois,,,non,,7 CV,120 ch,1,150 g/kmD,6.5 l/100km,EURO5
56,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 130 7CV S&S SHINE EAT6,30400,29,2023,13/01/2024,non requis,12 Km,Essence,automatique,noir,5,5,36 mois,,,non,,7 CV,131 ch,1,142 g/kmD,6.1 l/100km,EURO6
57,CITROEN C4 SPACETOURER,2.0 BLUEHDI 160 S&S SHINE EAT8,28540,33,2020,12/12/2020,non requis,69 688 Km,Diesel,automatique,gris foncé,5,5,12 mois,,,non,2,9 CV,163 ch,2,124 g/kmC,4.7 l/100km,EURO6
58,CITROEN JUMPER 2,II (2) 33 L1H1 BLUEHDI 140 S&S BVM6 DRIVER,39580,07,2023,18/06/2023,non requis,8 Km,Diesel,mécanique,Blanc,4,3,12 mois,,SPOTICAR,non,,7 CV,140 ch,2,229 g/kmF,,EURO6
59,CITROEN C3 (2E GENERATION),II (2) 1.6 BLUEHDI 75 ATTRACTION,14500,06,2018,02/11/2018,requis,42 350 Km,Diesel,mécanique,blanc verni,5,5,,,,non,2,4 CV,75 ch,2,93 g/kmA,3.2 l/100km,EURO6
60,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S FEEL BV6,33520,27,2021,24/12/2021,non requis,23 128 Km,Diesel,mécanique,Noir Onyx (O),5,7,12 mois,,SPOTICAR,non,,6 CV,131 ch,2,105 g/kmB,4.1 l/100km,EURO6
61,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S 7CV SHINE BV6,30960,57,2022,08/03/2022,non requis,14 618 Km,Diesel,mécanique,Noir Perla Nera,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,131 ch,2,130 g/kmC,5.2 l/100km,EURO6
62,CITROEN C4 CACTUS,(2) 1.2 PURETECH 110 S&S FEEL BUSINESS,16180,57,2020,05/10/2020,non requis,39 885 Km,Essence,mécanique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,non,,5 CV,110 ch,1,104 g/kmB,4.6 l/100km,EURO6
63,CITROEN C5 AIRCROSS,(2) 1.5 BLUEHDI 130 S&S SHINE EAT8,39570,13,2023,14/02/2023,non requis,3 922 Km,Diesel,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,136 g/kmC,5.2 l/100km,EURO6
64,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S 7CV SHINE PACK EAT8,33220,71,2022,03/06/2022,non requis,45 937 Km,Diesel,automatique,gris metal,5,7,10 mois,en cours,,non,,7 CV,131 ch,2,135 g/kmC,5.2 l/100km,EURO6
65,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S BUSINESS + EAT8,25600,77,2020,24/03/2020,non requis,144 099 Km,Diesel,automatique,GRIS PLATINIUM,5,5,12 mois,,SPOTICAR,non,,6 CV,131 ch,2,102 g/kmB,4.1 l/100km,EURO6
66,CITROEN C4 SPACETOURER,1.2 PURETECH 130 S&S SHINE BV6,20490,77,2019,26/09/2019,non requis,66 075 Km,Essence,mécanique,GRIS PLATINIUM,5,5,12 mois,,SPOTICAR,non,,7 CV,131 ch,1,116 g/kmB,5.2 l/100km,EURO6
67,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S SHINE EAT6,25740,76,2023,22/12/2023,non requis,11 Km,Essence,automatique,beige metal,5,5,12 mois,,,oui,,6 CV,110 ch,1,133 g/kmC,5.9 l/100km,EURO6
68,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,19340,13,2023,14/01/2024,non requis,1 882 Km,Essence,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,124 g/kmC,5.4 l/100km,EURO6
69,CITROEN C5 X,1.6 HYBRID 225 S&S SHINE PACK E-EAT8,58250,77,2023,08/04/2023,non requis,5 615 Km,Hybride essence électrique,automatique,GRIS PLATINIUM,5,5,12 mois,,SPOTICAR,non,,10 CV,225 ch,1,,,EURO6
70,CITROEN C4 SPACETOURER,2.0 BLUEHDI 160 S&S SHINE EAT8,24570,77,2019,01/02/2019,non requis,118 806 Km,Diesel,automatique,GRIS PLATINIUM,5,5,12 mois,,SPOTICAR,non,,9 CV,163 ch,2,124 g/kmC,4.7 l/100km,EURO6
71,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 100 S&S FEEL BV6,21970,77,2022,01/02/2022,non requis,30 625 Km,Essence,mécanique,GRIS ACIER,5,5,12 mois,en cours,SPOTICAR,non,,5 CV,102 ch,1,122 g/kmC,5.4 l/100km,EURO6
72,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S BVM6 FEEL,35900,69,2023,01/11/2023,non requis,9 669 Km,Diesel,mécanique,Gris,5,7,24 mois,,SPOTICAR,oui,1,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
73,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S BVM6 SHINE PACK,34860,69,2023,12/09/2023,non requis,9 144 Km,Diesel,mécanique,Bleu,5,7,24 mois,,SPOTICAR,oui,1,7 CV,130 ch,2,129 g/kmC,4.9 l/100km,EURO6
74,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 130 S&S SHINE EAT8,30720,13,2023,04/09/2023,non requis,6 741 Km,Diesel,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,120 g/kmB,4.6 l/100km,EURO6
75,CITROEN C5 AIRCROSS,(2) 1.5 BLUEHDI 130 S&S SHINE PACK EAT8,42100,13,2023,09/10/2023,non requis,4 805 Km,Diesel,automatique,0MM00N6L,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,137 g/kmC,5.2 l/100km,EURO6
76,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 110 S&S SHINE BV6,28580,69,2023,17/06/2023,non requis,12 634 Km,Diesel,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,6 CV,110 ch,2,113 g/kmB,,EURO6
77,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,20100,31,2023,13/01/2024,non requis,6 504 Km,Essence,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,123 g/kmC,5.4 l/100km,EURO6
78,CITROEN C3 AIRCROSS,(2) 1.5 BLUEHDI 120 S&S SHINE PACK EAT6,32470,69,2023,12/11/2023,non requis,6 802 Km,Diesel,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,6 CV,120 ch,2,134 g/kmC,5 l/100km,EURO6
79,CITROEN C3 AIRCROSS,(2) 1.5 BLUEHDI 120 S&S SHINE EAT6,30490,69,2023,18/01/2024,non requis,6 681 Km,Diesel,automatique,Noir,5,5,24 mois,,SPOTICAR,oui,1,6 CV,120 ch,2,132 g/kmC,5 l/100km,EURO6
80,CITROEN C5 AIRCROSS,(2) 1.5 BLUEHDI 130 S&S SHINE EAT8,39570,13,2023,14/02/2023,non requis,3 922 Km,Diesel,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,136 g/kmC,5.2 l/100km,EURO6
81,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S C-SERIES BVM5,19410,31,2023,01/05/2023,non requis,7 338 Km,Essence,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,123 g/kmC,5.4 l/100km,EURO6
82,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S C-SERIES BVM5,19390,31,2023,24/09/2023,non requis,8 354 Km,Essence,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,123 g/kmC,5.4 l/100km,EURO6
83,CITROEN C1 (2E GENERATION),II 1.0 AIRSCAPE VTI 72 S&S URBAN RIDE 5P,13480,78,2021,04/07/2021,non requis,16 740 Km,Essence,mécanique,bleu,5,4,12 mois,,,non,3,3 CV,72 ch,1,85 g/kmA,3.7 l/100km,EURO6
84,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 130 S&S SHINE EAT8,35080,69,2023,28/10/2023,non requis,1 702 Km,Diesel,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,120 g/kmB,4.6 l/100km,EURO6
85,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S SHINE PACK BV6,30560,13,2023,21/07/2023,non requis,7 905 Km,Essence,mécanique,Noir,5,5,24 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,136 g/kmC,5.8 l/100km,EURO6
86,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 130 S&S SHINE EAT8,27230,74,2022,09/10/2022,non requis,1 154 Km,Diesel,automatique,rouge foncé,5,5,12 mois,en cours,,non,2,7 CV,131 ch,2,120 g/kmB,4.6 l/100km,EURO6
87,CITROEN BERLINGO 3 MULTISPACE,III TAILLE M 1.5 BLUEHDI 100 S&S SHINE,27980,40,2022,13/06/2022,non requis,62 720 Km,Diesel,mécanique,gris foncé metal,5,5,6 mois,en cours,,non,2,5 CV,102 ch,2,137 g/kmC,,EURO6
88,CITROEN JUMPY 3 FOURGON,III 2.0 FOURGON XL BLUEHDI 145 S&S BVM6 CLUB,38830,81,2023,09/04/2023,non requis,11 Km,Diesel,mécanique,BLANC BANQUISE,4,3,,,,non,,7 CV,145 ch,2,196 g/kmE,7.2 l/100km,EURO6
89,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S FEEL BVM6,24840,72,2023,08/10/2023,non requis,11 Km,Essence,mécanique,GRIS ACIER,5,5,,,,non,,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
90,CITROEN C5 AIRCROSS,(2) 1.5 BLUEHDI 130 S&S SHINE PACK EAT8,42330,81,2023,20/08/2023,non requis,11 Km,Diesel,automatique,NOIR PERLA,5,5,,,,non,,7 CV,131 ch,2,136 g/kmC,5.2 l/100km,EURO6
91,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S FEEL BVM6,24620,72,2023,10/07/2023,non requis,11 Km,Essence,mécanique,ROUGE PEPPER,5,5,,,,non,,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
92,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S FEEL BVM6,26820,72,2023,29/10/2023,non requis,12 Km,Essence,mécanique,GRIS ACIER,5,5,,,,non,,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
93,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,16270,86,2023,25/01/2024,non requis,18 163 Km,Essence,mécanique,Sable (N),5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,123 g/kmC,5.3 l/100km,EURO6
94,CITROEN C3 AIRCROSS,1.5 BLUEHDI 120 S&S EAT6 FEEL BUSINESS,18280,16,2020,14/06/2020,non requis,113 686 Km,Diesel,automatique,Cosmic Silver (M) - Perla Nera,5,5,12 mois,,SPOTICAR,oui,1,6 CV,120 ch,2,102 g/kmB,4 l/100km,EURO6
95,CITROEN C3 (2E GENERATION),II 1.6 VTI 120 EXCLUSIVE,10600,13,2013,20/02/2013,requis,63 360 Km,Essence,mécanique,Gris Shark,5,5,6 mois,,,non,,7 CV,120 ch,1,136 g/kmC,,EURO5
96,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL BUSINESS,15670,25,2021,08/05/2021,non requis,26 333 Km,Essence,mécanique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,non,,4 CV,83 ch,1,,5.6 l/100km,EURO6
