,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
23,MERCEDES CLASSE E 5 CABRIOLET,V (2) CABRIOLET 220 D AMG LINE 9G-TRONIC,66970,24,2022,17/11/2022,non requis,21 280 Km,Diesel,automatique,149 blanc polaire,2,4,12 mois,,,oui,,11 CV,194 ch,2,144 g/kmD,5.5 l/100km,EURO6
24,MERCEDES CLASSE A 4,IV 180 D STYLE LINE 7G-DCT,28510,24,2020,01/03/2020,non requis,70 150 Km,Diesel,automatique,ROUGE,5,5,12 mois,,,oui,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
25,MERCEDES CLASSE C 4 SW,IV SW 250 D SPORTLINE 4MATIC 9G-TRONIC,39200,24,2018,13/09/2018,requis,74 240 Km,Diesel,automatique,Noir,5,5,12 mois,,,non,,11 CV,204 ch,2,129 g/kmC,4.9 l/100km,EURO6
26,MERCEDES CLASSE C 5 SW,V SW 220 D MHEV BUSINESS LINE 9G-TRONIC,64410,24,2022,18/07/2022,non requis,34 160 Km,Diesel,automatique,992 gris sélénite métal,5,5,12 mois,,,oui,,11 CV,200 ch,2,121 g/kmC,4.6 l/100km,EURO6
27,MERCEDES CLASSE A 4 BERLINE AMG,IV 35 AMG 4MATIC 7G-DCT SPEEDSHIFT,66960,24,2021,03/04/2021,non requis,19 200 Km,Essence,automatique,jaune soleil 914,4,5,12 mois,,,oui,,19 CV,306 ch,1,182 g/kmE,8 l/100km,EURO6
28,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,52010,16,2023,05/05/2023,non requis,30 795 Km,Hybride essence électrique,automatique,Argent iridium métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,218 ch,1,,,EURO6
29,MERCEDES GLA,250 FASCINATION 7G-DCT,37690,24,2017,11/01/2018,requis,86 358 Km,Essence,automatique,Argent polaire,5,5,12 mois,,,non,,12 CV,211 ch,1,140 g/kmC,6 l/100km,EURO6
30,MERCEDES CLASSE A 4 AMG,IV 35 AMG 4MATIC,56980,24,2020,03/08/2020,non requis,38 760 Km,Essence,automatique,Argent mojave,5,5,24 mois,,Mercedes-Benz Certified,non,,20 CV,306 ch,1,164 g/kmE,7.2 l/100km,EURO6
31,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,42370,03,2022,12/11/2022,non requis,42 875 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,,,EURO6
32,MERCEDES CLASSE A 3,III 200 FASCINATION 7G-DCT,25280,74,2013,10/04/2013,requis,39 234 Km,Essence,automatique,GRIS,5,5,12 mois,,,non,,8 CV,156 ch,1,126 g/kmC,5.4 l/100km,EURO5
33,MERCEDES CLASSE A 3,III (2) 200 INSPIRATION 7G-DCT,28620,29,2018,16/11/2018,requis,71 000 Km,Essence,automatique,noir,5,5,12 mois,,,oui,1,7 CV,136 ch,1,103 g/kmB,3.6 l/100km,EURO6
34,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,47440,45,2022,26/04/2022,non requis,12 432 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,150 ch,2,130 g/kmC,5 l/100km,EURO6
35,MERCEDES CLA 2,II 200 D AMG LINE 8G-DCT,49240,44,2023,09/03/2023,non requis,8 400 Km,Diesel,automatique,Gris Montagne,4,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,127 g/kmC,4.9 l/100km,EURO6
36,MERCEDES GLC 2,II 220 D AMG LINE 4MATIC 9G-TRONIC,82570,44,2023,12/02/2023,non requis,8 480 Km,Diesel,automatique,Noir Obsidienne,5,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,197 ch,2,136 g/kmC,5.2 l/100km,EURO6
37,MERCEDES GLA 2,II 200 D AMG LINE 8G-DCT,56520,44,2023,23/11/2023,non requis,9 440 Km,Diesel,automatique,Gris Montagne,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,138 g/kmC,5.3 l/100km,EURO6
38,MERCEDES CLASSE A 2,II 200 CDI ELEGANCE 5P,7330,85,2012,07/08/2012,requis,205 166 Km,Diesel,mécanique,gris,5,5,,,,oui,1,8 CV,140 ch,2,135 g/kmC,4.3 l/100km,EURO5
39,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,28860,63,2020,20/11/2020,non requis,61 593 Km,Diesel,automatique,Bronze Donatello,5,5,12 mois,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
40,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,41270,45,2020,18/03/2020,non requis,59 404 Km,Diesel,automatique,Argent mojave métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
41,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,43420,45,2023,26/05/2023,non requis,7 737 Km,Essence,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
42,MERCEDES CLASSE C 4 SW,IV (2) SW 220 D AMG LINE 9G-TRONIC,38770,59,2020,06/05/2020,non requis,86 294 Km,Diesel,automatique,Argent iridium,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,194 ch,2,117 g/kmB,4.4 l/100km,EURO6
43,MERCEDES CLASSE B 3,III 180 7CV PROGRESSIVE LINE EDITION,36170,59,2021,24/05/2021,non requis,12 370 Km,Essence,mécanique,ARGENT IRIDIUM,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,139 g/kmC,6.1 l/100km,EURO6
44,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 180 SENSATION 7G-DCT,28630,59,2019,17/03/2019,non requis,60 545 Km,Essence,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,122 ch,1,138 g/kmC,6 l/100km,EURO6
45,MERCEDES CLASSE B 3,III 180 7CV PROGRESSIVE LINE EDITION 7G-DCT,37080,59,2020,11/07/2020,non requis,22 212 Km,Essence,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,119 g/kmB,5.2 l/100km,EURO6
46,MERCEDES GLA,(2) 200 D 7CV FASCINATION 7G-DCT,34870,59,2020,26/11/2020,non requis,38 129 Km,Diesel,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
47,MERCEDES CLASSE A 4,IV 250 E 8CV PROGRESSIVE LINE 8G-DCT,42360,59,2021,11/10/2021,non requis,76 582 Km,Hybride essence électrique,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,160 ch,1,22 g/kmA,,EURO6
48,MERCEDES CLASSE A 3,III (2) 180 D SENSATION 7G-DCT,22880,59,2017,29/01/2018,requis,105 624 Km,Diesel,automatique,GRIS MONTAGNE,5,5,12 mois,,,non,,5 CV,109 ch,2,101 g/kmB,3.8 l/100km,EURO6
49,MERCEDES CLASSE C 4,IV (2) 220 D AMG LINE 9G-TRONIC,45390,59,2020,02/10/2020,non requis,28 498 Km,Diesel,automatique,Argent mojave métallisé,4,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,194 ch,2,130 g/kmC,5.3 l/100km,EURO6
50,MERCEDES CLASSE C 4,IV 180 D SPORTLINE 7G-TRONIC,29630,59,2018,27/11/2018,requis,111 948 Km,Diesel,automatique,BLEU CAVANSITE,4,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,116 g/kmB,4.5 l/100km,EURO6
51,MERCEDES CLASSE B 3,III 200 8CV PROGRESSIVE LINE EDITION 7G-DCT,36270,59,2021,23/12/2021,non requis,49 758 Km,Essence,automatique,Argent Mojave,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,163 ch,1,140 g/kmC,6.2 l/100km,EURO6
52,MERCEDES CLASSE C 4,IV 220 D SPORTLINE 9G-TRONIC,36150,59,2019,17/06/2019,non requis,74 880 Km,Diesel,automatique,Gris Sélénite,4,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,170 ch,2,109 g/kmB,4.5 l/100km,EURO6
53,MERCEDES CLASSE C 4,IV (2) 180 D 6CV AMG LINE BVA9,42920,59,2021,19/06/2021,non requis,62 383 Km,Diesel,automatique,Gris sélénite métallisé,4,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,122 ch,2,132 g/kmC,5 l/100km,EURO6
54,MERCEDES CLASSE E 5,V 200 D EXECUTIVE 9G-TRONIC,40130,59,2018,09/07/2018,requis,50 407 Km,Diesel,automatique,Argent Iridium,4,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,150 ch,2,102 g/kmB,3.9 l/100km,EURO6
55,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,34910,59,2019,19/05/2019,non requis,95 654 Km,Essence,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,163 ch,1,119 g/kmB,5.2 l/100km,EURO6
56,MERCEDES CLASSE E 5,V 300 DE AMG LINE 9G-TRONIC,56910,59,2020,23/10/2020,non requis,95 869 Km,Hybride diesel électrique,automatique,Gris Sélénite,4,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,316 ch,1,38 g/kmA,,EURO6
57,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,45800,59,2021,27/12/2021,non requis,47 936 Km,Hybride essence électrique,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,24 g/kmA,1 l/100km,EURO6
58,MERCEDES GLA,(2) 200 D 7CV SENSATION 7G-DCT,34390,59,2019,04/02/2019,non requis,63 867 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
59,MERCEDES CLASSE B 2,II (2) 180 D SENSATION,21380,31,2018,18/12/2018,requis,76 320 Km,Diesel,mécanique,NOIR COSMOS,5,5,6 mois,,,non,,5 CV,109 ch,2,113 g/kmB,4.4 l/100km,EURO6
60,MERCEDES CLASSE E 5 BREAK,V BREAK 200 D 8CV BUSINESS EXECUTIVE 9G-TRONIC,33790,25,2019,19/05/2019,non requis,64 981 Km,Diesel,automatique,GRIS,5,5,3 mois,,,oui,,8 CV,150 ch,2,123 g/kmC,4.7 l/100km,EURO6
61,MERCEDES GLA,(2) 180 D FASCINATION 7G-DCT,26620,34,2019,07/04/2019,non requis,105 395 Km,Diesel,automatique,NOIR,5,5,6 mois,,,non,,5 CV,109 ch,2,109 g/kmB,4.1 l/100km,EURO6
62,MERCEDES GLA,(2) 180 D BUSINESS EDITION 7G-DCT,24780,56,2019,07/08/2019,non requis,126 916 Km,Diesel,automatique,GRIS,5,5,6 mois,,,non,,5 CV,109 ch,2,103 g/kmB,3.9 l/100km,EURO6
63,MERCEDES CLA,180 CDI SENSATION 7G-DCT,24590,93,2015,19/07/2015,requis,84 037 Km,Diesel,automatique,Gris Montagne,4,5,6 mois,,,non,2,5 CV,109 ch,2,104 g/kmB,4 l/100km,EURO5
64,MERCEDES CLA,180 CDI SENSATION 7G-DCT,24590,93,2015,19/07/2015,requis,84 037 Km,Diesel,automatique,Gris Montagne,4,5,6 mois,,,non,2,5 CV,109 ch,2,104 g/kmB,4 l/100km,EURO5
65,MERCEDES GLC,(2) 2.0 300 E 4MATIC AMG LINE 9G-TRONIC,79070,13,2023,14/06/2023,non requis,8 025 Km,Hybride essence électrique,automatique,Blanc,5,5,,,,oui,,10 CV,211 ch,1,,,EURO6
66,MERCEDES CLASSE A 3,III (2) 180 D SPORT EDITION,23960,44,2019,21/12/2019,non requis,96 138 Km,Diesel,mécanique,NOIR METAL,5,5,6 mois,,,non,,5 CV,109 ch,2,102 g/kmB,3.9 l/100km,EURO6
67,MERCEDES CLASSE A 4,IV 180 STYLE LINE,33810,91,2022,18/09/2022,non requis,18 401 Km,Essence,mécanique,Noir,5,5,12 mois,en cours,,oui,1,7 CV,136 ch,1,135 g/kmC,5.9 l/100km,EURO6
68,MERCEDES CLASSE A 3,CLASSE A 180 SENSATION,25600,77,2017,07/03/2017,requis,51 411 Km,Essence,mécanique,Noir,5,,12 mois,,MAZDA OCCASIONS PREMIUM,non,,7 CV,122 ch,,131 g/kmC,4.5 l/100km,
69,MERCEDES GLA 2,II 250 E AMG LINE 8G-DCT,48490,51,2021,05/07/2021,non requis,39 194 Km,Hybride essence électrique,automatique,Bleu Foncé Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,,,EURO6
70,MERCEDES GLC,250 EXECUTIVE 4MATIC BVA7,39550,56,2018,18/12/2018,requis,120 299 Km,Essence,automatique,Noir obsidienne,5,5,12 mois,,,oui,,12 CV,211 ch,1,152 g/kmD,6.5 l/100km,EURO6
71,MERCEDES CLASSE C 5,V 200 AMG LINE,59950,82,2022,30/08/2022,non requis,20 266 Km,Essence,automatique,Non codifie,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,11 CV,204 ch,1,,,EURO6
72,MERCEDES GLC,250 D BUSINESS EXECUTIVE 4MATIC,35630,30,2018,05/07/2018,requis,164 019 Km,Diesel,automatique,Gris sélénite,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,204 ch,2,129 g/kmC,5 l/100km,EURO6
73,MERCEDES CLASSE B 3,III B 200 D AMG LINE EDITION 8G-DCT,34050,06,2021,09/02/2021,non requis,80 880 Km,Diesel,automatique,bleu,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,133 g/kmC,5.1 l/100km,EURO6
74,MERCEDES CLA,(2) 220 D FASCINATION 7G-DCT,26230,50,2016,02/03/2016,requis,76 650 Km,Diesel,automatique,Noir,4,5,12 mois,,Toyota Occasion,non,,9 CV,177 ch,2,116 g/kmB,4.4 l/100km,EURO6
75,MERCEDES CLASSE A 3,III (2) 180 D BUSINESS EXECUTIVE EDITION,20320,91,2018,22/11/2018,requis,84 514 Km,Diesel,mécanique,gris,5,5,3 mois,,,oui,3,5 CV,109 ch,2,102 g/kmB,3.6 l/100km,EURO6
76,MERCEDES GLE COUPE AMG,63 AMG 4MATIC,93010,51,2019,21/12/2019,non requis,70 069 Km,Essence,automatique,bordeaux,5,5,,,,non,2,48 CV,557 ch,1,308 g/kmG,13.5 l/100km,EURO6
77,MERCEDES CLASSE C 4,IV (2) 180 D AMG LINE BVA9,34020,42,2020,05/08/2020,non requis,76 054 Km,Diesel,automatique,OBSIDIAN BLACK - METALLIC PAINT,4,5,24 mois,,,non,2,6 CV,122 ch,2,112 g/kmB,4.2 l/100km,EURO6
78,MERCEDES CLASSE A 4 BERLINE,IV BERLINE 180 D AMG LINE 7G-DCT,38120,56,2020,21/05/2020,non requis,70 785 Km,Diesel,automatique,Blanc polaire,4,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
79,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,41380,56,2021,18/04/2021,non requis,23 493 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,130 g/kmC,5 l/100km,EURO6
80,MERCEDES CLASSE C 4 SW,IV SW 180 D SPORTLINE 7G-TRONIC,27360,31,2017,05/01/2018,requis,85 500 Km,Diesel,automatique,gris metal,5,5,,,,non,4,6 CV,116 ch,2,121 g/kmC,4.1 l/100km,EURO6
81,MERCEDES CLASSE G,280 E 3P,27350,63,1985,14/01/1985,requis,222 292 Km,Essence,mécanique,BLANC,3,,3 mois,,,non,,16 CV,150 ch,,,,
82,MERCEDES CLASSE B 2,II (2) 200 D INSPIRATION 7G-DCT,19410,31,2017,02/08/2017,requis,120 045 Km,Diesel,automatique,BLANC,5,5,6 mois,,,non,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
83,MERCEDES CLASSE A 4,IV 180 D AMG LINE 8G-DCT,41170,85,2022,09/02/2022,non requis,34 374 Km,Diesel,automatique,Gris montagne magno designo,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,134 g/kmC,5.1 l/100km,EURO6
84,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,33370,62,2020,30/05/2020,non requis,112 275 Km,Diesel,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
85,MERCEDES GLC,350 E SPORTLINE 4MATIC,47580,77,2017,09/05/2017,requis,80 920 Km,Hybride essence électrique,automatique,NOIR,5,5,3 mois,,,non,,10 CV,211 ch,1,59 g/kmA,,EURO6
86,MERCEDES CLASSE E 4,IV (2) 220 BLUETEC SPORTLINE 9G-TRONIC,28800,38,2017,06/11/2017,requis,109 200 Km,Diesel,automatique,noir metal,4,5,,,,non,3,9 CV,170 ch,2,118 g/kmB,4.1 l/100km,EURO6
87,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,36250,11,2022,23/12/2022,non requis,27 796 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,130 g/kmC,5 l/100km,EURO6
88,MERCEDES CLASSE C 4,IV 220 D SPORTLINE 9G-TRONIC,38260,11,2018,04/09/2018,requis,11 853 Km,Diesel,automatique,Gris sélénite,4,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,170 ch,2,109 g/kmB,4.5 l/100km,EURO6
89,MERCEDES CLASSE A 4,IV 200 D BUSINESS LINE 8G-DCT,38060,11,2022,26/06/2022,non requis,31 380 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
90,MERCEDES CLASSE S 8,VIII L 580 E EXECUTIVE 9G-TRONIC,177480,11,2023,26/08/2023,non requis,14 568 Km,Hybride essence électrique,automatique,Noir,4,5,24 mois,,Mercedes-Benz Certified,non,,25 CV,367 ch,1,14 g/kmA,,EURO6
91,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,44610,11,2023,17/10/2023,non requis,29 260 Km,Essence,automatique,Bleu denim métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
92,MERCEDES CLA 2,II 200 AMG LINE 7G-DCT,45980,11,2023,09/10/2023,non requis,17 059 Km,Essence,automatique,Blanc polaire,4,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,163 ch,1,134 g/kmC,5.9 l/100km,EURO6
93,MERCEDES GLA 2,II 200 D PROGRESSIVE LINE 8G-DCT,54540,11,2022,28/10/2022,non requis,29 342 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,138 g/kmC,5.3 l/100km,EURO6
94,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,36560,11,2022,17/09/2022,non requis,26 877 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,125 g/kmC,5 l/100km,EURO6
95,MERCEDES CLASSE A 4,IV 180 D AMG LINE 8G-DCT,45490,11,2022,13/03/2022,non requis,18 526 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,134 g/kmC,5.1 l/100km,EURO6
96,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,36560,11,2022,17/09/2022,non requis,26 877 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,125 g/kmC,5 l/100km,EURO6
97,MERCEDES CLASSE A 4,IV 180 D AMG LINE 8G-DCT,45490,11,2022,13/03/2022,non requis,18 526 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,134 g/kmC,5.1 l/100km,EURO6
98,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,40930,11,2023,13/07/2023,non requis,14 648 Km,Essence,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,163 ch,1,134 g/kmC,5.9 l/100km,EURO6
99,MERCEDES GLA 2,II 250 E AMG LINE 8G-DCT,61780,11,2023,29/06/2023,non requis,38 274 Km,Hybride essence électrique,automatique,Bleu denim métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,218 ch,1,,,EURO6
100,MERCEDES CLASSE B 2,II (2) 200 D SENSATION 7G-DCT,19420,44,2018,25/07/2018,requis,148 608 Km,Diesel,automatique,BLANC,5,5,12 mois,,,non,,7 CV,136 ch,2,122 g/kmC,4.5 l/100km,EURO6
