,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
10,PEUGEOT 208,(2) 1.2 PURETECH 82 S&S ACTIVE BUSINESS,14640,87,2020,21/09/2020,non requis,41 615 Km,Essence,mécanique,blanc banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,108 g/kmB,4.7 l/100km,EURO6
11,PEUGEOT 2008,(2) 1.6 BLUEHDI 120 S&S GT LINE,18530,87,2017,03/08/2017,requis,97 654 Km,Diesel,mécanique,Blanc Nacré,5,5,12 mois,,SPOTICAR,oui,,6 CV,120 ch,2,96 g/kmA,3.7 l/100km,EURO6
12,PEUGEOT 308 (2E GENERATION) SW,II SW 1.6 BLUEHDI 120 S&S STYLE,16930,47,2018,25/08/2018,requis,100 473 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,120 ch,2,85 g/kmA,3.2 l/100km,EURO6
13,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK,39420,27,2022,23/03/2022,non requis,47 611 Km,Diesel,mécanique,Blanc Nacré (N),5,7,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,134 g/kmC,5.1 l/100km,EURO6
14,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S STYLE EAT8,42480,27,2023,24/08/2023,non requis,6 795 Km,Essence,automatique,Gris Artense (M),5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,145 g/kmD,6.4 l/100km,EURO6
15,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE,28060,27,2021,19/10/2021,non requis,40 027 Km,Essence,mécanique,Gris Artense (M),5,5,12 mois,,SPOTICAR,oui,,7 CV,130 ch,1,131 g/kmC,5.8 l/100km,EURO6
16,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE,30780,13,2022,14/03/2022,non requis,46 295 Km,Essence,mécanique,Blanc Nacré (N),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,1,140 g/kmC,6.2 l/100km,EURO6
17,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 110 S&S 5CV STYLE,20010,34,2020,27/09/2020,non requis,62 463 Km,Essence,mécanique,GRIS ARTENSE,5,5,12 mois,,Occasions du Lion PREMIUM,non,,5 CV,110 ch,1,102 g/kmB,4.6 l/100km,EURO6
18,PEUGEOT 308 (2E GENERATION) SW,II SW 1.2 PURETECH 130 S&S ALLURE,11230,77,2016,26/12/2016,requis,143 144 Km,Essence,mécanique,BLANC,5,5,6 mois,,SPOTICAR,non,,6 CV,130 ch,1,106 g/kmB,4.6 l/100km,EURO5
19,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH S&S 130 ACTIVE,27300,87,2019,11/12/2019,non requis,44 804 Km,Essence,mécanique,NOIR,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,117 g/kmB,5.2 l/100km,EURO6
20,PEUGEOT RIFTER,LONG 1.5 BLUEHDI 130 S&S GT LINE EAT8,37890,87,2020,11/04/2020,non requis,55 965 Km,Diesel,automatique,gris artense,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,113 g/kmB,4.3 l/100km,EURO6
21,PEUGEOT 308 (2E GENERATION),II 1.6 THP 125 ALLURE,15370,87,2014,06/11/2014,requis,147 354 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,non,,7 CV,125 ch,1,125 g/kmC,5.4 l/100km,EURO5
22,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE BUSINESS EAT8,34140,87,2020,10/06/2020,non requis,39 813 Km,Essence,automatique,NOIR PERLA,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,109 g/kmB,5.1 l/100km,EURO6
23,PEUGEOT 208,(2) 1.2 PURETECH 82 S&S ACTIVE BUSINESS,14640,87,2020,21/09/2020,non requis,41 615 Km,Essence,mécanique,blanc banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,108 g/kmB,4.7 l/100km,EURO6
24,PEUGEOT 2008,(2) 1.6 BLUEHDI 120 S&S GT LINE,18530,87,2017,03/08/2017,requis,97 654 Km,Diesel,mécanique,Blanc Nacré,5,5,12 mois,,SPOTICAR,oui,,6 CV,120 ch,2,96 g/kmA,3.7 l/100km,EURO6
25,PEUGEOT 508 (2E GENERATION),II 2.0 BLUEHDI 160 S&S 9CV GT LINE EAT8,29900,11,2021,08/12/2021,non requis,51 874 Km,Diesel,automatique,Blanc Nacré,5,5,12 mois,,Selected for you,non,,9 CV,160 ch,2,145 g/kmD,5.5 l/100km,EURO6
26,PEUGEOT 508 (2E GENERATION),II 2.0 BLUEHDI 160 S&S GT LINE EAT8,35370,11,2021,01/07/2021,non requis,32 831 Km,Diesel,automatique,Blanc Nacré,5,5,12 mois,,Selected for you,non,,8 CV,160 ch,2,118 g/kmB,5.5 l/100km,EURO6
27,PEUGEOT 3008 (2E GENERATION),II HYBRID4 300 GT E-EAT8,39760,11,2021,17/12/2021,non requis,18 421 Km,Hybride essence électrique,automatique,Blanc Nacré (S),5,5,12 mois,,Selected for you,non,,9 CV,300 ch,1,33 g/kmA,,EURO6
28,PEUGEOT 2008,(2) PURETECH 110 S&S ALLURE EAT6,17680,94,2019,20/12/2019,non requis,116 448 Km,Essence,automatique,Gris Platinium,5,5,12 mois,,Toyota Occasion,non,,6 CV,110 ch,1,114 g/kmB,5.5 l/100km,EURO6
29,PEUGEOT 2008,(2) 1.2 PURETECH 110 S&S ALLURE BUSINESS EAT6,16930,94,2019,31/07/2019,non requis,93 504 Km,Essence,automatique,Rouge Ultimate,5,5,12 mois,,Toyota Occasion,non,,6 CV,110 ch,1,114 g/kmB,5.5 l/100km,EURO6
30,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE,27110,11,2019,03/09/2019,non requis,93 426 Km,Diesel,mécanique,Blanc Banquise (O),5,5,12 mois,,Fiat Autoexpert ALTA,non,,6 CV,130 ch,2,106 g/kmB,4 l/100km,EURO6
31,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S 6CV ALLURE EAT6 5P,17980,34,2019,18/02/2019,non requis,72 006 Km,Essence,automatique,Blanc Banquise,5,5,12 mois,,Fiat Autoexpert ALTA,non,,6 CV,110 ch,1,112 g/kmB,4.9 l/100km,EURO6
32,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ACTIVE PACK,24610,34,2022,28/11/2022,non requis,5 746 Km,Essence,mécanique,Jaune or,5,5,12 mois,,Fiat Autoexpert ALTA,non,,5 CV,100 ch,1,118 g/kmB,5.3 l/100km,EURO6
33,PEUGEOT 2008,(2) 1.2 PURETECH 130 S&S GT LINE E6,20500,34,2019,01/10/2019,non requis,41 326 Km,Essence,mécanique,Noir Perla Nera,5,5,12 mois,,Fiat Autoexpert ALTA,non,,7 CV,130 ch,1,112 g/kmB,5.1 l/100km,EURO6
34,PEUGEOT 508 (2E GENERATION),II 2.0 BLUEHDI 160 S&S GT LINE EAT8,34850,34,2020,23/07/2020,non requis,33 806 Km,Diesel,automatique,Blanc Nacré,5,5,12 mois,,Selected for you,non,,8 CV,160 ch,2,118 g/kmB,4.5 l/100km,EURO6
35,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S 6CV ALLURE EAT6 5P,17980,34,2019,18/02/2019,non requis,72 006 Km,Essence,automatique,Blanc Banquise,5,5,12 mois,,Fiat Autoexpert ALTA,non,,6 CV,110 ch,1,112 g/kmB,4.9 l/100km,EURO6
36,PEUGEOT 308 (2E GENERATION) SW,II SW 1.2 PURETECH 130 S&S GT LINE EAT6,18380,30,2018,30/08/2018,requis,114 247 Km,Essence,automatique,bleu,5,5,6 mois,,,non,3,7 CV,131 ch,1,112 g/kmB,4.3 l/100km,EURO6
37,PEUGEOT 2008,(2) 1.6 BLUEHDI 120 S&S 6CV GT LINE,19490,34,2018,05/03/2018,requis,100 487 Km,Diesel,mécanique,Blanc Banquise,5,5,12 mois,,Fiat Autoexpert ALTA,non,,6 CV,120 ch,2,96 g/kmA,3.7 l/100km,EURO6
38,PEUGEOT E-208 (2E GENERATION),II ELECTRIQUE ACTIVE,25740,69,2022,06/10/2022,non requis,23 184 Km,Electrique,automatique,jaune,5,5,12 mois,en cours,SPOTICAR,oui,1,4 CV,78 ch,0,0 g/kmA,,EURO6
39,PEUGEOT PARTNER 3 FOURGON,III 1.6 BLUEHDI 130 S&S 950KG LONG ASPHALT,24550,33,2020,29/06/2020,non requis,54 376 Km,Diesel,mécanique,blanc,5,3,12 mois,,SPOTICAR,oui,1,5 CV,131 ch,2,117 g/kmB,4.4 l/100km,EURO6
40,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 120 S&S LONG ASPHALT,33620,33,2021,14/11/2021,non requis,54 592 Km,Diesel,mécanique,gris,4,3,12 mois,,SPOTICAR,oui,1,7 CV,122 ch,2,194 g/kmE,,EURO6
41,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE PACK,21070,69,2022,05/03/2022,non requis,62 490 Km,Essence,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,118 g/kmB,5.3 l/100km,EURO6
42,PEUGEOT 2008,(2) 1.6 BLUEHDI 75 ACTIVE BUSINESS,13790,69,2019,22/08/2019,non requis,82 541 Km,Diesel,mécanique,gris,5,5,8 mois,,SPOTICAR,oui,1,4 CV,75 ch,2,97 g/kmA,3.3 l/100km,EURO6
43,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK,32980,33,2023,01/06/2023,non requis,14 187 Km,Diesel,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,2,116 g/kmB,4.6 l/100km,EURO6
44,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ROADTRIP,24130,30,2023,02/02/2023,non requis,6 570 Km,Diesel,mécanique,Jaune,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,107 g/kmB,,EURO6
45,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE EAT8,39770,33,2022,12/10/2022,non requis,66 577 Km,Diesel,automatique,blanc,5,7,12 mois,en cours,,non,,7 CV,130 ch,2,140 g/kmC,5.3 l/100km,EURO6
46,PEUGEOT TRAVELLER,1.5 BLUEHDI 120 S&S LONG BUSINESS,43090,24,2022,29/05/2022,non requis,48 480 Km,Diesel,mécanique,NOIR,4,9,12 mois,en cours,SPOTICAR,non,,6 CV,120 ch,2,168 g/kmE,6.4 l/100km,EURO6
47,PEUGEOT BOXER 2,II (2) 2.0 BLUEHDI S&S 120 PREMIUM 333 L1H1,30500,30,2021,06/05/2021,non requis,28 870 Km,Diesel,mécanique,Gris Aluminium,4,3,12 mois,,SPOTICAR,non,,7 CV,120 ch,2,,,EURO6
48,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S STYLE,25650,68,2023,11/01/2024,non requis,17 702 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,oui,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
49,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,35580,68,2022,16/07/2022,non requis,58 497 Km,Diesel,automatique,Gris Artense (M),5,7,12 mois,en cours,SPOTICAR,oui,,7 CV,130 ch,2,140 g/kmC,5.3 l/100km,EURO6
50,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S STYLE,24110,68,2023,05/04/2023,non requis,14 875 Km,Diesel,mécanique,Noir Perla Nera,5,5,12 mois,,SPOTICAR,oui,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
51,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE BUSINESS,17340,68,2020,01/09/2020,non requis,36 735 Km,Diesel,mécanique,Gris Platinium,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,84 g/kmA,3.2 l/100km,EURO6
52,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE BUSINESS EAT8,26770,68,2022,25/06/2022,non requis,49 605 Km,Essence,automatique,Rouge Elixir,5,5,12 mois,en cours,SPOTICAR,oui,,5 CV,100 ch,1,122 g/kmC,5.4 l/100km,EURO6
53,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S 6CV ALLURE EAT6 5P,18290,92,2020,08/11/2020,non requis,49 555 Km,Essence,automatique,gris,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,114 g/kmB,4.9 l/100km,EURO6
54,PEUGEOT 2008,(2) 1.5 BLUEHDI 120 S&S CROSSWAY EAT6,21630,68,2020,11/01/2021,non requis,64 920 Km,Diesel,automatique,Emerald Crystal,5,5,12 mois,,SPOTICAR,oui,,6 CV,120 ch,2,102 g/kmB,4 l/100km,EURO6
55,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE,27520,68,2020,03/02/2020,non requis,25 426 Km,Essence,mécanique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,oui,,7 CV,130 ch,1,113 g/kmB,5.1 l/100km,EURO6
56,PEUGEOT 308 (3E GENERATION),III 1.2 PURETECH 130 S&S GT EAT8,34960,67,2023,01/08/2023,non requis,14 047 Km,Essence,automatique,Rouge,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,127 g/kmC,5.6 l/100km,EURO6
57,PEUGEOT PARTNER 3 FOURGON,III 1.6 BLUEHDI 75 STANDARD 650KG PREMIUM,17910,69,2020,23/01/2021,non requis,67 467 Km,Diesel,mécanique,blanc,5,2,6 mois,,SPOTICAR,oui,1,5 CV,75 ch,2,114 g/kmB,4.1 l/100km,EURO6
58,PEUGEOT 208,(2) 1.2 PURETECH 82 SIGNATURE 5P,15640,59,2019,16/06/2019,non requis,24 688 Km,Essence,mécanique,noir,5,5,12 mois,,SPOTICAR,non,2,4 CV,83 ch,1,108 g/kmB,4.4 l/100km,EURO6
59,PEUGEOT BOXER 2,II (2) 2.0 BLUEHDI S&S 120 PREMIUM 333 L1H1,30500,30,2021,06/05/2021,non requis,28 870 Km,Diesel,mécanique,Gris Aluminium,4,3,12 mois,,SPOTICAR,non,,7 CV,120 ch,2,,,EURO6
60,PEUGEOT 508 (2E GENERATION) SW,II SW 2.0 BLUEHDI 160 S&S ALLURE EAT8,33260,67,2020,26/12/2020,non requis,60 838 Km,Diesel,automatique,Gris Artense,5,5,12 mois,,SPOTICAR,oui,,8 CV,160 ch,2,118 g/kmB,4.5 l/100km,EURO6
61,PEUGEOT TRAVELLER,1.5 BLUEHDI 120 S&S LONG BUSINESS,43090,24,2022,29/05/2022,non requis,48 480 Km,Diesel,mécanique,NOIR,4,9,12 mois,en cours,SPOTICAR,non,,6 CV,120 ch,2,168 g/kmE,6.4 l/100km,EURO6
62,PEUGEOT 508 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE PACK EAT8,41120,46,2022,21/08/2022,non requis,15 811 Km,Essence,automatique,GRIS PLATINIUM,5,5,12 mois,en cours,SPOTICAR,oui,,7 CV,130 ch,1,131 g/kmC,5.8 l/100km,EURO6
63,PEUGEOT 508 (2E GENERATION) SW,II SW HYBRID 225 ALLURE PACK E-EAT8,43660,46,2022,20/07/2022,non requis,7 784 Km,Hybride essence électrique,automatique,BLANC NACRE,5,5,12 mois,en cours,SPOTICAR,non,,10 CV,225 ch,1,30 g/kmA,1.3 l/100km,EURO6
64,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE PACK MY21,26230,67,2022,08/11/2022,non requis,40 636 Km,Essence,mécanique,Bleu Vertigo (S),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,1,127 g/kmC,5.6 l/100km,EURO6
65,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,31780,67,2023,30/07/2023,non requis,7 950 Km,Essence,automatique,Gris Artense (M),5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,133 g/kmC,5.9 l/100km,EURO6
66,PEUGEOT E-208 (2E GENERATION),II ELECTRIQUE 136 GT,45410,67,2023,07/12/2023,non requis,8 850 Km,Electrique,automatique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,4 CV,136 ch,0,0 g/kmA,,EURO6
67,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,35580,68,2022,16/07/2022,non requis,58 497 Km,Diesel,automatique,Gris Artense (M),5,7,12 mois,en cours,SPOTICAR,oui,,7 CV,130 ch,2,140 g/kmC,5.3 l/100km,EURO6
68,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S STYLE,24110,68,2023,05/04/2023,non requis,14 875 Km,Diesel,mécanique,Noir Perla Nera,5,5,12 mois,,SPOTICAR,oui,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
69,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE BUSINESS,17340,68,2020,01/09/2020,non requis,36 735 Km,Diesel,mécanique,Gris Platinium,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,84 g/kmA,3.2 l/100km,EURO6
70,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE BUSINESS EAT8,26770,68,2022,25/06/2022,non requis,49 605 Km,Essence,automatique,Rouge Elixir,5,5,12 mois,en cours,SPOTICAR,oui,,5 CV,100 ch,1,122 g/kmC,5.4 l/100km,EURO6
71,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,21400,13,2022,27/09/2022,non requis,48 483 Km,Diesel,mécanique,Noir,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,106 g/kmB,4 l/100km,EURO6
72,PEUGEOT 2008,(2) 1.5 BLUEHDI 120 S&S CROSSWAY EAT6,21630,68,2020,11/01/2021,non requis,64 920 Km,Diesel,automatique,Emerald Crystal,5,5,12 mois,,SPOTICAR,oui,,6 CV,120 ch,2,102 g/kmB,4 l/100km,EURO6
73,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE,27520,68,2020,03/02/2020,non requis,25 426 Km,Essence,mécanique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,oui,,7 CV,130 ch,1,113 g/kmB,5.1 l/100km,EURO6
74,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE EAT8,27810,84,2021,19/06/2021,non requis,45 163 Km,Essence,automatique,Gris,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,140 g/kmC,6.1 l/100km,EURO6
75,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,20870,13,2022,24/03/2022,non requis,37 699 Km,Diesel,mécanique,Noir,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,106 g/kmB,4 l/100km,EURO6
76,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE,18530,84,2022,13/07/2022,non requis,36 283 Km,Diesel,mécanique,Bleu,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,107 g/kmB,4 l/100km,EURO6
77,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S ACTIVE PACK,25050,19,2022,14/07/2022,non requis,24 122 Km,Essence,mécanique,platine,5,5,20 mois,en cours,,non,,5 CV,100 ch,1,123 g/kmC,5.4 l/100km,EURO6
78,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,30760,38,2022,23/05/2022,non requis,39 282 Km,Essence,automatique,noir,5,5,20 mois,en cours,,non,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
79,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID4 300 ALLURE PACK E-EAT8 2020,51800,38,2023,15/06/2023,non requis,9 438 Km,Hybride essence électrique,automatique,platine,5,5,20 mois,,,non,,11 CV,300 ch,1,,,EURO6
80,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S ACTIVE PACK,28500,53,2022,12/06/2022,non requis,27 441 Km,Essence,mécanique,platine,5,5,20 mois,en cours,,non,,5 CV,100 ch,1,123 g/kmC,5.4 l/100km,EURO6
81,PEUGEOT 3008 (2E GENERATION),II HYBRID4 300 11CV GT E-EAT8,37620,06,2021,24/05/2021,non requis,64 773 Km,Hybride essence électrique,automatique,Blanc Nacré (N),5,5,12 mois,,,oui,,11 CV,300 ch,1,,,EURO6
82,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE,24820,68,2020,25/10/2020,non requis,31 096 Km,Diesel,mécanique,blanc nacre,5,5,6 mois,,,non,2,6 CV,131 ch,2,100 g/kmA,4 l/100km,EURO6
83,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S STYLE BVM6,26380,41,2024,20/10/2024,non requis,120 Km,Essence,mécanique,Gris Foncé Métal,5,5,,,,non,,5 CV,100 ch,1,115 g/kmB,5.1 l/100km,EURO6
84,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 110 S&S ACTIVE BUSINESS,23160,38,2022,06/12/2022,non requis,46 360 Km,Essence,mécanique,gris opaque (verni sans reflet),5,5,3 mois,en cours,,non,1,6 CV,110 ch,1,123 g/kmC,,EURO6
85,PEUGEOT 2008,(2) 1.2 PURETECH 110 S&S 6CV ALLURE EAT6,19360,76,2019,24/02/2019,non requis,45 737 Km,Essence,automatique,gris,5,5,12 mois,,SPOTICAR,oui,2,6 CV,110 ch,1,110 g/kmB,4.1 l/100km,EURO6
86,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 EAT8 ALLURE GPS,33020,33,2024,16/09/2024,non requis,11 Km,Essence,automatique,blanc,5,,,,,non,,7 CV,130 ch,,,,
87,PEUGEOT 208,BVM5 208 1.2 PURETECH 82CH ACTIVE,14970,91,2018,30/06/2018,requis,52 431 Km,Essence,mécanique,Orange,5,,12 mois,,SPOTICAR,non,,4 CV,82 ch,,104 g/kmB,3.9 l/100km,
88,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 110 S&S ALLURE PACK MY21,31010,81,2023,05/02/2023,non requis,11 Km,Diesel,mécanique,GRIS PLATINIUM,5,5,,,,non,,6 CV,110 ch,2,116 g/kmB,4.4 l/100km,EURO6
89,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S GT EAT8,40970,81,2023,17/01/2024,non requis,11 Km,Essence,automatique,ROUGE ULTIMATE,5,5,,,,non,,7 CV,130 ch,1,145 g/kmD,6.4 l/100km,EURO6
90,PEUGEOT 508 (2E GENERATION) SW,II SW 2.0 BLUEHDI 180 S&S GT LINE EAT8,29130,77,2020,22/02/2020,non requis,131 734 Km,Diesel,automatique,blanc nacre,5,5,12 mois,,,non,,9 CV,177 ch,2,124 g/kmC,4.7 l/100km,EURO6
91,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S STYLE,23540,62,2022,27/08/2022,non requis,42 324 Km,Diesel,mécanique,NOIR,5,5,12 mois,en cours,SPOTICAR,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
92,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,30360,81,2023,25/10/2023,non requis,12 Km,Diesel,mécanique,JAUNE FARO,5,5,,,,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
93,PEUGEOT RIFTER,1.5 BLUEHDI 100 ALLURE,28730,12,2020,15/01/2021,non requis,74 116 Km,Diesel,mécanique,GRIS F,5,5,6 mois,,,non,,5 CV,100 ch,2,113 g/kmB,4.3 l/100km,EURO6
