,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
0,MERCEDES GLC COUPE,(2) 300 E 4MATIC AMG LINE 9G-TRONIC,58800,67,2019,15/07/2019,non requis,43 583 Km,Hybride essence électrique,automatique,noir,5,5,12 mois,,,non,3,10 CV,211 ch,1,,,EURO6
1,MERCEDES GLC,250 D EXECUTIVE 4MATIC,39430,24,2018,14/05/2018,requis,92 434 Km,Diesel,automatique,gris,5,5,6 mois,,,non,2,11 CV,204 ch,2,129 g/kmC,4.7 l/100km,EURO6
2,MERCEDES CLASSE A 3,III (2) 180 D BUSINESS EDITION 7G-DCT,25600,24,2018,17/06/2018,requis,91 271 Km,Diesel,automatique,blanc,5,5,6 mois,,,oui,1,5 CV,109 ch,2,98 g/kmA,3.4 l/100km,EURO6
3,MERCEDES CLASSE C 4,IV 250 BLUETEC SPORTLINE 7G-TRONIC,33620,06,2016,11/05/2016,requis,52 428 Km,Diesel,automatique,GRIS C,4,5,6 mois,,,non,,11 CV,204 ch,2,113 g/kmB,4.4 l/100km,EURO5
4,MERCEDES SLK,200 KOMPRESSOR,14570,06,2005,03/02/2005,requis,59 928 Km,Essence,mécanique,GRIS C,2,2,6 mois,,,non,,11 CV,163 ch,3,,9.6 l/100km,EURO3
5,MERCEDES CLASSE E 4 COUPE,IV COUPE 500 EXECUTIVE BA7 7G-TRONIC,25090,06,2012,03/03/2012,requis,103 949 Km,Essence,automatique,NOIR,2,4,6 mois,,,non,,29 CV,387 ch,1,254 g/kmG,10.9 l/100km,EURO5
6,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,57370,17,2023,05/07/2023,non requis,12 548 Km,Hybride essence électrique,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,,,EURO6
7,MERCEDES CLASSE C 4,IV 220 BLUETEC EXECUTIVE,25490,06,2015,02/11/2015,requis,122 550 Km,Diesel,mécanique,BLANC,4,5,6 mois,,,non,,9 CV,170 ch,2,103 g/kmB,4.1 l/100km,EURO5
8,MERCEDES SLK 2,II 280 EDITION 10 BA7 7G-TRONIC,16390,06,2006,07/03/2006,requis,121 067 Km,Essence,automatique,GRIS,2,2,6 mois,,,non,,15 CV,231 ch,3,222 g/kmF,9.3 l/100km,EURO3
9,MERCEDES SLK 2,II 200 K BVA,13580,06,2007,18/10/2007,requis,120 342 Km,Essence,automatique,NOIR,2,2,6 mois,,,non,,10 CV,163 ch,2,211 g/kmF,8.8 l/100km,EURO4
10,MERCEDES CLASSE A 4,IV 250 E 8CV PROGRESSIVE LINE 8G-DCT,52530,17,2022,11/12/2022,non requis,11 470 Km,Hybride essence électrique,automatique,Blanc digital métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,218 ch,1,22 g/kmA,1 l/100km,EURO6
11,MERCEDES CLASSE C 2,II (2) 350 AVANTGARDE BA7 7G-TRONIC,19430,06,2009,24/11/2009,requis,82 618 Km,Essence,automatique,NOIR,4,5,6 mois,,,non,,18 CV,272 ch,2,232 g/kmF,9.7 l/100km,EURO4
12,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 PROGRESSIVE LINE 7G-DCT,48690,31,2023,11/04/2023,non requis,9 860 Km,Essence,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,9 CV,163 ch,1,137 g/kmC,6 l/100km,EURO6
13,MERCEDES CLA 2,II 250 E AMG LINE 8G-DCT,56450,76,2021,26/08/2021,non requis,17 072 Km,Hybride essence électrique,automatique,Noir cosmos métallisé,4,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,160 ch,1,,,EURO6
14,MERCEDES GLC COUPE,250 D 12CV FASCINATION 4MATIC 9G-TRONIC,54030,35,2020,23/06/2020,non requis,48 026 Km,Diesel,automatique,Blanc polaire,5,5,12 mois,,BMW Europlus,non,,12 CV,204 ch,2,155 g/kmD,5.9 l/100km,EURO6
15,MERCEDES CLASSE A 3,III 180 CDI SENSATION,16450,78,2014,09/08/2014,requis,234 972 Km,Diesel,mécanique,Gris Montagne,5,5,,,,non,,5 CV,109 ch,2,98 g/kmA,4.1 l/100km,EURO5
16,MERCEDES CLASSE E 4 COUPE,IV COUPE 500 EXECUTIVE BA7 7G-TRONIC,25090,06,2012,03/03/2012,requis,103 949 Km,Essence,automatique,NOIR,2,4,6 mois,,,non,,29 CV,387 ch,1,254 g/kmG,10.9 l/100km,EURO5
17,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,57370,17,2023,05/07/2023,non requis,12 548 Km,Hybride essence électrique,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,,,EURO6
18,MERCEDES CLASSE C 4,IV 220 BLUETEC EXECUTIVE,25490,06,2015,02/11/2015,requis,122 550 Km,Diesel,mécanique,BLANC,4,5,6 mois,,,non,,9 CV,170 ch,2,103 g/kmB,4.1 l/100km,EURO5
19,MERCEDES SLK 2,II 280 EDITION 10 BA7 7G-TRONIC,16390,06,2006,07/03/2006,requis,121 067 Km,Essence,automatique,GRIS,2,2,6 mois,,,non,,15 CV,231 ch,3,222 g/kmF,9.3 l/100km,EURO3
20,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 200 D STARLIGHT EDITION 7G-DCT,33620,33,2020,04/08/2020,non requis,76 030 Km,Diesel,automatique,gris,5,5,12 mois,,SPOTICAR,non,3,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
21,MERCEDES CLASSE A 2,II 180 CDI AVANTGARDE 5P,7020,06,2007,05/12/2007,requis,169 201 Km,Diesel,mécanique,NOIR,5,5,6 mois,,,non,,6 CV,109 ch,3,138 g/kmC,5.2 l/100km,EURO4
22,MERCEDES SLK 2,II 200 K BVA,13580,06,2007,18/10/2007,requis,120 342 Km,Essence,automatique,NOIR,2,2,6 mois,,,non,,10 CV,163 ch,2,211 g/kmF,8.8 l/100km,EURO4
23,MERCEDES GLC COUPE,(2) 220 D AMG LINE LAUNCH EDITION 4MATIC,60900,31,2021,22/12/2021,non requis,89 479 Km,Diesel,automatique,Gris sélénite magno designo,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,167 g/kmE,6.4 l/100km,EURO6
24,MERCEDES CLASSE A 4,IV 250 E 8CV PROGRESSIVE LINE 8G-DCT,52530,17,2022,11/12/2022,non requis,11 470 Km,Hybride essence électrique,automatique,Blanc digital métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,218 ch,1,22 g/kmA,1 l/100km,EURO6
25,MERCEDES CLASSE C 2,II (2) 350 AVANTGARDE BA7 7G-TRONIC,19430,06,2009,24/11/2009,requis,82 618 Km,Essence,automatique,NOIR,4,5,6 mois,,,non,,18 CV,272 ch,2,232 g/kmF,9.7 l/100km,EURO4
26,MERCEDES GLA,(2) 180 D SENSATION 7G-DCT,28040,81,2018,07/06/2018,requis,98 119 Km,Diesel,automatique,Gris montagne,5,5,24 mois,,Mercedes-Benz Certified,oui,,5 CV,109 ch,2,103 g/kmB,3.9 l/100km,EURO6
27,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT 100G,35860,76,2021,09/09/2021,non requis,22 192 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,118 g/kmB,4.5 l/100km,EURO6
28,MERCEDES VITO 3,III (2) MIXTO 119 CDI LONG BVA RWD SELECT,57480,28,2023,02/08/2023,non requis,1 Km,Diesel,automatique,Noir Obsidienne Métallisée,5,5,,,,non,,7 CV,190 ch,2,205 g/kmF,,EURO6
29,MERCEDES GLA 2,II 200 D PROGRESSIVE LINE 8G-DCT,49470,78,2022,22/10/2022,non requis,37 441 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,138 g/kmC,5.3 l/100km,EURO6
30,MERCEDES CLA,220 CDI FASCINATION 7G-DCT,22770,77,2014,16/01/2015,requis,177 833 Km,Diesel,automatique,GRIS C,4,5,12 mois,,,non,,9 CV,177 ch,2,111 g/kmB,4.2 l/100km,EURO5
31,MERCEDES VANEO,1.9 AMBIENTE,7510,28,2006,13/12/2006,requis,177 439 Km,Essence,mécanique,BLEU FONCE,5,5,6 mois,,,non,,8 CV,125 ch,3,,8.2 l/100km,EURO3
32,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT 100G,35860,76,2021,09/09/2021,non requis,22 192 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,118 g/kmB,4.5 l/100km,EURO6
33,MERCEDES CLA,220 CDI FASCINATION 7G-DCT,22770,77,2014,16/01/2015,requis,177 833 Km,Diesel,automatique,GRIS C,4,5,12 mois,,,non,,9 CV,177 ch,2,111 g/kmB,4.2 l/100km,EURO5
34,MERCEDES GLE 2,II 300 D 4MATIC AMG LINE 9G-TRONIC,118780,31,2023,06/01/2024,non requis,9 600 Km,Diesel,automatique,Noir obsidienne,5,5,24 mois,,Mercedes-Benz Certified,non,,16 CV,272 ch,2,160 g/kmD,6.1 l/100km,EURO6
35,MERCEDES VANEO,1.9 AMBIENTE,7510,28,2006,13/12/2006,requis,177 439 Km,Essence,mécanique,BLEU FONCE,5,5,6 mois,,,non,,8 CV,125 ch,3,,8.2 l/100km,EURO3
36,MERCEDES VITO,109 CDI COMBI,21640,28,2009,22/11/2009,requis,184 544 Km,Diesel,mécanique,BORDEAU,4,,6 mois,,,non,,8 CV,,,,,
37,MERCEDES CLASSE A 4 AMG,IV 35 AMG 4MATIC,57300,84,2020,26/04/2020,non requis,37 655 Km,Essence,automatique,blanc,5,5,12 mois,,,non,2,20 CV,306 ch,1,164 g/kmE,7.3 l/100km,EURO6
38,MERCEDES GLC,350 D FASCINATION 4MATIC BVA9,57130,92,2019,22/07/2019,non requis,82 164 Km,Diesel,automatique,gris,5,5,12 mois,,,oui,2,16 CV,259 ch,2,159 g/kmD,5.5 l/100km,EURO6
39,MERCEDES CLASSE C 2,II 200 CDI CLASSIC,5980,72,2006,16/09/2006,requis,336 385 Km,Diesel,mécanique,noir,4,5,12 mois,,,non,2,7 CV,116 ch,4,,6.1 l/100km,EURO3
40,MERCEDES GLC,220 D 10CV BUSINESS 4MATIC,47580,44,2020,23/02/2020,non requis,54 887 Km,Diesel,automatique,GRIS F,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,170 ch,2,155 g/kmD,5.9 l/100km,EURO6
41,MERCEDES CITAN,1.5 109 CDI 90 COMPACT PRO 3PL,17950,72,2017,24/10/2017,requis,43 942 Km,Diesel,mécanique,Gris Foncé,3,3,12 mois,,Mercedes-Benz Certified,non,,5 CV,90 ch,2,112 g/kmB,4.3 l/100km,EURO6
42,MERCEDES CITAN,1.5 109 CDI 90 COMPACT PRO 3PL,18150,72,2017,01/02/2017,requis,38 480 Km,Diesel,mécanique,Gris Foncé,3,3,12 mois,,Mercedes-Benz Certified,non,,5 CV,90 ch,2,112 g/kmB,4.3 l/100km,EURO6
43,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,42050,72,2022,07/02/2022,non requis,29 377 Km,Diesel,automatique,GRIS,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,126 g/kmC,4.8 l/100km,EURO6
44,MERCEDES GLA,(2) 200 SPORT EDITION 7G-DCT,36740,75,2020,30/05/2020,non requis,22 908 Km,Essence,automatique,Gris montagne,5,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,156 ch,1,142 g/kmD,10.2 l/100km,EURO6
45,MERCEDES CLA 2,II 200 D 7CV AMG LINE 8G-DCT,50680,72,2022,13/12/2022,non requis,53 667 Km,Diesel,automatique,Gris Foncé Métal,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,7 CV,150 ch,2,131 g/kmC,5 l/100km,EURO6
46,MERCEDES CLASSE CLS 3,III (2) 400D 4MATIC AMG LINE 9G-TRONIC,119520,37,2022,15/11/2022,non requis,23 064 Km,Diesel,automatique,Noir obsidienne métallisé,4,5,,,,non,,21 CV,330 ch,2,176 g/kmE,6.7 l/100km,EURO6
47,MERCEDES CLA 2,II 200 D 7CV AMG LINE 8G-DCT,50680,72,2022,13/12/2022,non requis,53 667 Km,Diesel,automatique,Gris Foncé Métal,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,7 CV,150 ch,2,131 g/kmC,5 l/100km,EURO6
48,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,34110,73,2021,10/10/2021,non requis,78 325 Km,Diesel,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
49,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,39330,95,2022,05/11/2022,non requis,42 407 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,132 g/kmC,5 l/100km,EURO6
50,MERCEDES CLASSE CLS 3,III (2) 400D 4MATIC AMG LINE 9G-TRONIC,119520,37,2022,15/11/2022,non requis,23 064 Km,Diesel,automatique,Noir obsidienne métallisé,4,5,,,,non,,21 CV,330 ch,2,176 g/kmE,6.7 l/100km,EURO6
51,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,42050,72,2022,07/02/2022,non requis,29 377 Km,Diesel,automatique,GRIS,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,126 g/kmC,4.8 l/100km,EURO6
52,MERCEDES GLA 2,II 220 D AMG LINE 4MATIC DCT,63480,36,2022,21/04/2022,non requis,28 267 Km,Diesel,automatique,GRIS MONTAGNE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,10 CV,190 ch,2,148 g/kmD,5.7 l/100km,EURO6
53,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 220 D AMG LINE 4MATIC 9G-TRONIC,60370,36,2022,27/07/2022,non requis,16 698 Km,Diesel,automatique,BLANC POLAIRE,2,4,24 mois,en cours,Mercedes-Benz Certified,non,,11 CV,194 ch,2,139 g/kmC,5.3 l/100km,EURO6
54,MERCEDES GLC,350 E EXECUTIVE 4MATIC,43910,36,2018,28/05/2018,requis,69 372 Km,Hybride essence électrique,automatique,BLEU cavansite,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,211 ch,1,59 g/kmA,,EURO6
55,MERCEDES GLC,(2) 220 D AMG LINE 4MATIC BVA9,66480,36,2022,23/08/2022,non requis,18 519 Km,Diesel,automatique,NOIR OBSIDIENNE,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,153 g/kmD,5.8 l/100km,EURO6
56,MERCEDES GLA 2,II 200 D AMG LINE DCT,51400,36,2022,17/02/2022,non requis,1 719 Km,Diesel,automatique,GRIS MONTAGNE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
57,MERCEDES GLC,(2) 220 D AMG LINE LAUNCH EDITION 4MATIC,54890,36,2020,03/11/2020,non requis,32 247 Km,Diesel,automatique,GRIS GRAPHITE,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
58,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 220 D AMG LINE 9G-TRONIC,41690,92,2020,19/09/2020,non requis,69 090 Km,Diesel,automatique,NOIRE,2,4,6 mois,,,oui,,10 CV,194 ch,2,117 g/kmB,4.4 l/100km,EURO6
59,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,46290,92,2021,28/03/2021,non requis,17 999 Km,Diesel,automatique,BLANC,5,5,,,,oui,,8 CV,150 ch,2,131 g/kmC,5 l/100km,EURO6
60,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,41880,92,2020,14/11/2020,non requis,57 248 Km,Diesel,automatique,GRIS SELENITE,5,5,6 mois,,,oui,,8 CV,150 ch,2,107 g/kmB,4 l/100km,EURO6
61,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,40170,92,2021,25/07/2021,non requis,26 437 Km,Diesel,automatique,NOIRE,5,5,6 mois,,,oui,,8 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
62,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,45900,92,2022,11/03/2022,non requis,28 718 Km,Diesel,automatique,NOIRE,5,5,6 mois,en cours,,oui,,8 CV,150 ch,2,130 g/kmC,5 l/100km,EURO6
63,MERCEDES CLASSE A 4,IV 200 D PROGRESSIVE LINE 8G-DCT,36770,41,2021,05/02/2021,non requis,60 453 Km,Diesel,automatique,Noir non métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
64,MERCEDES CLASSE B 3,III 250 E AMG LINE EDITION 8G-DCT,63830,94,2023,04/12/2023,non requis,7 380 Km,Hybride essence électrique,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,160 ch,1,23 g/kmA,,EURO6
65,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,34110,73,2021,10/10/2021,non requis,78 325 Km,Diesel,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
66,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,39330,95,2022,05/11/2022,non requis,42 407 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,132 g/kmC,5 l/100km,EURO6
67,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 200 D FASCINATION 7G-DCT,32630,45,2018,09/02/2018,requis,79 560 Km,Diesel,automatique,Bleu cavansite métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,119 g/kmB,4.5 l/100km,EURO6
68,MERCEDES GLA 2,II 220 D AMG LINE 4MATIC DCT,63480,36,2022,21/04/2022,non requis,28 267 Km,Diesel,automatique,GRIS MONTAGNE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,10 CV,190 ch,2,148 g/kmD,5.7 l/100km,EURO6
69,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 220 D AMG LINE 4MATIC 9G-TRONIC,60370,36,2022,27/07/2022,non requis,16 698 Km,Diesel,automatique,BLANC POLAIRE,2,4,24 mois,en cours,Mercedes-Benz Certified,non,,11 CV,194 ch,2,139 g/kmC,5.3 l/100km,EURO6
70,MERCEDES GLC,350 E EXECUTIVE 4MATIC,43910,36,2018,28/05/2018,requis,69 372 Km,Hybride essence électrique,automatique,BLEU cavansite,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,211 ch,1,59 g/kmA,,EURO6
71,MERCEDES GLC,(2) 220 D AMG LINE 4MATIC BVA9,66480,36,2022,23/08/2022,non requis,18 519 Km,Diesel,automatique,NOIR OBSIDIENNE,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,153 g/kmD,5.8 l/100km,EURO6
72,MERCEDES GLA 2,II 200 D AMG LINE DCT,51400,36,2022,17/02/2022,non requis,1 719 Km,Diesel,automatique,GRIS MONTAGNE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
73,MERCEDES GLC,(2) 220 D AMG LINE LAUNCH EDITION 4MATIC,54890,36,2020,03/11/2020,non requis,32 247 Km,Diesel,automatique,GRIS GRAPHITE,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
74,MERCEDES EQC,400 EDITION 1886 4MATIC,73300,37,2021,13/03/2021,non requis,27 000 Km,Electrique,automatique,Noir obsidienne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,408 ch,0,0 g/kmA,,EURO6
75,MERCEDES VITO 3,III 116 CDI EXTRA LONG SELECT,43940,56,2020,08/06/2020,non requis,89 525 Km,Diesel,mécanique,GRIS,4,3,24 mois,,Mercedes Millétoile,oui,,6 CV,163 ch,2,169 g/kmE,6.4 l/100km,EURO6
76,MERCEDES CLASSE G 3 AMG,III 63 AMG 50CV LONG 7G-TRONIC SPEEDSHIFT PLUS AMG,131040,92,2018,11/04/2018,requis,59 850 Km,Essence,automatique,noir,5,5,12 mois,,,non,2,50 CV,571 ch,1,322 g/kmG,11.8 l/100km,EURO6
77,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,46620,53,2022,28/02/2022,non requis,19 080 Km,Diesel,automatique,gris,5,5,,en cours,,non,,10 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
78,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,50580,19,2022,18/06/2022,non requis,20 700 Km,Diesel,automatique,gris,5,5,,en cours,,non,,10 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
79,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,54540,25,2022,07/11/2022,non requis,22 320 Km,Diesel,automatique,gris,5,5,,en cours,,non,,10 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
80,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,50580,19,2022,18/06/2022,non requis,20 700 Km,Diesel,automatique,gris,5,5,,en cours,,non,,10 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
81,MERCEDES CLASSE B 3,III 160 STYLE LINE EDITION,32170,85,2021,13/01/2022,non requis,51 049 Km,Essence,mécanique,NOIR,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,109 ch,1,139 g/kmC,6.1 l/100km,EURO6
82,MERCEDES GLA,(2) 200 D 7CV STARLIGHT EDITION 7G-DCT,36340,85,2020,18/03/2020,non requis,64 782 Km,Diesel,automatique,Gris montagne magno designo,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
83,MERCEDES GLA 2,II 200 D PROGRESSIVE LINE 8G-DCT,50690,85,2022,11/10/2022,non requis,37 450 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,138 g/kmC,5.3 l/100km,EURO6
84,MERCEDES CLASSE A 3,III (2) 220 D SENSATION 4MATIC 7G-DCT,30390,49,2019,01/03/2019,non requis,71 510 Km,Diesel,automatique,BLANC CIRRUS,5,5,12 mois,,,non,,9 CV,177 ch,2,124 g/kmC,4.8 l/100km,EURO6
85,MERCEDES CLASSE C 5,V 300 AMG LINE 9G-TRONIC,49600,49,2022,18/01/2023,non requis,27 662 Km,Hybride essence électrique,automatique,NOIR,4,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,204 ch,1,13 g/kmA,,EURO6
86,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,31880,49,2022,24/10/2022,non requis,29 746 Km,Diesel,automatique,GRIS MONTAGNE,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,132 g/kmC,5 l/100km,EURO6
87,MERCEDES CLA AMG,(2) 45 AMG 380 4MATIC 7G-DCT,48900,49,2019,06/11/2019,non requis,74 100 Km,Essence,automatique,GRIS MAT,4,5,24 mois,,Mercedes-Benz Certified,non,,26 CV,381 ch,1,162 g/kmE,6.9 l/100km,EURO6
88,MERCEDES EQA,250+ AMG LINE,70680,59,2023,14/11/2023,non requis,10 800 Km,Electrique,automatique,Blanc digital métallisé,5,5,,,,non,,6 CV,190 ch,0,0 g/kmA,,EURO6
89,MERCEDES GLE 2,II 350 DE 11CV 4MATIC AMG LINE 9G-TRONIC,101090,59,2022,23/06/2022,non requis,38 442 Km,Hybride diesel électrique,automatique,Blanc polaire,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,11 CV,320 ch,1,19 g/kmA,0.7 l/100km,EURO6
90,MERCEDES GLA,(2) 220 D FASCINATION 7G-DCT,36950,59,2019,07/06/2019,non requis,100 669 Km,Diesel,automatique,Bleu cavansite,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,170 ch,2,138 g/kmC,5.2 l/100km,EURO6
91,MERCEDES GLA 2,II 200 D PROGRESSIVE LINE DCT,39740,59,2021,24/09/2021,non requis,73 185 Km,Diesel,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,140 g/kmC,5.4 l/100km,EURO6
92,MERCEDES CLASSE C 4 COUPE,IV COUPE 220 D SPORTLINE 9G-TRONIC,33060,59,2018,06/06/2018,requis,91 700 Km,Diesel,automatique,Noir Métal,2,4,24 mois,,Mercedes-Benz Certified,non,,9 CV,170 ch,2,124 g/kmC,4.7 l/100km,EURO6
93,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,30870,91,2020,11/08/2020,non requis,97 081 Km,Diesel,automatique,191 NOIR COSMOS,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
94,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,30040,91,2020,04/06/2020,non requis,80 880 Km,Diesel,automatique,787 GRIS MONTAGNE,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
95,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,30870,91,2020,11/08/2020,non requis,97 081 Km,Diesel,automatique,191 NOIR COSMOS,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
96,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,30040,91,2020,04/06/2020,non requis,80 880 Km,Diesel,automatique,787 GRIS MONTAGNE,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
97,MERCEDES GLC,(2) 220 D AMG LINE 4MATIC BVA9,62950,59,2021,01/06/2021,non requis,62 080 Km,Diesel,automatique,Noir Métal,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,11 CV,194 ch,2,165 g/kmE,6.3 l/100km,EURO6
98,MERCEDES GLC COUPE,(2) 300 DE AMG LINE 4MATIC,80610,59,2021,08/08/2021,non requis,46 800 Km,Hybride diesel électrique,automatique,Noir obsidienne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,306 ch,1,45 g/kmA,1.7 l/100km,EURO6
99,MERCEDES CLASSE A 4,IV 180 PROGRESSIVE LINE 7G-DCT,41350,59,2023,11/11/2023,non requis,9 244 Km,Essence,automatique,NOIR METAL,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
100,MERCEDES GLA,(2) 200 SPORT EDITION 7G-DCT,39230,59,2020,16/09/2020,non requis,81 452 Km,Essence,automatique,BLANC POLAIRE,5,5,24 mois,,Mercedes-Benz Certified,oui,,9 CV,156 ch,1,142 g/kmD,10.2 l/100km,EURO6
