,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
281,MERCEDES CLASSE A 3,III 180 INTUITION 7G-DCT,24960,06,2013,23/01/2014,requis,13 680 Km,Essence,automatique,bleu clair,5,5,12 mois,,,oui,1,7 CV,122 ch,1,131 g/kmC,4.7 l/100km,EURO6
282,MERCEDES CLASSE B,180 CDI SPORT,7420,27,2010,29/11/2010,requis,252 822 Km,Diesel,mécanique,gris,5,5,3 mois,,,oui,1,6 CV,109 ch,3,139 g/kmC,4.5 l/100km,EURO4
283,MERCEDES GLC,(2) 300 E AVANTGARDE LINE 4MATIC,62460,57,2021,05/11/2021,non requis,41 701 Km,Hybride essence électrique,automatique,gris,5,5,24 mois,,,non,2,12 CV,211 ch,1,50 g/kmA,2.3 l/100km,EURO6
284,MERCEDES CLASSE C 4,IV (2) 180 AMG LINE 9G-TRONIC,39580,06,2020,04/02/2020,non requis,52 440 Km,Essence,automatique,noir,4,5,12 mois,,,non,2,9 CV,156 ch,1,141 g/kmD,6.2 l/100km,EURO6
285,MERCEDES CLASSE CLS 2,II (2) 350 D FASCINATION,43630,77,2016,22/10/2016,requis,50 321 Km,Diesel,automatique,noir,4,4,12 mois,,,non,3,15 CV,259 ch,2,142 g/kmD,5 l/100km,EURO6
286,MERCEDES CLASSE C 4,IV (2) 200 AMG LINE 9G-TRONIC,43380,57,2019,21/06/2019,non requis,46 579 Km,Essence,automatique,noir,4,5,24 mois,,,non,2,10 CV,184 ch,1,136 g/kmC,6 l/100km,EURO6
287,MERCEDES 300 CABRIOLET,CABRIOLET CE 24S BVA,31980,92,1995,03/02/1995,requis,210 564 Km,Essence,automatique,bleu marine metal,2,4,,,,non,5,17 CV,220 ch,,294 g/kmG,,EURO1
288,MERCEDES CLASSE C 4,IV (2) 200 D 160 AVANTGARDE LINE 9G-TRONIC,40580,68,2021,02/03/2021,non requis,57 826 Km,Diesel,automatique,Noir,4,5,12 mois,,SPOTICAR,non,,8 CV,160 ch,2,130 g/kmC,5 l/100km,EURO6
289,MERCEDES CLASSE A 3,III 200 SENSATION 7G-DCT,22980,35,2014,11/10/2014,requis,72 521 Km,Essence,automatique,Noir,5,5,3 mois,,,non,,8 CV,156 ch,1,124 g/kmC,5.3 l/100km,EURO5
290,MERCEDES CLASSE A 4,IV 180 D AMG LINE 8G-DCT,41400,51,2022,05/10/2022,non requis,24 894 Km,Diesel,automatique,ROUGE PATAGONIE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,134 g/kmC,5.1 l/100km,EURO6
291,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,25180,92,2020,07/01/2021,non requis,100 782 Km,Diesel,automatique,noir,4,5,6 mois,,,oui,1,6 CV,116 ch,2,100 g/kmA,4 l/100km,EURO6
292,MERCEDES CLASSE B,180 CDI SPORT,7420,27,2010,29/11/2010,requis,252 822 Km,Diesel,mécanique,gris,5,5,3 mois,,,oui,1,6 CV,109 ch,3,139 g/kmC,4.5 l/100km,EURO4
293,MERCEDES CLA 2,II 200 D AMG LINE 8G-DCT,45900,57,2023,22/02/2023,non requis,33 488 Km,Diesel,automatique,rouge,4,5,24 mois,,,non,1,8 CV,150 ch,2,140 g/kmC,4.8 l/100km,EURO6
294,MERCEDES CLASSE M 3,III 350 BLUETEC 4MATIC SPORT 7G-TRONIC,18580,27,2013,15/12/2013,requis,253 200 Km,Diesel,automatique,gris,5,2,3 mois,,,non,2,12 CV,259 ch,2,189 g/kmE,6.7 l/100km,EURO5
295,MERCEDES 300 CABRIOLET,CABRIOLET CE 24S BVA,31980,92,1995,03/02/1995,requis,210 564 Km,Essence,automatique,bleu marine metal,2,4,,,,non,5,17 CV,220 ch,,294 g/kmG,,EURO1
296,MERCEDES CLASSE C 4,IV (2) 200 AMG LINE 9G-TRONIC,43380,57,2019,21/06/2019,non requis,46 579 Km,Essence,automatique,noir,4,5,24 mois,,,non,2,10 CV,184 ch,1,136 g/kmC,6 l/100km,EURO6
297,MERCEDES CLASSE C 4,IV 220 D SPORTLINE 9G-TRONIC,32380,06,2018,10/02/2018,requis,78 624 Km,Diesel,automatique,noir,4,5,12 mois,,,non,3,9 CV,170 ch,2,117 g/kmB,4 l/100km,EURO6
298,MERCEDES GLE 2,II 350 DE 11CV 4MATIC AMG LINE 9G-TRONIC,104630,32,2023,08/01/2024,non requis,9 180 Km,Hybride diesel électrique,automatique,Gris Clair Métal,5,5,,en cours,,non,,11 CV,320 ch,1,19 g/kmA,0.7 l/100km,EURO6
299,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,38380,69,2019,28/06/2019,non requis,69 240 Km,Essence,automatique,gris,5,5,6 mois,,,non,2,8 CV,163 ch,1,119 g/kmB,5.2 l/100km,EURO6
300,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,36990,02,2022,13/11/2022,non requis,21 147 Km,Essence,automatique,2149 Blanc polaire non métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,137 g/kmC,6 l/100km,EURO6
301,MERCEDES CLASSE S 7,VII (2) 400 D FASCINATION 4MATIC,63680,26,2019,14/05/2019,non requis,91 942 Km,Diesel,automatique,GRIS SELENITE,4,5,24 mois,,Mercedes-Benz Certified,oui,,22 CV,340 ch,2,154 g/kmD,5.8 l/100km,EURO6
302,MERCEDES CLASSE A 3,III (2) 160 D 4CV INSPIRATION,24030,13,2019,16/07/2019,non requis,53 575 Km,Diesel,mécanique,GRIS C,5,5,24 mois,,Mercedes-Benz Certified,oui,,4 CV,90 ch,2,102 g/kmB,3.9 l/100km,EURO6
303,MERCEDES CLASSE B 3,III B 200 D AMG LINE EDITION 8G-DCT,41280,51,2021,18/10/2021,non requis,26 657 Km,Diesel,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,133 g/kmC,5.1 l/100km,EURO6
304,MERCEDES VITO 3,III 111 CDI 114 CH LONG BASE,31120,64,2020,07/04/2020,non requis,122 804 Km,Diesel,mécanique,Blanc,4,3,12 mois,,,non,,5 CV,114 ch,2,164 g/kmE,6.3 l/100km,EURO6
305,MERCEDES GLA,(2) 180 SENSATION,27240,34,2018,07/06/2018,requis,38 760 Km,Essence,mécanique,Gris,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,122 ch,1,138 g/kmC,6 l/100km,EURO6
306,MERCEDES GLA,(2) 180 FASCINATION 7G-DCT,35980,34,2020,27/01/2021,non requis,40 568 Km,Essence,automatique,Blanc Polaire,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,122 ch,1,138 g/kmC,10.1 l/100km,EURO6
307,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,32920,95,2020,13/07/2020,non requis,80 600 Km,Diesel,automatique,GRIS MONTAGNE,5,5,12 mois,,,oui,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
308,MERCEDES CLASSE B 3,III 250 E PROGRESSIVE LINE EDITION 8G-DCT,57480,34,2023,20/08/2023,non requis,24 906 Km,Hybride essence électrique,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,160 ch,1,,,EURO6
309,MERCEDES GLA,220 D FASCINATION 7G-DCT,28420,34,2017,13/08/2017,requis,129 321 Km,Diesel,automatique,Zp noir cosmos,5,5,12 mois,,,non,,9 CV,177 ch,2,115 g/kmB,4.4 l/100km,EURO6
310,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 250 E AMG LINE 8G-DCT,50670,51,2022,31/01/2023,non requis,27 387 Km,Hybride essence électrique,automatique,GRIS MONTAGNE,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,160 ch,1,,,EURO6
311,MERCEDES GLC COUPE,(2) 220 D AMG LINE LAUNCH EDITION 4MATIC,63130,58,2020,09/02/2020,non requis,49 841 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes Millétoile,oui,1,11 CV,194 ch,2,139 g/kmC,6 l/100km,EURO6
312,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,32530,34,2020,02/01/2021,non requis,42 759 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
313,MERCEDES GLA,200 D FASCINATION 4MATIC 7G-DCT,26480,34,2016,03/04/2016,requis,96 015 Km,Diesel,automatique,Noir,5,5,12 mois,,,non,,7 CV,136 ch,2,130 g/kmC,5 l/100km,EURO5
314,MERCEDES GLA 2,II 250 E PROGRESSIVE LINE DCT,49200,01,2022,27/07/2022,non requis,30 069 Km,Hybride essence électrique,automatique,Noir,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,1,8 CV,161 ch,1,31 g/kmA,1.4 l/100km,EURO6
315,MERCEDES CLASSE A 3,III (2) 250 SPORT 4MATIC 7G-DCT,32980,68,2018,01/02/2019,requis,78 723 Km,Essence,automatique,blanc,5,5,12 mois,,,non,2,13 CV,218 ch,1,156 g/kmD,5.7 l/100km,EURO6
316,MERCEDES CLASSE A 3,III (2) 250 FASCINATION 7G-DCT,32750,83,2018,22/02/2018,requis,79 799 Km,Essence,automatique,Gris Montagne MAGNO designo,5,5,24 mois,,Mercedes-Benz Certified,non,,12 CV,211 ch,1,138 g/kmC,5.9 l/100km,EURO6
317,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,33770,77,2021,23/04/2021,non requis,30 326 Km,Essence,automatique,Noir cosmos métallisé,5,5,12 mois,,,non,,7 CV,136 ch,1,138 g/kmC,6.1 l/100km,EURO6
318,MERCEDES CLASSE A 4,IV 180 PROGRESSIVE LINE 7G-DCT,40120,34,2023,12/02/2023,non requis,14 746 Km,Essence,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
319,MERCEDES GLC,220 D 4MATIC SPORTLINE 9G-TRONIC,41310,78,2020,24/02/2020,non requis,66 093 Km,Diesel,automatique,GIRS SELENITE,5,5,12 mois,,,oui,,10 CV,170 ch,2,155 g/kmD,5.9 l/100km,EURO6
320,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,26980,85,2020,10/04/2020,non requis,99 360 Km,Diesel,automatique,Blanc polaire,5,5,6 mois,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
321,MERCEDES CLASSE C 5 SW,V SW 200 D AVANTGARDE LINE 9G-TRONIC,61980,33,2023,30/10/2023,non requis,31 551 Km,Diesel,automatique,2197 noir obsidienne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,163 ch,2,122 g/kmC,4.7 l/100km,EURO6
322,MERCEDES CLASSE A 4,IV 180 7CV PROGRESSIVE LINE,30690,33,2021,12/09/2021,non requis,6 827 Km,Essence,mécanique,Gris,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,135 g/kmC,5.9 l/100km,EURO6
323,MERCEDES CLASSE C 4 SW,IV (2) SW 200 D 160 AMG LINE,36610,33,2020,04/08/2020,non requis,65 099 Km,Diesel,automatique,2992 gris selenite métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,160 ch,2,112 g/kmB,4.2 l/100km,EURO6
324,MERCEDES CLASSE B 2,II (2) 200 D FASCINATION 7G-DCT,30730,33,2019,15/08/2019,non requis,46 978 Km,Diesel,automatique,2787 gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
325,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION BVA8,44380,33,2022,05/09/2022,non requis,23 113 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,136 g/kmC,5.2 l/100km,EURO6
326,MERCEDES CLASSE E 5,V (2) 2.0 300 DE AMG LINE 9G-TRONIC,61860,33,2022,25/11/2022,non requis,38 812 Km,Hybride diesel électrique,automatique,2197 noir obsidienne métallisé,4,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,1,,,EURO6
327,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT 100G,38100,33,2022,01/07/2022,non requis,65 737 Km,Diesel,automatique,2787 gris montagne métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,,,EURO6
328,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,34200,33,2020,25/01/2021,non requis,28 683 Km,Diesel,automatique,2787 gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
329,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,31780,33,2020,28/11/2020,non requis,40 434 Km,Diesel,automatique,Argent iridium métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
330,MERCEDES GLC,(2) 2.0 300 E 4MATIC AMG LINE 9G-TRONIC,66650,42,2021,05/04/2021,non requis,39 535 Km,Hybride essence électrique,automatique,Gris,5,5,24 mois,,,non,2,12 CV,211 ch,1,59 g/kmA,,EURO6
331,MERCEDES CLASSE E 4,IV 280 CDI BLUEEFFICIENCY AVANTGARDE EXECUTIVE,15710,77,2012,19/04/2012,requis,165 584 Km,Diesel,mécanique,NOIR,4,5,3 mois,,,non,,11 CV,204 ch,2,139 g/kmC,5.3 l/100km,EURO5
332,MERCEDES CLASSE C 4 SW,IV (2) SW 200 D 160 AMG LINE,37900,56,2020,17/02/2020,non requis,74 439 Km,Diesel,automatique,Noir obsidienne,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,160 ch,2,112 g/kmB,4.2 l/100km,EURO6
333,MERCEDES CLASSE E 4 CABRIOLET,IV CABRIOLET 200 CGI BLUEEFFICIENCY EXECUTIVE,24370,63,2012,14/07/2012,requis,118 699 Km,Essence,mécanique,gris,2,4,,,,non,4,11 CV,184 ch,1,172 g/kmE,5.8 l/100km,EURO5
334,MERCEDES CLASSE A 4,IV (2) 200 PROGRESSIVE LINE D 8G-DCT,24840,63,2020,21/03/2020,non requis,157 070 Km,Diesel,automatique,noir metal,5,5,,,,oui,1,7 CV,150 ch,2,104 g/kmB,,EURO6
335,MERCEDES CLASSE C 4 SW,IV (2) SW 180 D 6CV AMG LINE BVA9,35380,44,2020,01/01/2021,non requis,25 134 Km,Diesel,automatique,noir metal,5,5,6 mois,,,oui,3,6 CV,122 ch,2,112 g/kmB,,EURO6
336,MERCEDES CLASSE B 3,III 180 D BUSINESS LINE EDITION 7G-DCT,32920,63,2020,26/02/2020,non requis,42 456 Km,Diesel,automatique,gris metal,5,5,,,,oui,1,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
337,MERCEDES CLASSE C 4,IV (2) 300 DE AMG LINE,48700,33,2022,26/05/2022,non requis,26 252 Km,Hybride diesel électrique,automatique,Noir,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,9 CV,306 ch,1,31 g/kmA,1.2 l/100km,EURO6
338,MERCEDES CLASSE A 4 BERLINE,IV BERLINE 180 D AMG LINE 7G-DCT,34180,30,2020,21/09/2020,non requis,67 833 Km,Diesel,automatique,NOIR,4,5,12 mois,,,non,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
339,MERCEDES SPRINTER 2,II (2) 314 CDI 37S 3.5T,34780,29,2018,22/11/2018,requis,97 314 Km,Diesel,mécanique,Blanc Alaska,4,3,6 mois,,,non,,7 CV,143 ch,2,209 g/kmF,8 l/100km,EURO6
340,MERCEDES CLA,(2) 200 SENSATION 7G-DCT,30430,42,2017,16/09/2017,requis,37 467 Km,Essence,automatique,Bleu,4,5,12 mois,,,non,2,8 CV,156 ch,1,124 g/kmC,4.5 l/100km,EURO6
341,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,32920,92,2019,22/05/2019,non requis,115 900 Km,Essence,automatique,blanc nacre,5,5,12 mois,,,non,5,8 CV,163 ch,1,119 g/kmB,5.2 l/100km,EURO6
342,MERCEDES CLASSE S 6,VI (2) 400 HYBRID L 7G-TRONIC,29680,17,2010,10/02/2010,requis,112 739 Km,Hybride essence électrique,automatique,noir verni,4,5,12 mois,,,non,2,18 CV,279 ch,1,191 g/kmE,6.6 l/100km,EURO5
343,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,33680,25,2020,17/08/2020,non requis,53 410 Km,Diesel,automatique,blanc metal,5,5,,,,non,3,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
344,MERCEDES GLC,220 D SPORTLINE 4MATIC,30480,95,2016,18/05/2016,requis,129 470 Km,Diesel,automatique,gris,5,5,12 mois,,,non,3,9 CV,170 ch,2,129 g/kmC,4.7 l/100km,EURO6
345,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,35420,91,2020,29/09/2020,non requis,28 495 Km,Diesel,automatique,149 BLANC POLAIRE,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
346,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,32110,56,2019,18/08/2019,non requis,85 054 Km,Diesel,automatique,NOIR,5,5,6 mois,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
347,MERCEDES GLA AMG,45 AMG 381 4MATIC BVA7,45540,38,2017,17/10/2017,requis,45 030 Km,Essence,automatique,noir,5,5,12 mois,,,non,2,26 CV,381 ch,1,172 g/kmE,6.1 l/100km,EURO6
348,MERCEDES CLASSE A 3 AMG,III (2) 45 AMG 4MATIC,44530,30,2016,29/08/2016,requis,64 660 Km,Essence,automatique,Gris Clair Métal,5,5,6 mois,,,non,,26 CV,381 ch,1,162 g/kmE,6.9 l/100km,EURO6
349,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,37610,44,2023,28/09/2023,non requis,6 148 Km,Essence,automatique,BLEU,5,5,,,,oui,,9 CV,163 ch,1,134 g/kmC,5.9 l/100km,EURO6
350,MERCEDES VITO 3,III (2) 2.0 114 CDI 136 CH LONG 9G-TRONIC RWD FIRST,38980,85,2021,08/07/2021,non requis,48 111 Km,Diesel,automatique,BLANC,4,2,12 mois,,Mercedes Millétoile,non,,7 CV,136 ch,2,179 g/kmE,6.8 l/100km,EURO6
351,MERCEDES CLASSE C 5,V 220 D 200 AVANTGARDE LINE 9G-TRONIC,60720,50,2022,27/11/2022,non requis,18 541 Km,Diesel,automatique,Blanc opale brillant designo,4,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,200 ch,2,116 g/kmB,4.4 l/100km,EURO6
352,MERCEDES SLK 3,III 200 BLUEEFFICIENCY BVA9,25090,94,2015,23/08/2015,requis,68 598 Km,Essence,automatique,noir metal,2,2,6 mois,,,non,,10 CV,184 ch,1,133 g/kmC,6.5 l/100km,EURO5
353,MERCEDES CLASSE A 3,III 200 CDI 2.1 INSPIRATION 7G-DCT,19040,28,2016,08/12/2016,requis,154 105 Km,Diesel,automatique,noir metal,5,5,,,,non,3,7 CV,136 ch,2,103 g/kmB,3.6 l/100km,EURO6
354,MERCEDES CLASSE E 3,III (2) 200 CDI ELEGANCE BVA5,6810,51,2008,15/11/2008,requis,249 900 Km,Diesel,automatique,gris,4,5,3 mois,,,non,,8 CV,136 ch,3,173 g/kmE,6.5 l/100km,EURO4
355,MERCEDES CLASSE A 3,III (2) 200 D FASCINATION 7G-DCT,30400,94,2018,18/04/2018,requis,41 570 Km,Diesel,automatique,blanc metal,5,5,6 mois,,,non,2,7 CV,136 ch,2,103 g/kmB,3.6 l/100km,EURO6
356,MERCEDES CLASSE CLS,320 CDI 7G-TRONIC,19440,76,2009,05/09/2009,requis,131 220 Km,Diesel,automatique,noir metal,4,4,,,,oui,1,14 CV,224 ch,3,200 g/kmE,5.9 l/100km,EURO4
357,MERCEDES GLC COUPE,250 D SPORTLINE 4MATIC 9G-TRONIC,46780,93,2017,05/08/2017,requis,97 695 Km,Diesel,automatique,blanc,5,5,,,,non,4,11 CV,204 ch,2,143 g/kmD,5.4 l/100km,EURO6
358,MERCEDES VITO 3,III (2) 2.0 114 CDI 136 CH LONG 9G-TRONIC RWD FIRST,38980,85,2021,08/07/2021,non requis,48 111 Km,Diesel,automatique,BLANC,4,2,12 mois,,Mercedes Millétoile,non,,7 CV,136 ch,2,179 g/kmE,6.8 l/100km,EURO6
359,MERCEDES CLASSE C 5,V 220 D 200 AVANTGARDE LINE 9G-TRONIC,60720,50,2022,27/11/2022,non requis,18 541 Km,Diesel,automatique,Blanc opale brillant designo,4,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,200 ch,2,116 g/kmB,4.4 l/100km,EURO6
360,MERCEDES CLASSE C 4,IV (2) 220 D AMG LINE 9G-TRONIC,38590,38,2020,20/07/2020,non requis,80 672 Km,Diesel,automatique,gris foncé,4,5,12 mois,,,non,3,10 CV,195 ch,2,117 g/kmB,4.9 l/100km,EURO6
361,MERCEDES CLASSE A 3,III 160 4CV CDI INTUITION 7G-DCT,19370,51,2016,09/12/2016,requis,124 000 Km,Diesel,automatique,noir verni,5,5,,,,non,3,4 CV,90 ch,2,98 g/kmA,3.4 l/100km,EURO6
362,MERCEDES GLC COUPE,(2) 300 DE 4MATIC AMG LINE 9G-TRONIC,92770,50,2023,16/04/2023,non requis,11 139 Km,Hybride diesel électrique,automatique,Noir obsidienne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,,194 ch,1,45 g/kmA,,EURO6
363,MERCEDES GLC,220 D FASCINATION 4MATIC,43900,69,2018,24/02/2018,requis,65 290 Km,Diesel,automatique,Blanc polaire,5,5,12 mois,,,non,,9 CV,170 ch,2,129 g/kmC,5 l/100km,EURO6
364,MERCEDES CLASSE E 4,IV 220 CDI BLUEEFFICIENCY AVANTGARDE EXECUTIVE BVA,14290,91,2011,29/04/2011,requis,173 416 Km,Diesel,automatique,GRIS C,5,5,,,,non,,10 CV,170 ch,3,160 g/kmD,6.1 l/100km,EURO4
365,MERCEDES CLASSE C 4,IV 220 BLUETEC EXECUTIVE,23160,78,2015,07/05/2015,requis,133 612 Km,Diesel,mécanique,792 ARGENT PALLADIUM,4,5,6 mois,,,oui,,9 CV,170 ch,2,103 g/kmB,4.1 l/100km,EURO5
366,MERCEDES CITAN,109 CDI FOURGON LONG PRO,22300,49,2022,11/04/2022,non requis,41 690 Km,Diesel,mécanique,BLANC,4,2,12 mois,en cours,Mercedes Millétoile,non,,5 CV,95 ch,2,,5.9 l/100km,EURO6
367,MERCEDES CLASSE C 3 SW,III (2) SW 180 CDI BLUEEFFICIENCY AVANTGARDE 7G-TRONIC,16700,63,2014,17/05/2014,requis,174 948 Km,Diesel,automatique,GRIS C,5,5,3 mois,,,non,,7 CV,120 ch,2,140 g/kmC,5.3 l/100km,EURO5
368,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,310,57,2022,07/06/2022,non requis,17 711 Km,Diesel,automatique,NOIR,5,5,,en cours,,non,,8 CV,150 ch,2,130 g/kmC,5 l/100km,EURO6
369,MERCEDES GLA 2,II 200 D AMG LINE DCT,420,57,2022,27/05/2022,non requis,20 060 Km,Diesel,automatique,GRIS C,5,5,,en cours,,non,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
370,MERCEDES CLASSE A 3,III 180 CDI INTUITION,15910,34,2015,13/01/2016,requis,152 126 Km,Diesel,mécanique,gris,5,5,6 mois,,,non,4,5 CV,109 ch,2,98 g/kmA,3.3 l/100km,EURO5
371,MERCEDES CLASSE A 2,II (2) 180 CDI SPECIAL EDITION 5P,8390,31,2010,08/12/2010,requis,189 056 Km,Diesel,mécanique,NOIR,5,5,3 mois,,,non,,6 CV,109 ch,3,138 g/kmC,5.2 l/100km,EURO4
372,MERCEDES GLA,(2) 200 D 7CV SENSATION 7G-DCT,25940,59,2020,07/05/2020,non requis,114 668 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
373,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT 100G,42100,59,2021,27/07/2021,non requis,36 311 Km,Diesel,automatique,GRIS Clair,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,119 g/kmB,4.5 l/100km,EURO6
374,MERCEDES GLC COUPE,250 D SPORTLINE 4MATIC 9G-TRONIC,42120,44,2017,24/09/2017,requis,157 950 Km,Diesel,automatique,gris metal,5,5,,,,non,3,11 CV,204 ch,2,143 g/kmD,5.4 l/100km,EURO6
375,MERCEDES CLASSE M 2,II ML 420 CDI 7G-TRONIC,16530,17,2008,01/06/2008,requis,263 340 Km,Diesel,automatique,noir metal,5,5,,,,non,3,23 CV,306 ch,3,299 g/kmG,9.1 l/100km,EURO4
376,MERCEDES CLASSE C 4,IV 220 BLUETEC EXECUTIVE,21500,65,2015,22/10/2015,requis,92 400 Km,Diesel,mécanique,noir metal,4,5,,,,non,5,9 CV,170 ch,2,104 g/kmB,3.4 l/100km,EURO6
377,MERCEDES CLASSE B 2,II (2) 200 CDI BUSINESS EXECUTIVE 7G-DCT,23600,77,2017,28/10/2017,requis,71 980 Km,Diesel,automatique,gris metal,5,5,,,,non,2,7 CV,136 ch,2,106 g/kmB,3.6 l/100km,EURO6
378,MERCEDES CLASSE CLS,320 CDI DKP 7G-TRONIC,10790,06,2007,28/08/2007,requis,174 400 Km,Diesel,automatique,noir metal,4,4,,,,non,5,14 CV,224 ch,3,202 g/kmF,5.9 l/100km,EURO4
379,MERCEDES CLASSE C 4,IV 220 D SPORTLINE 4MATIC 9G-TRONIC PLUS,34200,06,2018,23/04/2018,requis,98 400 Km,Diesel,automatique,blanc mat,4,5,,,,oui,2,9 CV,170 ch,2,124 g/kmC,4.2 l/100km,EURO6
380,MERCEDES CLASSE B 2,II 180 DESIGN,17050,92,2014,16/02/2014,requis,84 480 Km,Essence,mécanique,gris metal,5,5,,,,non,2,7 CV,122 ch,1,137 g/kmC,4.7 l/100km,EURO6
381,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,33910,25,2021,13/08/2021,non requis,54 570 Km,Essence,automatique,gris mat,5,5,,,,oui,1,7 CV,136 ch,1,119 g/kmB,5.2 l/100km,EURO6
382,MERCEDES CLK 2,II 240 ELEGANCE BVA,8380,49,2004,16/07/2004,requis,194 880 Km,Essence,automatique,beige metal,2,4,,,,non,4,11 CV,170 ch,2,238 g/kmF,7.4 l/100km,EURO4
383,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 250 AMG LINE 4MATIC 7G-DCT,50820,22,2020,14/01/2021,non requis,42 350 Km,Essence,automatique,gris metal,4,5,,,,non,2,13 CV,224 ch,1,135 g/kmC,6.5 l/100km,EURO6
384,MERCEDES CITAN,1.5 109 CDI 90 LONG,12860,92,2016,01/12/2016,requis,153 459 Km,Diesel,mécanique,blanc verni,5,2,,,,non,3,5 CV,90 ch,2,119 g/kmB,4.2 l/100km,EURO5
