,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
17,CITROEN C5 (2E GENERATION) TOURER,II (2) TOURER 2.0 BLUEHDI 180 S&S HYDRACTIVE EXCLUSIVE EAT6,16830,29,2017,01/09/2017,requis,89 211 Km,Diesel,automatique,gris,5,5,6 mois,,,non,2,9 CV,181 ch,2,114 g/kmB,3.8 l/100km,EURO6
18,CITROEN C3 (3E GENERATION),III 1.6 BLUEHDI 75 S&S FEEL BUSINESS,14130,29,2019,08/10/2019,non requis,63 801 Km,Diesel,mécanique,blanc,5,5,6 mois,,,oui,1,4 CV,75 ch,2,93 g/kmA,3.2 l/100km,EURO6
19,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S BVM6 SHINE,32700,31,2022,20/12/2022,non requis,25 610 Km,Diesel,mécanique,gris,5,7,12 mois,,SPOTICAR,oui,1,7 CV,130 ch,2,129 g/kmC,,EURO6
20,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S SHINE EAT6,21340,95,2022,05/07/2022,non requis,25 081 Km,Essence,automatique,Sable (N) - Blanc Opale,5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,1,133 g/kmC,6 l/100km,EURO6
21,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 130 S&S SHINE EAT8,30800,95,2022,19/09/2022,non requis,38 804 Km,Diesel,automatique,Gris Acier (M),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,131 ch,2,120 g/kmB,4.5 l/100km,EURO6
22,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,16610,24,2022,09/12/2022,non requis,33 257 Km,Essence,mécanique,Gris Platinium (M) - Noir Onyx,5,5,12 mois,en cours,SPOTICAR,non,,4 CV,83 ch,1,123 g/kmC,5.7 l/100km,EURO6
23,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S C-SERIES,19710,24,2022,19/06/2022,non requis,23 021 Km,Diesel,mécanique,Sable (N) - Noir Onyx,5,5,12 mois,,SPOTICAR,non,,5 CV,102 ch,2,111 g/kmB,4.2 l/100km,EURO6
24,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S C-SERIES,19840,24,2022,05/04/2022,non requis,9 627 Km,Diesel,mécanique,Sable (N) - Noir Onyx,5,5,12 mois,,SPOTICAR,non,,5 CV,102 ch,2,111 g/kmB,4.2 l/100km,EURO6
25,CITROEN JUMPY 3 FOURGON,III TAILLE M BLUEHDI 150 S&S DRIVER BV6,30660,24,2022,19/06/2022,non requis,60 548 Km,Diesel,mécanique,Blanc Banquise,4,3,12 mois,en cours,SPOTICAR,non,,7 CV,150 ch,2,,,EURO6
26,CITROEN C1 (2E GENERATION),II 1.0 VTI 72 SHINE 5P,12300,82,2019,21/01/2020,non requis,23 197 Km,Essence,mécanique,BLANC,5,4,6 mois,,,non,,4 CV,72 ch,1,93 g/kmA,4.1 l/100km,EURO6
27,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,28250,25,2023,25/05/2023,non requis,4 960 Km,Essence,mécanique,Rouge,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,120 g/kmB,5.3 l/100km,EURO6
28,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,19750,91,2022,23/02/2022,non requis,43 776 Km,Essence,mécanique,Gris,5,5,12 mois,en cours,SPOTICAR,oui,1,6 CV,110 ch,1,124 g/kmC,5.7 l/100km,EURO6
29,CITROEN C4 SPACETOURER,2.0 BLUEHDI 150 S&S SHINE EAT6,24720,25,2019,09/04/2019,non requis,90 097 Km,Diesel,automatique,GRIS,5,5,3 mois,,,oui,,8 CV,150 ch,2,112 g/kmB,4.3 l/100km,EURO6
30,CITROEN C5 AIRCROSS,(2) 1.5 BLUEHDI 130 S&S FEEL PACK EAT8,27540,25,2022,10/08/2022,non requis,56 722 Km,Diesel,automatique,ORANGE,5,5,,,,oui,,7 CV,131 ch,2,136 g/kmC,5.2 l/100km,EURO6
31,CITROEN C4,1.4 16S COLLECTION,7390,35,2007,26/10/2007,requis,151 620 Km,Essence,mécanique,GRIS C,5,5,3 mois,,,non,,6 CV,88 ch,2,153 g/kmD,6.5 l/100km,EURO4
32,CITROEN DS4,1.6 E-HDI 115 SO CHIC BVM6,11470,31,2013,09/09/2013,requis,186 609 Km,Diesel,mécanique,bleu,5,5,6 mois,,SPOTICAR,non,2,6 CV,112 ch,2,118 g/kmB,4 l/100km,EURO5
33,CITROEN C1 (2E GENERATION),II 1.0 VTI 72 SHINE 5P,12300,82,2019,21/01/2020,non requis,23 197 Km,Essence,mécanique,BLANC,5,4,6 mois,,,non,,4 CV,72 ch,1,93 g/kmA,4.1 l/100km,EURO6
34,CITROEN C4,1.4 16S COLLECTION,7390,35,2007,26/10/2007,requis,151 620 Km,Essence,mécanique,GRIS C,5,5,3 mois,,,non,,6 CV,88 ch,2,153 g/kmD,6.5 l/100km,EURO4
35,CITROEN JUMPER 2,II (2) 33 L2H2 BLUEHDI 110 BUSINESS BV6,23770,29,2018,27/04/2018,requis,87 118 Km,Diesel,mécanique,blanc,4,3,6 mois,,,non,2,7 CV,110 ch,2,163 g/kmE,5.9 l/100km,EURO6
36,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S SHINE BV6,23160,64,2022,16/12/2022,non requis,36 555 Km,Diesel,mécanique,GRIS ACIER (M),5,5,,en cours,,non,,5 CV,102 ch,2,112 g/kmB,4.2 l/100km,EURO6
37,CITROEN C4 SPACETOURER,1.5 BLUEHDI 130 S&S FEEL BV6,22760,54,2020,17/03/2020,non requis,54 095 Km,Diesel,mécanique,Gris,5,5,12 mois,,,non,2,6 CV,131 ch,2,105 g/kmB,4 l/100km,EURO6
38,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S GRAPHIC,17510,86,2020,29/01/2021,non requis,34 855 Km,Essence,mécanique,Blanc Banquise - Rouge Aden,5,5,,,,oui,1,4 CV,82 ch,1,96 g/kmA,4.3 l/100km,EURO6
39,CITROEN C5 AIRCROSS,HYBRID RECHARGEABLE 225 E-EAT8 SHINE,39410,19,2022,09/02/2022,non requis,30 509 Km,Hybride essence électrique,automatique,noir,5,,,,,non,,10 CV,181 ch,,32 g/kmA,,
40,CITROEN C4 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S MILLENIUM BV6,11640,01,2018,27/04/2018,requis,123 060 Km,Essence,mécanique,GRIS,5,5,8 mois,,SPOTICAR,non,,6 CV,131 ch,1,107 g/kmB,4.7 l/100km,EURO6
41,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S SHINE EAT8,35670,85,2023,30/07/2023,non requis,12 Km,Essence,automatique,GRIS ACIER,5,5,,,,oui,,7 CV,131 ch,1,131 g/kmC,5.8 l/100km,EURO6
42,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S SHINE,17830,35,2022,09/03/2022,non requis,58 441 Km,Essence,mécanique,NOIR,5,5,12 mois,en cours,,non,,4 CV,83 ch,1,123 g/kmC,5.8 l/100km,EURO6
43,CITROEN C5 AIRCROSS,1.6 HYBRID 225 C-SERIES E-EAT8,54540,13,2023,31/08/2023,non requis,1 240 Km,Hybride essence électrique,automatique,BLANC NACRE METAL,5,5,,en cours,,oui,,10 CV,225 ch,1,32 g/kmA,1.4 l/100km,EURO6
44,CITROEN JUMPER 2,II (2) 33 L3H2 BLUEHDI 140 S&S BVM6 CLUB,38260,09,2021,24/11/2021,non requis,19 546 Km,Diesel,mécanique,BLANC,4,3,12 mois,,,non,,7 CV,140 ch,2,241 g/kmF,,EURO6
45,CITROEN C3 AIRCROSS,1.2 PURETECH 110 S&S SHINE BV6,18860,67,2020,15/07/2020,non requis,107 235 Km,Essence,mécanique,Rouge Pepper (M),5,5,12 mois,,,non,,5 CV,110 ch,1,104 g/kmB,4.8 l/100km,EURO6
46,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S C-SERIES BV6,21040,67,2022,07/06/2022,non requis,22 853 Km,Essence,mécanique,Gris Platinium (M),5,5,12 mois,,SPOTICAR,non,,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
47,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S EAT8 SHINE PACK,36600,83,2023,04/04/2023,non requis,9 912 Km,Diesel,automatique,GRIS,5,7,12 mois,,SPOTICAR,oui,1,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
48,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S SHINE EAT8,35670,85,2023,30/07/2023,non requis,12 Km,Essence,automatique,GRIS ACIER,5,5,,,,oui,,7 CV,131 ch,1,131 g/kmC,5.8 l/100km,EURO6
49,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S SHINE,17830,35,2022,09/03/2022,non requis,58 441 Km,Essence,mécanique,NOIR,5,5,12 mois,en cours,,non,,4 CV,83 ch,1,123 g/kmC,5.8 l/100km,EURO6
50,CITROEN JUMPY 3 FOURGON,III 1.5 FOURGON XS BLUEHDI 120 S&S CLUB 300 NM BVM6,19930,71,2020,25/12/2020,non requis,98 141 Km,Diesel,mécanique,Blanc Banquise,4,3,12 mois,,SPOTICAR,non,,5 CV,120 ch,2,,,EURO6
51,CITROEN C5 AIRCROSS,1.6 HYBRID 225 C-SERIES E-EAT8,54540,13,2023,31/08/2023,non requis,1 240 Km,Hybride essence électrique,automatique,BLANC NACRE METAL,5,5,,en cours,,oui,,10 CV,225 ch,1,32 g/kmA,1.4 l/100km,EURO6
52,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 110 S&S 6CV ORIGINS BV6,19050,06,2021,01/05/2021,non requis,27 221 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,130 g/kmC,5.5 l/100km,EURO6
53,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 110 S&S GRAPHIC,16900,06,2020,18/03/2020,non requis,33 962 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,5 CV,110 ch,1,106 g/kmB,4.7 l/100km,EURO6
54,CITROEN C3 AIRCROSS,1.2 PURETECH 110 6CV S&S SHINE BV6,22590,68,2021,28/02/2021,non requis,27 725 Km,Essence,mécanique,Natural white,5,5,12 mois,,CITROEN select,non,,6 CV,110 ch,1,104 g/kmB,4.8 l/100km,EURO6
55,CITROEN JUMPER 2,II (2) 33 L3H2 BLUEHDI 140 S&S BVM6 DRIVER,43230,83,2023,03/07/2023,non requis,11 Km,Diesel,mécanique,Blanc,4,3,12 mois,,SPOTICAR,oui,1,7 CV,140 ch,2,237 g/kmF,9 l/100km,EURO6
56,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S SHINE BV6,25900,67,2020,06/07/2020,non requis,26 630 Km,Essence,mécanique,Bleu Tijuca - Toit Noir Perla Nera,5,5,12 mois,,SPOTICAR,oui,,7 CV,131 ch,1,118 g/kmB,5.3 l/100km,EURO6
57,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK BV6,27820,68,2022,27/02/2022,non requis,23 663 Km,Essence,mécanique,Gris Acier (M),5,5,12 mois,,CITROEN select,oui,,7 CV,131 ch,1,121 g/kmC,5.3 l/100km,EURO6
58,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S SHINE EAT8,29480,67,2020,20/10/2020,non requis,64 958 Km,Diesel,automatique,Blanc Nacré - Toit Noir Perla Nera,5,5,12 mois,,SPOTICAR,oui,,6 CV,131 ch,2,102 g/kmB,4.1 l/100km,EURO6
59,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S FEEL PACK BVM6,27120,34,2022,18/10/2022,non requis,60 856 Km,Essence,mécanique,gris,5,5,12 mois,,,oui,1,7 CV,131 ch,1,139 g/kmC,6.1 l/100km,EURO6
60,CITROEN DS4,1.6 E-HDI 115 EXECUTIVE BVM6,9210,91,2014,08/05/2014,requis,224 164 Km,Diesel,mécanique,INC.,5,5,3 mois,,,oui,5,6 CV,114 ch,2,122 g/kmC,4 l/100km,EURO5
61,CITROEN JUMPY 3 FOURGON,III 2.0 FOURGON M BLUEHDI 145 S&S BVM6 DRIVER,50940,83,2023,12/03/2023,non requis,1 740 Km,Diesel,mécanique,Noir,4,2,,,,oui,1,7 CV,144 ch,2,193 g/kmE,7.2 l/100km,EURO6
62,CITROEN JUMPY 3 FOURGON,III TAILLE XL BLUEHDI 150 S&S BUSINESS BV6,30010,38,2019,03/11/2019,non requis,112 450 Km,Diesel,mécanique,gris,4,3,12 mois,,,oui,1,7 CV,150 ch,2,139 g/kmC,4.9 l/100km,EURO6
63,CITROEN C4 (2E GENERATION),II 1.6 HDI 90 FAP ATTRACTION,8860,83,2012,06/11/2012,requis,76 701 Km,Diesel,mécanique,GRIS C,5,5,3 mois,,,non,,5 CV,92 ch,2,106 g/kmB,4.1 l/100km,EURO5
64,CITROEN C4 (2E GENERATION),II 1.6 HDI 90 FAP ATTRACTION,8860,83,2012,06/11/2012,requis,76 701 Km,Diesel,mécanique,GRIS C,5,5,3 mois,,,non,,5 CV,92 ch,2,106 g/kmB,4.1 l/100km,EURO5
65,CITROEN C4 CACTUS,1.6 BLUEHDI 100 S&S FEEL,18420,34,2020,23/05/2020,non requis,38 648 Km,Diesel,mécanique,platine,5,5,12 mois,,,non,,5 CV,99 ch,2,99 g/kmA,3.4 l/100km,EURO6
66,CITROEN C3 (2E GENERATION),II 1.4 HDI 70 FAP CONFORT,7240,84,2013,18/07/2013,requis,181 500 Km,Diesel,mécanique,BLANC,5,5,3 mois,,,non,,4 CV,68 ch,2,99 g/kmA,3.8 l/100km,EURO5
67,CITROEN GRAND C4 PICASSO 2,II (2) 1.6 BLUEHDI 120 S&S FEEL BV6,21980,86,2019,27/07/2019,non requis,56 650 Km,Diesel,mécanique,gris foncé,5,7,12 mois,,,non,2,6 CV,120 ch,2,105 g/kmB,4 l/100km,EURO6
68,CITROEN C4 AIRCROSS,1.6 HDI 115 S&S 4X2 EXCLUSIVE BV6,17240,86,2018,04/06/2018,requis,107 695 Km,Diesel,mécanique,noir,5,5,12 mois,,,non,3,6 CV,114 ch,2,119 g/kmB,4.2 l/100km,EURO6
69,CITROEN BERLINGO 3,III TAILLE M 650KG BLUEHDI 130 S&S DRIVER BV6,22300,62,2020,25/10/2020,non requis,53 933 Km,Diesel,mécanique,Gris Acier,4,2,12 mois,,SPOTICAR,non,,5 CV,131 ch,2,117 g/kmB,4.4 l/100km,EURO6
70,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S FEEL BV6,20050,62,2020,24/04/2020,non requis,49 079 Km,Diesel,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,oui,,6 CV,131 ch,2,106 g/kmB,4.1 l/100km,EURO6
71,CITROEN C4 CACTUS,(2) 1.2 PURETECH 130 S&S SHINE EAT6,15800,14,2020,19/03/2020,non requis,131 451 Km,Essence,automatique,BLANC,5,5,3 mois,,,non,,6 CV,131 ch,1,108 g/kmB,4.8 l/100km,EURO6
72,CITROEN C4 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S SHINE EAT6,15700,83,2018,28/09/2018,requis,85 112 Km,Essence,automatique,Gris fonce Métal,5,5,,,,non,,7 CV,131 ch,1,117 g/kmB,5.1 l/100km,EURO6
73,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 130 7CV S&S SHINE EAT6,33110,91,2023,15/06/2023,non requis,153 Km,Essence,automatique,BLANC,5,5,24 mois,,SPOTICAR,oui,,7 CV,131 ch,1,142 g/kmD,6.1 l/100km,EURO6
74,CITROEN C5 AIRCROSS,1.6 HYBRID 225 FEEL E-EAT8,48160,91,2023,13/01/2024,non requis,35 Km,Hybride essence électrique,automatique,NOIR PERLA NERA,5,5,24 mois,en cours,SPOTICAR,oui,,10 CV,225 ch,1,31 g/kmA,1.4 l/100km,EURO6
75,CITROEN C3 (3E GENERATION),III 1.6 BLUEHDI 100 S&S FEEL,11950,24,2020,24/11/2020,non requis,89 206 Km,Diesel,mécanique,BLANC BANQUISE,5,5,12 mois,,,oui,1,5 CV,102 ch,2,86 g/kmA,3.7 l/100km,EURO6
76,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S FEEL EAT8,24890,63,2020,06/12/2020,non requis,73 988 Km,Diesel,automatique,GRIS F,5,5,60 mois,,,non,,6 CV,131 ch,2,102 g/kmB,4.1 l/100km,EURO6
77,CITROEN C3 (3E GENERATION),III 1.6 BLUEHDI 75 S&S FEEL,10980,19,2018,01/12/2018,requis,95 700 Km,Diesel,mécanique,Vert Clair Métal,5,5,12 mois,,Hyundai Promise,non,,4 CV,75 ch,2,93 g/kmA,3.6 l/100km,EURO6
78,CITROEN C4 PICASSO,(2) 1.6 E-HDI 110 AIRDREAM MILLENIUM BMP6,11880,02,2014,20/01/2015,requis,190 350 Km,Diesel,automatique,violet,5,7,,,,non,4,6 CV,112 ch,2,130 g/kmC,4.8 l/100km,EURO5
79,CITROEN BERLINGO 2,II (3) BLUEHDI 100 BVM CLUB M,10590,24,2018,22/02/2018,requis,144 129 Km,Diesel,mécanique,blanc,5,3,3 mois,,,oui,1,5 CV,99 ch,2,112 g/kmB,3.8 l/100km,EURO6
80,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S SHINE PACK,21260,91,2023,29/12/2023,non requis,14 041 Km,Essence,mécanique,Gris,5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,124 g/kmC,5.3 l/100km,EURO6
81,CITROEN C4 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S MILLENIUM BV6,15970,57,2019,08/04/2019,non requis,101 540 Km,Essence,mécanique,BLANC,5,5,12 mois,,,non,,6 CV,131 ch,1,107 g/kmB,4.7 l/100km,EURO6
82,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S SHINE PACK BV6,18960,49,2022,24/10/2022,non requis,52 701 Km,Essence,mécanique,Gris Clair,5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,1,125 g/kmC,5.8 l/100km,EURO6
83,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,25610,66,2023,27/04/2023,non requis,12 491 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,,6 CV,110 ch,1,121 g/kmC,5.3 l/100km,EURO6
84,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,23970,66,2023,06/01/2024,non requis,10 791 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,,6 CV,110 ch,1,121 g/kmC,5.3 l/100km,EURO6
85,CITROEN C4 CACTUS,1.6 E-HDI 92 SHINE ETG6,11960,34,2016,21/08/2016,requis,82 991 Km,Diesel,automatique,jaune,5,5,3 mois,,,non,4,4 CV,93 ch,2,92 g/kmA,3.4 l/100km,EURO5
86,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,23940,66,2023,05/08/2023,non requis,12 797 Km,Essence,mécanique,blanc,5,5,12 mois,,,oui,1,6 CV,110 ch,1,121 g/kmC,5.3 l/100km,EURO6
87,CITROEN BERLINGO 3 VAN,III (2) VAN TAILLE M 650 BLUEHDI 130 S&S EAT8,26200,24,2023,05/06/2023,non requis,114 Km,Diesel,automatique,gris,4,5,24 mois,,,non,3,5 CV,130 ch,3,152 g/kmD,5.7 l/100km,EURO4
88,CITROEN C3 AIRCROSS,1.5 BLUEHDI 120 S&S EAT6 SHINE,22240,33,2020,15/02/2020,non requis,28 436 Km,Diesel,automatique,beige,5,5,12 mois,,SPOTICAR,oui,1,6 CV,120 ch,2,102 g/kmB,4 l/100km,EURO6
89,CITROEN C3 AIRCROSS,SHINE 1.5 BLUEHDI 120CH AUTOMATIQUE,17450,77,2019,28/06/2019,non requis,79 628 Km,Diesel,automatique,gris,5,,12 mois,,,non,,6 CV,120 ch,,102 g/kmB,,
90,CITROEN C5 AIRCROSS,(2) 1.2 PURETECH 130 S&S EAT8 SHINE PACK,42010,77,2023,22/02/2023,non requis,11 Km,Essence,automatique,blanc,5,5,24 mois,,,oui,1,7 CV,131 ch,1,149 g/kmD,6.5 l/100km,EURO6
91,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 130 7CV S&S SHINE EAT6,26390,91,2021,01/11/2021,non requis,231 Km,Essence,automatique,blanc,5,5,,,,non,2,7 CV,131 ch,1,114 g/kmB,6.1 l/100km,EURO6
92,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 110 S&S SHINE BV6,26760,63,2022,24/02/2022,non requis,15 389 Km,Diesel,mécanique,gris foncé,5,5,,,,oui,2,6 CV,110 ch,2,115 g/kmB,,EURO6
93,CITROEN C4 (2E GENERATION),II (2) 1.6 BLUEHDI 120 S&S MILLENIUM EAT6,15120,63,2017,20/12/2017,requis,119 216 Km,Diesel,automatique,gris foncé,5,5,12 mois,,,non,3,6 CV,120 ch,2,98 g/kmA,3.5 l/100km,EURO6
94,CITROEN GRAND C4 SPACETOURER,1.2 PURETECH 130 S&S FEEL EAT8,36110,91,2022,22/07/2022,non requis,17 941 Km,Essence,automatique,gris,5,7,,en cours,,non,,7 CV,131 ch,1,,,EURO6
95,CITROEN GRAND C4 SPACETOURER,1.2 PURETECH 130 S&S 7CV SHINE PACK EAT8,37900,91,2022,24/07/2022,non requis,26 713 Km,Essence,automatique,blanc,5,7,,en cours,,non,,7 CV,131 ch,1,149 g/kmD,6.8 l/100km,EURO6
96,CITROEN GRAND C4 SPACETOURER,1.2 PURETECH 130 S&S FEEL EAT8,36110,91,2022,22/07/2022,non requis,17 941 Km,Essence,automatique,gris,5,7,,en cours,,non,,7 CV,131 ch,1,,,EURO6
97,CITROEN GRAND C4 SPACETOURER,1.2 PURETECH 130 S&S 7CV SHINE PACK EAT8,37900,91,2022,24/07/2022,non requis,26 713 Km,Essence,automatique,blanc,5,7,,en cours,,non,,7 CV,131 ch,1,149 g/kmD,6.8 l/100km,EURO6
98,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S FEEL PACK BVM6,27630,63,2022,10/10/2022,non requis,23 990 Km,Essence,mécanique,gris,5,5,,,,non,,7 CV,130 ch,1,140 g/kmC,6.1 l/100km,EURO6
