,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
11,MERCEDES CLASSE C 5 SW,V SW 220 D MHEV AMG LINE 9G-TRONIC,74870,31,2022,21/04/2022,non requis,47 558 Km,Diesel,automatique,Gris graphite métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,200 ch,2,121 g/kmC,4.6 l/100km,EURO6
12,MERCEDES CLASSE A 4,IV 250 AMG LINE 4MATIC 7G-DCT,40840,31,2020,29/10/2020,non requis,16 676 Km,Essence,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,non,,13 CV,224 ch,1,143 g/kmD,6.6 l/100km,EURO6
13,MERCEDES CLASSE B 3,III 180 D STYLE LINE EDITION 7G-DCT,31550,19,2020,25/07/2020,non requis,53 181 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
14,MERCEDES CLASSE C 4 SW,IV SW 220 D EXECUTIVE 9G-TRONIC PLUS,31300,31,2017,04/08/2017,requis,69 073 Km,Diesel,automatique,Argent iridium,5,5,12 mois,,,non,,9 CV,170 ch,2,114 g/kmB,4.4 l/100km,EURO6
15,MERCEDES CLASSE C 4 CABRIOLET,IV (2) CABRIOLET 220 D AMG LINE 9G-TRONIC,54030,31,2022,10/07/2022,non requis,17 319 Km,Diesel,automatique,Noir obsidienne métallisée,2,4,24 mois,en cours,Mercedes-Benz Certified,non,,10 CV,194 ch,2,141 g/kmD,5.4 l/100km,EURO6
16,MERCEDES CLASSE B 3,III 180 D STYLE LINE EDITION 7G-DCT,31550,19,2020,25/07/2020,non requis,53 181 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
17,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 180 D AMG LINE 7G-DCT,44260,73,2022,19/09/2022,non requis,27 675 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,,,EURO6
18,MERCEDES GLC COUPE,(2) 300 DE BUSINESS LINE 4MATIC,78620,35,2022,13/01/2023,non requis,65 898 Km,Hybride diesel électrique,automatique,Bleu cavansite métallisé,5,5,12 mois,en cours,BMW Europlus,oui,,11 CV,306 ch,1,50 g/kmA,1.9 l/100km,EURO6
19,MERCEDES GLC,(2) 220 D AVANTGARDE LINE 4MATIC BVA9,56520,76,2021,11/09/2021,non requis,45 703 Km,Diesel,automatique,Bleu cavansite métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,194 ch,2,156 g/kmD,5.9 l/100km,EURO6
20,MERCEDES GLA,200 D ACTIVITY EDITION 7G-DCT,30120,29,2017,02/08/2017,requis,76 109 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,2,7 CV,136 ch,2,108 g/kmB,3.7 l/100km,EURO6
21,MERCEDES CLASSE C 4,IV 180 BLUETEC EXECUTIVE,24580,25,2015,07/06/2015,requis,44 537 Km,Diesel,mécanique,gris,4,5,12 mois,,,non,4,6 CV,116 ch,2,103 g/kmB,3.5 l/100km,EURO6
22,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,34690,21,2020,17/08/2020,non requis,77 285 Km,Diesel,automatique,Gris,5,5,24 mois,,Mercedes Millétoile,oui,1,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
23,MERCEDES CLASSE A 4,IV 200 PROGRESSIVE LINE 7G-DCT,33300,06,2021,30/04/2021,non requis,28 467 Km,Essence,automatique,blanc,5,5,,,,non,3,8 CV,163 ch,1,118 g/kmB,5.2 l/100km,EURO6
24,MERCEDES CLASSE G 4 AMG,IV 4.0 G 63 AMG AMG 9G-TCT SPEEDSHIFT,356230,06,2023,08/10/2023,non requis,250 Km,Essence,automatique,noir metal,5,5,21 mois,,,oui,,51 CV,585 ch,1,373 g/kmG,16.4 l/100km,EURO6
25,MERCEDES CLASSE C 4,IV 220 D EXECUTIVE 4MATIC 9G-TRONIC PLUS,31610,56,2018,25/03/2018,requis,37 314 Km,Diesel,automatique,noir,4,5,6 mois,,,oui,1,9 CV,170 ch,2,112 g/kmB,3.7 l/100km,EURO6
26,MERCEDES CLASSE G 3,BREAK LONG 500 4.0 7G-TRONIC PLUS,105980,57,2018,10/01/2019,non requis,37 725 Km,Essence,automatique,noir mat,5,5,12 mois,,,non,,33 CV,422 ch,1,289 g/kmG,12.3 l/100km,EURO6
27,MERCEDES CLA 2 SHOOTING BRAKE AMG,II SHOOTING BRAKE 35 AMG 4MATIC 7G-DCT,59740,74,2020,12/07/2020,non requis,38 535 Km,Essence,automatique,Argent mojave,5,5,24 mois,,Mercedes-Benz Certified,non,,20 CV,306 ch,1,164 g/kmE,7.2 l/100km,EURO6
28,MERCEDES CLA,(2) 220 D FASCINATION 4MATIC 7G-DCT,31240,74,2018,04/05/2018,requis,117 376 Km,Diesel,automatique,Bleu cavaniste,4,5,24 mois,,Mercedes-Benz Certified,non,,9 CV,177 ch,2,123 g/kmC,4.8 l/100km,EURO6
29,MERCEDES GLC,(2) 300 D AMG LINE 4MATIC,73670,74,2021,26/11/2021,non requis,35 193 Km,Diesel,automatique,Blanc diamant brillant designo,5,5,24 mois,,Mercedes-Benz Certified,oui,,14 CV,245 ch,2,174 g/kmE,6.6 l/100km,EURO6
30,MERCEDES GLC,250 D 4MATIC SPORTLINE,50710,74,2019,08/11/2019,non requis,65 715 Km,Diesel,automatique,Gris sélénite,5,5,24 mois,,Mercedes-Benz Certified,non,,12 CV,204 ch,2,155 g/kmD,5.9 l/100km,EURO6
31,MERCEDES GLA 2,II 220 D AMG LINE 4MATIC DCT,51250,74,2021,17/12/2021,non requis,53 686 Km,Diesel,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,oui,,10 CV,190 ch,2,149 g/kmD,5.7 l/100km,EURO6
32,MERCEDES GLC COUPE,250 13CV EXECUTIVE 4MATIC,54270,74,2019,08/06/2019,non requis,61 349 Km,Essence,automatique,Noir obsidienne,5,5,24 mois,,Mercedes-Benz Certified,non,,13 CV,211 ch,1,171 g/kmE,7.5 l/100km,EURO6
33,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 220 D LAUNCH EDITION 4MATIC 7G-DCT,26890,73,2017,26/04/2017,requis,107 219 Km,Diesel,automatique,gris foncé,5,5,8 mois,,,oui,1,9 CV,177 ch,2,126 g/kmC,4.2 l/100km,EURO6
34,MERCEDES GLE,350 D 4MATIC,68620,74,2018,30/08/2018,requis,75 000 Km,Diesel,automatique,Gris sélénite,5,5,24 mois,,Mercedes-Benz Certified,non,,16 CV,258 ch,2,191 g/kmE,7.5 l/100km,EURO6
35,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,36040,74,2020,21/07/2020,non requis,76 580 Km,Essence,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,163 ch,1,119 g/kmB,5.3 l/100km,EURO6
36,MERCEDES EQC,400 AMG LINE 4MATIC,77330,36,2022,14/01/2023,non requis,30 302 Km,Electrique,automatique,GRIS SELENITE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,408 ch,0,0 g/kmA,,EURO6
37,MERCEDES CLASSE C 4 SW,IV (2) SW 220 D AMG LINE 9G-TRONIC,48740,36,2022,20/03/2022,non requis,14 310 Km,Diesel,automatique,GRIS GRAPHITE,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,10 CV,194 ch,2,137 g/kmC,5.2 l/100km,EURO6
38,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,43550,45,2022,09/07/2022,non requis,28 395 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,150 ch,2,130 g/kmC,5 l/100km,EURO6
39,MERCEDES CLASSE B 3,III B 200 D 7CV PROGRESSIVE LINE EDITION 8G-DCT,26510,45,2020,21/06/2020,non requis,129 674 Km,Diesel,automatique,Blanc digital métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
40,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,44140,45,2023,05/02/2023,non requis,4 697 Km,Essence,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
41,MERCEDES GLC COUPE,(2) 300 E 4MATIC AMG LINE 9G-TRONIC,91700,45,2023,17/10/2023,non requis,203 Km,Hybride essence électrique,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,211 ch,1,48 g/kmA,,EURO6
42,MERCEDES CLASSE C 4 CABRIOLET,IV (2) CABRIOLET 220 D AMG LINE 9G-TRONIC,54070,72,2020,22/12/2020,non requis,57 255 Km,Diesel,automatique,Gris,2,4,24 mois,,Mercedes-Benz Certified,non,,10 CV,194 ch,2,126 g/kmC,4.8 l/100km,EURO6
43,MERCEDES GLC,(2) 220 D AVANTGARDE LINE 4MATIC BVA9,49700,72,2021,21/12/2021,non requis,23 381 Km,Diesel,automatique,Gris sélénite métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,156 g/kmD,5.9 l/100km,EURO6
44,MERCEDES CLASSE C 5,V 220 D 200 AVANTGARDE LINE 9G-TRONIC,62020,72,2022,11/08/2022,non requis,21 704 Km,Diesel,automatique,Gris Foncé Métal,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,11 CV,200 ch,2,,5 l/100km,EURO6
45,MERCEDES CLA 2,II 200 D 7CV AMG LINE 8G-DCT,42000,72,2020,03/10/2020,non requis,9 350 Km,Diesel,automatique,Gris montagne métallisé,4,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
46,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,35000,35,2020,20/07/2020,non requis,156 250 Km,Diesel,automatique,Gris Foncé Métal,5,5,12 mois,,Mercedes Millétoile,oui,,10 CV,194 ch,2,117 g/kmB,4.4 l/100km,EURO6
47,MERCEDES CLA AMG,45 AMG 380 4MATIC 7G-DCT,49480,69,2016,06/04/2016,requis,100 625 Km,Essence,automatique,blanc,4,5,,,,non,4,26 CV,381 ch,1,171 g/kmE,6 l/100km,EURO6
48,MERCEDES CLA AMG,45 AMG 380 4MATIC 7G-DCT,49480,69,2016,06/04/2016,requis,100 625 Km,Essence,automatique,blanc,4,5,,,,non,4,26 CV,381 ch,1,171 g/kmE,6 l/100km,EURO6
49,MERCEDES CLASSE A 3,III (2) 250 SPORT 4MATIC 7G-DCT,35820,83,2018,01/08/2018,requis,43 479 Km,Essence,automatique,KOSMOSBLACK - MET.,5,5,12 mois,,Das WeltAuto. Medium,non,2,13 CV,218 ch,1,156 g/kmD,5.7 l/100km,EURO6
50,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 220 D LAUNCH EDITION 4MATIC 7G-DCT,26890,73,2017,26/04/2017,requis,107 219 Km,Diesel,automatique,gris foncé,5,5,8 mois,,,oui,1,9 CV,177 ch,2,126 g/kmC,4.2 l/100km,EURO6
51,MERCEDES GLC COUPE,250 13CV EXECUTIVE 4MATIC,54270,74,2019,08/06/2019,non requis,61 349 Km,Essence,automatique,Noir obsidienne,5,5,24 mois,,Mercedes-Benz Certified,non,,13 CV,211 ch,1,171 g/kmE,7.5 l/100km,EURO6
52,MERCEDES CLASSE C 4 SW,CLASSE C IV SW,23330,67,2016,01/10/2016,requis,102 526 Km,Essence,mécanique,bleu,5,,,,,non,,10 CV,184 ch,,128 g/kmC,,
53,MERCEDES GLB AMG,35 AMG 4MATIC,84730,06,2021,13/12/2021,non requis,15 679 Km,Essence,automatique,gris anthracite metal,5,7,12 mois,,,oui,,20 CV,306 ch,1,196 g/kmE,8.6 l/100km,EURO6
54,MERCEDES EQE,350+ AMG LINE,107200,75,2023,08/01/2024,non requis,6 600 Km,Electrique,automatique,Gris sélénite métallisé,4,5,,,,oui,,,292 ch,0,0 g/kmA,,EURO6
55,MERCEDES CLASSE B 3,III 180 D AMG LINE,34140,75,2020,05/08/2020,non requis,59 780 Km,Diesel,mécanique,gris foncé metal,5,5,6 mois,,,oui,1,6 CV,116 ch,2,104 g/kmB,3.9 l/100km,EURO6
56,MERCEDES CLA 2,II 180 D AMG LINE,33300,75,2020,27/03/2020,non requis,70 210 Km,Diesel,mécanique,noir metal,4,5,6 mois,,,oui,1,6 CV,116 ch,2,104 g/kmB,3.9 l/100km,EURO6
57,MERCEDES GLE,350 D 4MATIC,38590,63,2017,09/11/2017,requis,189 540 Km,Diesel,automatique,blanc,5,5,3 mois,,,non,4,16 CV,258 ch,2,174 g/kmE,6.6 l/100km,EURO6
58,MERCEDES CLA,(2) 200 D SENSATION 7G-DCT,23160,41,2018,06/02/2018,requis,208 010 Km,Diesel,automatique,gris,4,5,,,,non,2,7 CV,136 ch,2,105 g/kmB,3.6 l/100km,EURO6
59,MERCEDES GLC,(2) 300 D AMG LINE 4MATIC,75380,59,2022,18/01/2023,non requis,25 155 Km,Diesel,automatique,Noir obsidienne,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,14 CV,245 ch,2,175 g/kmE,6.7 l/100km,EURO6
60,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,26760,88,2019,16/11/2019,non requis,90 991 Km,Diesel,automatique,gris foncé,5,5,,,,non,3,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
61,MERCEDES GLA 2,II 200 D PROGRESSIVE LINE 8G-DCT,51050,85,2022,27/01/2023,non requis,35 569 Km,Diesel,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,138 g/kmC,5.3 l/100km,EURO6
62,MERCEDES GLA 2,II 200 D AMG LINE DCT,50800,94,2021,19/06/2021,non requis,55 888 Km,Diesel,automatique,191 NOIR COSMOS,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
63,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,33060,59,2020,20/07/2020,non requis,111 235 Km,Diesel,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
64,MERCEDES CLASSE C 4,IV (2) 220 D AMG LINE 9G-TRONIC,59160,49,2023,30/09/2023,non requis,27 280 Km,Diesel,automatique,GRIS Sélénite métallisé,4,5,,en cours,,non,,10 CV,194 ch,2,141 g/kmD,5.4 l/100km,EURO6
65,MERCEDES GLA 2,II 200 AMG LINE DCT,54870,49,2021,24/06/2021,non requis,25 138 Km,Essence,automatique,BLANC POLAIRE,5,5,12 mois,,,oui,,9 CV,163 ch,1,154 g/kmD,6.8 l/100km,EURO6
66,MERCEDES CLASSE E 5,V 220 D AVANTGARDE LINE 9G-TRONIC,49240,94,2022,11/01/2023,non requis,61 172 Km,Diesel,automatique,197 NOIR OBSIDIENNE,4,5,24 mois,en cours,Mercedes-Benz Certified,oui,,10 CV,194 ch,2,140 g/kmC,5.4 l/100km,EURO6
67,MERCEDES CLA 2 AMG,II 35 AMG AMG 4MATIC 7G-DCT,72490,78,2023,19/02/2023,non requis,4 400 Km,Essence,automatique,191 NOIR COSMOS,4,5,24 mois,,Mercedes-Benz Certified,non,,19 CV,306 ch,1,183 g/kmE,8.1 l/100km,EURO6
68,MERCEDES CLASSE A 4,IV 180 STYLE LINE 7G-DCT,32070,91,2021,06/04/2021,non requis,32 523 Km,Essence,automatique,191 NOIR COSMOS,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,,,EURO6
69,MERCEDES CLASSE E 5 COUPE,V COUPE 400 D AMG LINE 4MATIC 9G-TRONIC,67850,35,2020,06/12/2020,non requis,46 000 Km,Diesel,automatique,noir nacre,2,4,,,,oui,2,22 CV,340 ch,2,154 g/kmD,5.6 l/100km,EURO6
70,MERCEDES VITO,(2) FOURGON LONG 116 CDI 2T8,27770,06,2015,23/04/2015,requis,141 980 Km,Diesel,mécanique,blanc verni,4,6,,,,oui,2,7 CV,163 ch,2,198 g/kmE,6.5 l/100km,EURO5
71,MERCEDES EQS,450+ AMG LINE,175080,22,2023,21/07/2023,non requis,9 600 Km,Electrique,automatique,Gris Graphite,4,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,333 ch,0,0 g/kmA,,EURO6
72,MERCEDES GLA 2,II 200 D AMG LINE DCT,48720,22,2021,04/01/2022,non requis,42 618 Km,Diesel,automatique,Noir cosmos métallisé (191),5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
73,MERCEDES CLASSE V 2 EXTRA-LONG,II EXTRA-LONG 220 D DESIGN BVA7,74220,92,2019,17/02/2019,non requis,114 013 Km,Diesel,automatique,Noir obsidienne métallisé,4,6,24 mois,,Mercedes-Benz Certified,non,,9 CV,163 ch,2,179 g/kmE,6.1 l/100km,EURO6
74,MERCEDES GLC COUPE,250 D FASCINATION 4MATIC 9G-TRONIC,41640,92,2018,29/12/2018,requis,105 917 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,204 ch,2,143 g/kmD,5.4 l/100km,EURO6
75,MERCEDES GLE 2,II 300 D 4MATIC AVANTGARDE LINE,70830,06,2022,13/12/2022,non requis,56 793 Km,Diesel,automatique,Gris sélénite,5,5,12 mois,en cours,,oui,,15 CV,245 ch,2,188 g/kmE,7.1 l/100km,EURO6
76,MERCEDES VITO 3,III (2) 2.0 114 CDI 136 CH LONG 9G-TRONIC RWD FIRST,41840,93,2022,31/03/2022,non requis,57 327 Km,Diesel,automatique,29147 Blanc arctique,4,2,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,179 g/kmE,6.8 l/100km,EURO6
77,MERCEDES VITO 3,III (2) 2.0 114 CDI 136 CH LONG 9G-TRONIC RWD FIRST,41150,93,2021,15/07/2021,non requis,56 987 Km,Diesel,automatique,29147 Blanc arctique,4,2,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,179 g/kmE,6.8 l/100km,EURO6
78,MERCEDES CLASSE E 5,V 350 E FASCINATION 9G-TRONIC,43170,63,2018,01/10/2018,requis,47 043 Km,Hybride essence électrique,automatique,Blanc polaire,4,5,12 mois,,,non,,10 CV,292 ch,1,49 g/kmA,,EURO6
79,MERCEDES CLASSE E 5,V (2) 2.0 300 DE AMG LINE 9G-TRONIC,66120,63,2022,23/05/2022,non requis,37 193 Km,Hybride diesel électrique,automatique,Noir,4,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,1,,,EURO6
80,MERCEDES CLASSE C 4 SW,IV (2) SW 220 D AMG LINE 9G-TRONIC,41120,81,2020,09/10/2020,non requis,105 702 Km,Diesel,automatique,GRIS GRAPHITE,5,5,,,,non,,10 CV,194 ch,2,117 g/kmB,4.4 l/100km,EURO6
81,MERCEDES GLC,250 D FASCINATION 4MATIC,38300,03,2018,16/02/2018,requis,114 418 Km,Diesel,automatique,Non codifie,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,204 ch,2,129 g/kmC,5 l/100km,EURO6
82,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,37960,75,2021,18/09/2021,non requis,16 438 Km,Essence,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,137 g/kmC,6 l/100km,EURO6
83,MERCEDES GLE 2,II 300 D 4MATIC AVANTGARDE LINE,70830,06,2022,13/12/2022,non requis,56 793 Km,Diesel,automatique,Gris sélénite,5,5,12 mois,en cours,,oui,,15 CV,245 ch,2,188 g/kmE,7.1 l/100km,EURO6
84,MERCEDES SPRINTER 3,III 314 CDI TRACTION EMPATTEMENT 3924 3.5T BVA9,56310,93,2021,03/10/2021,non requis,4 290 Km,Diesel,automatique,BLANC,4,3,24 mois,,Mercedes-Benz Certified,non,,6 CV,143 ch,2,,,EURO6
85,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 220 D 10CV AMG LINE 9G-TRONIC,59930,92,2023,03/05/2023,non requis,21 584 Km,Diesel,automatique,Gris sélénite  métallisée,2,4,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,130 g/kmC,4.9 l/100km,EURO6
86,MERCEDES GLA 2,II 200 PROGRESSIVE LINE DCT,45560,81,2021,20/01/2022,non requis,16 681 Km,Essence,automatique,NOIR COSMOS MET,5,5,,,,non,,9 CV,163 ch,1,151 g/kmD,6.6 l/100km,EURO6
87,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 D AMG LINE 8G-DCT,46180,64,2022,22/07/2022,non requis,13 768 Km,Diesel,automatique,NOIR COSMOS,5,5,,en cours,,non,,7 CV,150 ch,2,131 g/kmC,5 l/100km,EURO6
88,MERCEDES CLASSE C 4,IV (2) 220 D AMG LINE 9G-TRONIC,42750,77,2020,15/04/2020,non requis,69 440 Km,Diesel,automatique,bleu metal,4,5,12 mois,,,oui,1,10 CV,195 ch,2,117 g/kmB,4.9 l/100km,EURO6
89,MERCEDES GLE 2,II 300 D 4MATIC AMG LINE,79540,69,2021,05/07/2021,non requis,74 169 Km,Diesel,automatique,Rouge,5,7,24 mois,,Mercedes Millétoile,non,2,15 CV,245 ch,2,159 g/kmD,6.1 l/100km,EURO6
90,MERCEDES CLASSE E 5,V 220 D EXECUTIVE 9G-TRONIC,31920,78,2017,17/11/2017,requis,50 240 Km,Diesel,automatique,gris,4,5,12 mois,,,non,3,10 CV,195 ch,2,112 g/kmB,4.1 l/100km,EURO6
91,MERCEDES CLASSE C 4 SW,IV SW 220 D SPORTLINE 7G-TRONIC PLUS,29950,17,2017,06/09/2017,requis,71 040 Km,Diesel,automatique,bleu,5,5,,,,non,3,9 CV,170 ch,2,119 g/kmB,4.1 l/100km,EURO6
92,MERCEDES GLA,(2) 200 D 7CV FASCINATION 7G-DCT,33530,78,2020,15/12/2020,non requis,77 841 Km,Diesel,automatique,noir,5,5,12 mois,,,non,2,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
93,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,41690,77,2020,18/04/2020,non requis,62 731 Km,Essence,automatique,Gris,5,5,24 mois,,Mercedes-Benz Certified,non,2,8 CV,163 ch,1,118 g/kmB,6.1 l/100km,EURO6
94,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,57750,17,2023,22/07/2023,non requis,3 959 Km,Hybride essence électrique,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,oui,1,8 CV,161 ch,1,30 g/kmA,,EURO6
95,MERCEDES CLASSE S 7 COUPE,VII COUPE 500 4MATIC,78630,77,2017,06/11/2017,requis,131 370 Km,Essence,automatique,Noir,2,4,,,,oui,1,35 CV,456 ch,1,226 g/kmF,7.3 l/100km,EURO6
96,MERCEDES CLASSE B 3,III 180 7CV PROGRESSIVE LINE EDITION 7G-DCT,36460,77,2020,27/12/2020,non requis,21 787 Km,Essence,automatique,Gris,5,5,24 mois,,Mercedes-Benz Certified,non,2,7 CV,136 ch,1,119 g/kmB,5.2 l/100km,EURO6
97,MERCEDES CLASSE E 5 COUPE,V COUPE 220 D AMG LINE 9G-TRONIC,46990,51,2020,05/12/2020,non requis,85 904 Km,Diesel,automatique,BLANC,2,4,12 mois,,SPOTICAR,non,,10 CV,194 ch,2,117 g/kmB,4.4 l/100km,EURO6
98,MERCEDES GLC COUPE,(2) 300 D 4MATIC AMG LINE 9G-TRONIC,63250,69,2020,30/01/2021,non requis,54 267 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes Millétoile,oui,1,14 CV,245 ch,2,,,EURO6
99,MERCEDES GLE,500 E 4MATIC EXECUTIVE,59380,69,2019,23/02/2019,non requis,74 800 Km,Hybride essence électrique,automatique,CAVANSITBLAU - METALLIC PAINT,5,5,12 mois,,Mercedes Millétoile,non,2,20 CV,333 ch,1,78 g/kmA,,EURO6
