,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
30,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 200 9G-TRONIC AMG LINE,45610,60,2019,31/12/2019,non requis,28 364 Km,Essence,automatique,noir,2,4,6 mois,,,non,,10 CV,184 ch,1,,,EURO6
31,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,35680,81,2021,01/02/2022,non requis,74 155 Km,Diesel,automatique,NOIR,5,5,6 mois,,,non,,6 CV,116 ch,2,,,EURO6
32,MERCEDES GLA 2,II 200 PROGRESSIVE LINE DCT,46780,72,2021,31/07/2021,non requis,45 046 Km,Essence,automatique,GRIS MONTAGNE,5,5,6 mois,,,non,,9 CV,163 ch,1,151 g/kmD,6.6 l/100km,EURO6
33,MERCEDES CLASSE A 3,III (2) 200 D FASCINATION 7G-DCT,25960,06,2018,28/06/2018,requis,114 192 Km,Diesel,automatique,Noir,5,5,6 mois,,,non,5,7 CV,136 ch,2,103 g/kmB,3.6 l/100km,EURO6
34,MERCEDES CLASSE C 4,IV 200 D SPORTLINE,24180,72,2016,14/10/2016,requis,94 978 Km,Diesel,mécanique,GRIS,4,5,6 mois,,,non,,7 CV,136 ch,2,106 g/kmB,4.1 l/100km,EURO5
35,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,38730,75,2020,31/01/2021,non requis,27 275 Km,Essence,automatique,noir,5,5,12 mois,,,oui,1,7 CV,136 ch,1,119 g/kmB,5.2 l/100km,EURO6
36,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,36460,75,2020,08/11/2020,non requis,35 331 Km,Essence,automatique,noir,5,5,12 mois,,,non,2,8 CV,163 ch,1,119 g/kmB,5.3 l/100km,EURO6
37,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,38400,75,2021,07/11/2021,non requis,27 775 Km,Essence,automatique,blanc,5,5,12 mois,,,non,3,9 CV,163 ch,1,138 g/kmC,6.1 l/100km,EURO6
38,MERCEDES GLA,180 INSPIRATION BVA7,25900,95,2018,10/11/2018,requis,86 346 Km,Essence,automatique,bleu marine metal,5,5,12 mois,,,oui,1,7 CV,122 ch,1,131 g/kmC,4.6 l/100km,EURO6
39,MERCEDES CLASSE A 4,IV 180 D STYLE LINE,31700,42,2021,08/02/2021,non requis,26 524 Km,Diesel,mécanique,MOUNTAINGRAU - MET.,5,5,24 mois,,,oui,1,6 CV,116 ch,2,104 g/kmB,3.9 l/100km,EURO6
40,MERCEDES CLA SHOOTING BRAKE AMG,(2) SHOOTING BRAKE 45 AMG 27CV 4MATIC 7G-DCT,58300,34,2020,04/04/2020,non requis,43 343 Km,Essence,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,27 CV,381 ch,1,192 g/kmE,8.4 l/100km,EURO6
41,MERCEDES GLA 2,II 250 E AMG LINE 8G-DCT,60400,30,2023,11/11/2023,non requis,18 648 Km,Hybride essence électrique,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,,,EURO6
42,MERCEDES CLASSE V 2 EXTRA-LONG,II (2) EXTRA-LONG 220 D AVANTGARDE,91860,30,2021,16/08/2021,non requis,70 613 Km,Diesel,automatique,Noir obsidienne métallisé,5,6,24 mois,,Mercedes-Benz Certified,oui,,9 CV,163 ch,2,156 g/kmD,5.9 l/100km,EURO6
43,MERCEDES GLA 2,II 200 D AMG LINE DCT,53620,40,2021,16/07/2021,non requis,54 000 Km,Diesel,automatique,NOIR,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
44,MERCEDES CLASSE B 3,III 200 D 7CV STYLE LINE EDITION 8G-DCT,30690,40,2021,05/11/2021,non requis,65 780 Km,Diesel,automatique,Blanc Polaire,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
45,MERCEDES CLASSE C 4 CABRIOLET,IV CABRIOLET 220 D FASCINATION 9G-TRONIC,38740,72,2018,30/07/2018,requis,77 520 Km,Diesel,automatique,Blanc,2,4,6 mois,,,non,,9 CV,170 ch,2,126 g/kmC,4.9 l/100km,EURO6
46,MERCEDES CLASSE B 2,II 180 CDI DESIGN BLUEEFFICIENCY EDITION,16100,72,2015,15/08/2015,requis,119 039 Km,Diesel,mécanique,Gris Montagne,5,5,6 mois,,,non,,5 CV,109 ch,2,98 g/kmA,3.8 l/100km,EURO5
47,MERCEDES CLASSE C 4,IV 200 D SPORTLINE 9G-TRONIC,27810,59,2018,20/03/2018,requis,56 840 Km,Diesel,automatique,Noire,4,5,6 mois,,Renault Garantie PRIX FUTE,non,,7 CV,136 ch,2,117 g/kmB,4.6 l/100km,EURO6
48,MERCEDES GLC,(2) 300 DE BUSINESS LINE 4MATIC,73070,69,2022,10/06/2022,non requis,51 799 Km,Hybride diesel électrique,automatique,gris,5,5,,en cours,,non,,10 CV,,1,46 g/kmA,1.7 l/100km,EURO6
49,MERCEDES CLA SHOOTING BRAKE AMG,(2) SHOOTING BRAKE 45 AMG 27CV 4MATIC 7G-DCT,58300,34,2020,04/04/2020,non requis,43 343 Km,Essence,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,27 CV,381 ch,1,192 g/kmE,8.4 l/100km,EURO6
50,MERCEDES GLC,200 4MATIC,46280,30,2020,06/03/2020,non requis,43 275 Km,Essence,mécanique,Gris,,,12 mois,,,non,,11 CV,,,,,
51,MERCEDES MARCO POLO,250 D 190 AUTO,103080,67,2022,10/12/2022,non requis,17 520 Km,Diesel,automatique,blanc arctique,4,4,24 mois,en cours,Mercedes-Benz Certified,non,,10 CV,,2,207 g/kmF,,EURO6
52,MERCEDES VITO,116 CDI PRO 9G-TRONIC,52300,77,2020,02/10/2020,non requis,53 759 Km,Diesel,automatique,Noir jet,4,9,12 mois,,,oui,1,9 CV,163 ch,2,,,EURO6
53,MERCEDES GLC,(2) 300 D AMG LINE 4MATIC,63150,42,2022,24/10/2022,non requis,42 164 Km,Diesel,automatique,OBSIDIAN BLACK - METALLIC PAINT,5,5,24 mois,en cours,,oui,1,14 CV,245 ch,2,181 g/kmE,6.7 l/100km,EURO6
54,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,50580,31,2022,30/08/2022,non requis,20 700 Km,Diesel,automatique,gris,5,5,,en cours,,non,,10 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
55,MERCEDES GLC 2,II 220 D AMG LINE 4MATIC 9G-TRONIC,71230,06,2023,29/11/2023,non requis,4 244 Km,Diesel,automatique,argent,5,5,,,,non,,11 CV,197 ch,2,136 g/kmC,5.2 l/100km,EURO6
56,MERCEDES CLASSE A 4,IV 180 D AMG LINE 8G-DCT,37600,06,2022,25/03/2022,non requis,48 013 Km,Diesel,automatique,blanc,5,5,6 mois,en cours,,non,,6 CV,116 ch,2,134 g/kmC,5.1 l/100km,EURO6
57,MERCEDES CLASSE C 4 SW,IV SW 220 D AVANTGARDE LINE 9G-TRONIC PLUS,54540,42,2022,09/08/2022,non requis,22 320 Km,Diesel,automatique,gris,5,5,,en cours,,non,,10 CV,194 ch,2,135 g/kmC,5.2 l/100km,EURO6
58,MERCEDES VITO 3,III (2) TOURER 114 CDI LONG 9G-TRONIC RWD PRO,67180,57,2023,19/12/2023,non requis,11 Km,Diesel,automatique,Arktikweiß,5,8,6 mois,,,non,,7 CV,136 ch,2,184 g/kmE,7 l/100km,EURO6
59,MERCEDES CLASSE A 3 AMG,III (2) 45 AMG 4MATIC,42570,91,2017,02/01/2018,requis,129 198 Km,Essence,automatique,gris metal,5,5,6 mois,,,non,,26 CV,381 ch,1,162 g/kmE,6.9 l/100km,EURO6
60,MERCEDES CLA AMG,45 AMG 360 4MATIC 7G-DCT,37080,91,2015,29/07/2015,requis,137 671 Km,Essence,automatique,GRIS C,4,5,,,,non,,24 CV,360 ch,1,161 g/kmE,6.9 l/100km,EURO5
61,MERCEDES CLASSE M 3,III 250 BLUETEC 4MATIC SPORT 7G-TRONIC,19490,91,2013,19/06/2013,requis,228 208 Km,Diesel,automatique,GRIS C,5,5,,,,non,,12 CV,204 ch,2,154 g/kmD,6 l/100km,EURO5
62,MERCEDES GLA,220 CDI FASCINATION 4MATIC 7G-DCT,17880,91,2015,02/06/2015,requis,274 018 Km,Diesel,automatique,GRIS F,5,5,,,,non,,9 CV,170 ch,2,130 g/kmC,5 l/100km,EURO5
63,MERCEDES CLASSE E 5 BREAK,V BREAK 220 D SPORTLINE 9G-TRONIC,29480,91,2019,05/07/2019,non requis,305 798 Km,Diesel,automatique,NOIR,5,5,,,,non,,10 CV,194 ch,2,120 g/kmB,4.6 l/100km,EURO6
64,MERCEDES GLA,220 CDI FASCINATION 4MATIC 7G-DCT,17880,91,2015,02/06/2015,requis,274 018 Km,Diesel,automatique,GRIS F,5,5,,,,non,,9 CV,170 ch,2,130 g/kmC,5 l/100km,EURO5
65,MERCEDES CLASSE E 5 BREAK,V BREAK 220 D SPORTLINE 9G-TRONIC,29480,91,2019,05/07/2019,non requis,305 798 Km,Diesel,automatique,NOIR,5,5,,,,non,,10 CV,194 ch,2,120 g/kmB,4.6 l/100km,EURO6
66,MERCEDES CLASSE C 3 SW,III SW 220 CDI AVANTGARDE BVA,5130,91,2009,17/06/2009,requis,311 375 Km,Diesel,automatique,GRIS F,5,5,,,,non,,10 CV,170 ch,3,161 g/kmE,6.1 l/100km,EURO4
67,MERCEDES CLASSE A 2,II 180 CDI ELEGANCE 5P,9400,91,2012,15/11/2012,requis,111 697 Km,Diesel,mécanique,NOIR,5,5,,,,non,,6 CV,109 ch,2,138 g/kmC,5.2 l/100km,EURO5
68,MERCEDES GLC COUPE,350 D FASCINATION 4MATIC,41880,91,2018,28/01/2019,requis,210 289 Km,Diesel,automatique,GRIS F,5,5,,,,non,,16 CV,258 ch,2,161 g/kmE,6.2 l/100km,EURO6
69,MERCEDES CLASSE C 2,II (2) 350 AVANTGARDE BA7 7G-TRONIC,10330,91,2006,13/10/2006,requis,193 784 Km,Essence,automatique,NOIR,4,5,,,,non,,18 CV,272 ch,3,232 g/kmF,9.7 l/100km,EURO3
70,MERCEDES CLASSE E 5 BREAK,V BREAK 220 D FASCINATION 4MATIC 9G-TRONIC,28160,91,2019,07/07/2019,non requis,369 314 Km,Diesel,automatique,BLANC,5,5,,,,non,,11 CV,194 ch,2,134 g/kmC,5 l/100km,EURO6
71,MERCEDES CLASSE B 2,II (2) 160 D INSPIRATION,19760,91,2017,08/10/2017,requis,53 499 Km,Diesel,mécanique,NOIR,5,5,,,,non,,5 CV,90 ch,2,106 g/kmB,4.1 l/100km,EURO6
72,MERCEDES CLASSE V 2 LONG,250 BLUETEC 250CH EDITION 1 7G-TRONIC PLUS,48810,91,2015,13/05/2015,requis,213 191 Km,Diesel,automatique,NOIR,5,,,,,non,,11 CV,,,,,
73,MERCEDES CLASSE E 5,V 220 D FASCINATION 9G-TRONIC,29360,91,2019,01/01/2020,non requis,214 049 Km,Diesel,automatique,NOIR,4,5,,,,non,,10 CV,194 ch,2,105 g/kmB,4 l/100km,EURO6
74,MERCEDES CLASSE S 6,VI (2) 350 BLUETEC 4MATIC BA7 7G-TRONIC PLUS,17910,91,2012,28/03/2012,requis,215 485 Km,Diesel,automatique,NOIR,4,5,,,,non,,16 CV,258 ch,2,193 g/kmE,7.3 l/100km,EURO5
75,MERCEDES CLA 2,II 200 8CV AMG LINE 7G-DCT,39730,91,2020,27/03/2020,non requis,53 324 Km,Essence,automatique,GRIS F,4,5,,,,non,,8 CV,163 ch,1,118 g/kmB,5.2 l/100km,EURO6
76,MERCEDES CLASSE B 2,II (2) 200 CDI BUSINESS EXECUTIVE 7G-DCT,20100,91,2017,16/01/2018,requis,123 507 Km,Diesel,automatique,GRIS F,5,5,,,,non,,7 CV,136 ch,2,106 g/kmB,4.1 l/100km,EURO6
77,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 D 8CV AMG LINE 8G-DCT,48620,91,2021,24/08/2021,non requis,23 625 Km,Diesel,automatique,BLANC,5,5,,,,oui,,8 CV,150 ch,2,134 g/kmC,5.1 l/100km,EURO6
78,MERCEDES GLA,200 D INSPIRATION,17640,91,2017,25/01/2018,requis,158 110 Km,Diesel,mécanique,BLANC,5,5,,,,non,,7 CV,136 ch,2,110 g/kmB,4.2 l/100km,EURO6
79,MERCEDES MARCO POLO,220 D 163 MARCO POLO 7G-TRONIC,85270,50,2020,23/08/2020,non requis,29 727 Km,Diesel,automatique,Noir obsidienne métallisé,5,,24 mois,,Mercedes-Benz Certified,oui,,9 CV,,,,,
80,MERCEDES CLASSE B,180 CDI FAP SPORT,10110,94,2011,18/10/2011,requis,151 666 Km,Diesel,mécanique,gris clair metal,5,5,,,,non,3,6 CV,109 ch,2,139 g/kmC,4.5 l/100km,EURO5
81,MERCEDES CLASSE A 3,III (2) 250 SPORT 4MATIC 7G-DCT,42560,80,2018,26/04/2018,requis,59 457 Km,Essence,automatique,gris foncé nacre,5,5,12 mois,,,non,2,13 CV,218 ch,1,156 g/kmD,5.7 l/100km,EURO6
82,MERCEDES MARCO POLO,220 D 163 MARCO POLO 7G-TRONIC,85270,50,2020,23/08/2020,non requis,29 727 Km,Diesel,automatique,Noir obsidienne métallisé,5,,24 mois,,Mercedes-Benz Certified,oui,,9 CV,,,,,
83,MERCEDES GLC COUPE,220 D FASCINATION 4MATIC,38640,91,2017,06/11/2017,requis,184 600 Km,Diesel,automatique,GRIS F,5,5,,,,non,,9 CV,170 ch,2,143 g/kmD,5.4 l/100km,EURO6
84,MERCEDES GLA,200 D INSPIRATION,17640,91,2017,25/01/2018,requis,158 110 Km,Diesel,mécanique,BLANC,5,5,,,,non,,7 CV,136 ch,2,110 g/kmB,4.2 l/100km,EURO6
85,MERCEDES CLASSE C 3 SW,III (2) SW 200 CDI BLUEEFFICIENCY BUSINESS EXECUTIVE 7G-TRONIC,10420,91,2013,20/01/2014,requis,241 959 Km,Diesel,automatique,NOIR,5,5,,,,non,,7 CV,136 ch,2,140 g/kmC,5.3 l/100km,EURO5
86,MERCEDES CLASSE A 3,III 220 CDI SENSATION 4MATIC 7G-DCT,15880,91,2015,10/04/2015,requis,222 124 Km,Diesel,automatique,BLANC,5,5,,,,non,,9 CV,177 ch,2,121 g/kmC,4.8 l/100km,EURO5
87,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,30840,91,2019,31/05/2019,non requis,44 015 Km,Diesel,automatique,GRIS F,5,5,,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
88,MERCEDES CLK 2,II 220 CDI AVANTGARDE,8700,91,2009,09/10/2009,requis,170 955 Km,Diesel,mécanique,NOIR,2,4,,,,non,,9 CV,150 ch,3,169 g/kmE,6.5 l/100km,EURO4
89,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,25830,91,2020,15/01/2021,non requis,144 144 Km,Diesel,automatique,BLANC POLAIRE,5,5,,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
90,MERCEDES CLASSE A 3,III 180 CDI INSPIRATION,12820,91,2013,01/09/2013,requis,173 098 Km,Diesel,mécanique,NOIR,5,5,,,,non,,5 CV,109 ch,2,98 g/kmA,4.1 l/100km,EURO5
91,MERCEDES CLASSE A 2,II 180 CDI AVANTGARDE 5P,4320,91,2006,09/11/2006,requis,162 863 Km,Diesel,mécanique,GRIS F,5,5,,,,oui,,6 CV,109 ch,4,138 g/kmC,5.2 l/100km,EURO3
92,MERCEDES CLASSE C 4,IV 220 D SPORTLINE 7G-TRONIC PLUS,25200,91,2017,25/04/2017,requis,110 691 Km,Diesel,automatique,GRIS F,4,5,,,,non,,9 CV,170 ch,2,109 g/kmB,4.5 l/100km,EURO6
93,MERCEDES CLA AMG,45 AMG 380 4MATIC 7G-DCT,49980,42,2016,06/02/2016,requis,92 500 Km,Essence,automatique,noir metal,4,5,,,,non,5,26 CV,381 ch,1,162 g/kmE,5.6 l/100km,EURO6
94,MERCEDES CLASSE V 2 EXTRA-LONG,II (2) EXTRA-LONG 300 D 14CV XL AVANTGARDE 7PL,118880,22,2023,19/02/2023,non requis,38 973 Km,Diesel,automatique,noir metal,5,8,12 mois,en cours,,oui,2,14 CV,237 ch,2,217 g/kmF,7.6 l/100km,EURO6
95,MERCEDES CLASSE M 2,II ML 350 CDI 231 7G-TRONIC,12870,91,2011,20/08/2011,requis,246 079 Km,Diesel,automatique,GRIS,5,5,,,,non,,15 CV,231 ch,3,246 g/kmF,9.4 l/100km,EURO4
96,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT,23200,91,2019,28/10/2019,non requis,125 320 Km,Diesel,automatique,NOIR,5,5,,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
97,MERCEDES GLA,220 D FASCINATION 7G-DCT,33630,95,2018,23/03/2018,requis,71 820 Km,Diesel,automatique,gris foncé metal,5,5,,,,non,3,9 CV,177 ch,2,115 g/kmB,3.9 l/100km,EURO6
98,MERCEDES CLASSE C 4,IV 250 EXECUTIVE 7G-TRONIC,30230,34,2017,06/10/2017,requis,92 960 Km,Essence,automatique,gris foncé,4,5,6 mois,,,oui,1,11 CV,211 ch,1,123 g/kmC,4.4 l/100km,EURO6
99,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT 100G,26770,35,2020,28/09/2020,non requis,52 185 Km,Diesel,automatique,noir verni,5,5,,,,non,3,6 CV,116 ch,2,100 g/kmA,,EURO6
100,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 180 AMG LINE 7G-DCT,35500,59,2020,29/01/2021,non requis,27 639 Km,Essence,automatique,noir metal,5,5,12 mois,,Occasions du Lion PREMIUM,oui,,7 CV,136 ch,1,,,EURO6
101,MERCEDES SLK,200 KOMPRESSOR BVA,7890,75,2003,27/01/2004,requis,116 538 Km,Essence,automatique,noir metal,2,2,,,,non,4,11 CV,163 ch,3,230 g/kmF,7 l/100km,EURO3
102,MERCEDES CLASSE C COUPE SPORT,COUPE SPORT 220 CDI 9CV,4340,33,2005,28/06/2005,requis,272 800 Km,Diesel,mécanique,noir verni,3,4,,,,non,3,9 CV,150 ch,4,167 g/kmE,5 l/100km,EURO3
103,MERCEDES CLASSE A 3,III 200 CDI FASCINATION 4MATIC 7G-DCT,27670,68,2017,03/02/2017,requis,119 124 Km,Diesel,automatique,gris clair verni,5,5,,,,non,3,7 CV,136 ch,2,103 g/kmB,3.6 l/100km,EURO6
104,MERCEDES GLA,200 D INSPIRATION 7G-DCT,22810,93,2016,21/08/2016,requis,163 800 Km,Diesel,automatique,noir metal,5,5,,,,non,2,7 CV,136 ch,2,119 g/kmB,4.1 l/100km,EURO6
105,MERCEDES CLASSE E 5,V 220 D EXECUTIVE 9G-TRONIC,27540,37,2018,04/09/2018,requis,113 400 Km,Diesel,automatique,noir verni,4,5,,,,non,3,10 CV,195 ch,2,102 g/kmB,3.6 l/100km,EURO6
