,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
10,MERCEDES GLA,(2) 200 D 7CV SENSATION 7G-DCT,38620,73,2020,29/10/2020,non requis,21 044 Km,Diesel,automatique,Gris montagne,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
11,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,36030,72,2021,25/08/2021,non requis,43 919 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
12,MERCEDES CLASSE B 2,II (2) 200 D FASCINATION 7G-DCT,20880,61,2016,09/05/2016,requis,105 604 Km,Diesel,automatique,Gris Foncé Métal,5,5,12 mois,,,non,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
13,MERCEDES GLA 2,II 200 D AMG LINE 8G-DCT,47850,72,2022,18/10/2022,non requis,94 696 Km,Diesel,automatique,Gris,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,138 g/kmC,5.3 l/100km,EURO6
14,MERCEDES CLA 2,II 200 D AMG LINE 8G-DCT,53550,72,2023,27/05/2023,non requis,9 006 Km,Diesel,automatique,Noir Métal,4,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,127 g/kmC,4.9 l/100km,EURO6
15,MERCEDES CLASSE CLS 3,III 400 D AMG LINE+ 4MATIC 22CV,62930,72,2019,02/08/2019,non requis,106 529 Km,Diesel,automatique,NOIR,4,5,24 mois,,Mercedes-Benz Certified,non,,22 CV,340 ch,2,149 g/kmD,5.6 l/100km,EURO6
16,MERCEDES GLA,(2) 180 INSPIRATION,25570,73,2020,12/11/2020,non requis,62 007 Km,Essence,mécanique,Noir cosmos,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,122 ch,1,148 g/kmD,9.2 l/100km,EURO6
17,MERCEDES CITAN,1.5 109 CDI 90 LONG 4P 3PL,20680,84,2019,16/01/2020,non requis,61 205 Km,Diesel,mécanique,Blanc,5,3,12 mois,,SPOTICAR,non,3,5 CV,90 ch,2,112 g/kmB,4.2 l/100km,EURO6
18,MERCEDES CLASSE S 7,VII 350 BLUETEC EXECUTIVE,49440,85,2016,26/04/2016,requis,141 541 Km,Diesel,automatique,NOIR,4,5,12 mois,,,non,,15 CV,258 ch,2,151 g/kmD,5.7 l/100km,EURO5
19,MERCEDES CLASSE C 4 CABRIOLET,IV (2) CABRIOLET 200 AMG LINE 9G-TRONIC,50030,78,2021,16/08/2021,non requis,25 431 Km,Essence,automatique,197 NOIR OBSIDIENNE,2,4,24 mois,,Mercedes-Benz Certified,non,,10 CV,184 ch,1,,,EURO6
20,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,36280,81,2021,07/12/2021,non requis,75 401 Km,Diesel,automatique,NOIR,5,5,6 mois,,,non,,6 CV,116 ch,2,,,EURO6
21,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,34680,12,2020,04/07/2020,non requis,57 940 Km,Diesel,automatique,NOIR COSMOS,5,5,,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
22,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,28600,12,2019,21/04/2019,non requis,81 652 Km,Diesel,automatique,BLANC,5,5,6 mois,,,non,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
23,MERCEDES GLE 2,II 350 DE 11CV 4MATIC AMG LINE 9G-TRONIC,105180,22,2021,23/03/2021,non requis,52 149 Km,Hybride diesel électrique,automatique,Gris sélénite métallisé (992),5,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,320 ch,1,19 g/kmA,0.7 l/100km,EURO6
24,MERCEDES GLE 2,II 300 D 4MATIC AMG LINE,84050,22,2020,14/05/2020,non requis,69 264 Km,Diesel,automatique,Gris sélénite métallisé (992),5,5,24 mois,,Mercedes-Benz Certified,non,,15 CV,245 ch,2,159 g/kmD,6 l/100km,EURO6
25,MERCEDES GLE 2,II 300 D 4MATIC AVANTGARDE LINE,77330,06,2022,23/11/2022,non requis,64 237 Km,Diesel,automatique,Gris sélénite,5,5,12 mois,en cours,,oui,,15 CV,245 ch,2,188 g/kmE,7.1 l/100km,EURO6
26,MERCEDES CLASSE S 7 COUPE AMG,VII COUPE 63 AMG,128680,17,2017,10/10/2017,requis,38 640 Km,Essence,automatique,Blanc Satin,2,4,,,,non,2,50 CV,585 ch,1,242 g/kmF,8 l/100km,EURO6
27,MERCEDES CLASSE A 4,IV 200 D AMG LINE 8G-DCT,48960,81,2023,17/02/2023,non requis,11 335 Km,Diesel,automatique,NOIR COSMOS,5,5,,,,non,,8 CV,150 ch,2,126 g/kmC,4.8 l/100km,EURO6
28,MERCEDES CLASSE C 4 CABRIOLET,IV (2) CABRIOLET 200 AMG LINE 9G-TRONIC,52340,64,2021,21/06/2021,non requis,66 377 Km,Essence,automatique,NOIR OBSIDIENNE M,2,4,,,,non,,10 CV,184 ch,1,162 g/kmE,7.1 l/100km,EURO6
29,MERCEDES GLB,220 D 4MATIC AMG LINE 8G-DCT,63420,64,2022,21/12/2022,non requis,19 956 Km,Diesel,automatique,NOIR COSMOS,5,7,,,,non,,10 CV,190 ch,2,150 g/kmD,5.7 l/100km,EURO6
30,MERCEDES CLASSE A 3,180 D BUSINESS BLUEEFFICIENCY EDITION,21030,37,2018,02/03/2018,requis,63 428 Km,Diesel,mécanique,bleu,5,,,,,non,,5 CV,109 ch,,89 g/kmA,,
31,MERCEDES GLA,(2) 200 SPORT EDITION 7G-DCT,35630,77,2020,05/08/2020,non requis,45 968 Km,Essence,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,2,9 CV,156 ch,1,142 g/kmD,10.2 l/100km,EURO6
32,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,48340,77,2021,07/09/2021,non requis,56 987 Km,Hybride essence électrique,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,2,8 CV,161 ch,1,26 g/kmA,,EURO6
33,MERCEDES CLASSE S 7,VII 350 BLUETEC EXECUTIVE 4MATIC,47170,42,2015,14/09/2015,requis,110 676 Km,Diesel,automatique,Gris,4,5,6 mois,,,non,2,16 CV,259 ch,2,163 g/kmE,5.4 l/100km,EURO6
34,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 AMG LINE 7G-DCT,50040,78,2022,22/10/2022,non requis,18 450 Km,Essence,automatique,Noir cosmos métallisé,5,5,12 mois,en cours,Occasions du Lion,oui,,9 CV,163 ch,1,140 g/kmC,6.2 l/100km,EURO6
35,MERCEDES CLASSE B 3,III 200 D 7CV STYLE LINE EDITION 8G-DCT,30250,40,2020,23/03/2020,non requis,59 290 Km,Diesel,automatique,Blanc Digital,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
36,MERCEDES GLA 2,II 200 D BUSINESS LINE DCT,37600,31,2021,02/12/2021,non requis,118 218 Km,Diesel,automatique,NOIR,5,5,6 mois,,,non,,8 CV,150 ch,2,140 g/kmC,5.4 l/100km,EURO6
37,MERCEDES CLA,(2) 200 D SENSATION 7G-DCT,29150,40,2018,15/10/2018,requis,109 922 Km,Diesel,automatique,Gris Montagne,4,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,116 g/kmB,4.4 l/100km,EURO6
38,MERCEDES GLC,250 4MATIC BVA9,42820,33,2019,02/02/2019,non requis,79 003 Km,Essence,automatique,noir,5,5,12 mois,,,oui,1,13 CV,211 ch,1,171 g/kmE,7.5 l/100km,EURO6
39,MERCEDES CLASSE A 3 AMG,III (2) 45 AMG 4MATIC,40240,31,2016,08/05/2016,requis,128 100 Km,Essence,automatique,noir,5,5,12 mois,,,non,5,26 CV,381 ch,1,162 g/kmE,5.6 l/100km,EURO6
40,MERCEDES GLC 2,II 300 E AMG LINE 4MOTION 9G-TRONIC,106140,33,2023,03/12/2023,non requis,11 160 Km,Hybride essence électrique,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,11 CV,204 ch,1,12 g/kmA,,EURO6
41,MERCEDES CLASSE S 7,VII (2) 350 D EXECUTIVE LIMOUSINE 9G-TRONIC,61890,88,2019,08/09/2019,non requis,91 159 Km,Diesel,automatique,NOIR,4,5,24 mois,,Mercedes-Benz Certified,non,,17 CV,286 ch,2,146 g/kmD,5.5 l/100km,EURO6
42,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,48740,88,2022,08/12/2022,non requis,13 490 Km,Hybride essence électrique,automatique,Noir,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,218 ch,1,23 g/kmA,1 l/100km,EURO6
43,MERCEDES GLA,200 D SENSATION 7G-DCT,29380,88,2017,21/08/2017,requis,83 463 Km,Diesel,automatique,BLANC,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,2,115 g/kmB,4.4 l/100km,EURO6
44,MERCEDES GLA,(2) 200 SENSATION 7G-DCT,32650,88,2020,24/03/2020,non requis,40 920 Km,Essence,automatique,GRIS F,5,5,24 mois,,Mercedes-Benz Certified,oui,,9 CV,156 ch,1,142 g/kmD,10.2 l/100km,EURO6
45,MERCEDES GLB,200 D AMG LINE,52520,88,2022,20/05/2022,non requis,37 492 Km,Diesel,automatique,BLANC,5,7,24 mois,en cours,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,148 g/kmD,5.7 l/100km,EURO6
46,MERCEDES GLA,(2) 200 D 7CV STARLIGHT EDITION 7G-DCT,36770,88,2020,30/04/2020,non requis,47 236 Km,Diesel,automatique,BLANC,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
47,MERCEDES GLC COUPE,(2) 300 DE 4MATIC AMG LINE 9G-TRONIC,97580,88,2023,12/01/2024,non requis,9 120 Km,Hybride diesel électrique,automatique,297 GRIS MAGNON DESIGNO,5,5,,,,oui,,,194 ch,1,45 g/kmA,,EURO6
48,MERCEDES GLC,250 4MATIC BVA9,42820,33,2019,02/02/2019,non requis,79 003 Km,Essence,automatique,noir,5,5,12 mois,,,oui,1,13 CV,211 ch,1,171 g/kmE,7.5 l/100km,EURO6
49,MERCEDES CLASSE A 3 AMG,III (2) 45 AMG 4MATIC,40240,31,2016,08/05/2016,requis,128 100 Km,Essence,automatique,noir,5,5,12 mois,,,non,5,26 CV,381 ch,1,162 g/kmE,5.6 l/100km,EURO6
50,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,39430,02,2022,26/10/2022,non requis,22 480 Km,Essence,automatique,2149 Blanc polaire non métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,137 g/kmC,6 l/100km,EURO6
51,MERCEDES GLC,220 D 10CV EXECUTIVE 4MATIC 9G-TRONIC,43870,02,2019,31/05/2019,non requis,43 643 Km,Diesel,automatique,Noir Métal,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,170 ch,2,155 g/kmD,5.9 l/100km,EURO6
52,MERCEDES CLASSE B 3,III 180 D STYLE LINE EDITION 7G-DCT,27960,02,2020,05/06/2020,non requis,67 841 Km,Diesel,automatique,2696 Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
53,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,45580,19,2021,05/07/2021,non requis,50 648 Km,Hybride essence électrique,automatique,BLANC NACRE,5,5,12 mois,,SPOTICAR,oui,,8 CV,218 ch,1,24 g/kmA,1 l/100km,EURO6
54,MERCEDES CLASSE E 4,IV 250 CDI BLUEEFFICIENCY AVANTGARDE EXECUTIVE BA7 7G-TRONIC PLUS,14290,95,2012,14/06/2012,requis,190 871 Km,Diesel,automatique,noir,4,5,3 mois,,,non,2,10 CV,170 ch,2,156 g/kmD,4.5 l/100km,EURO5
55,MERCEDES CLASSE B 2,II (2) 200 CDI FASCINATION,15040,62,2016,09/07/2016,requis,179 275 Km,Diesel,mécanique,gris foncé,5,5,6 mois,,,non,2,7 CV,136 ch,2,112 g/kmB,3.7 l/100km,EURO6
56,MERCEDES GLE 2,II 350 D 4MATIC AMG LINE,85860,33,2020,29/12/2020,non requis,65 658 Km,Diesel,automatique,2197 noir obsidienne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,17 CV,272 ch,2,178 g/kmE,7.1 l/100km,EURO6
57,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,45120,33,2023,12/02/2023,non requis,2 389 Km,Essence,automatique,2191 noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
58,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 200 D STARLIGHT EDITION 7G-DCT,28330,33,2020,23/07/2020,non requis,71 816 Km,Diesel,automatique,2191 noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
59,MERCEDES GLE 2,II 350 DE 11CV 4MATIC AMG LINE 9G-TRONIC,114720,33,2023,27/01/2024,non requis,10 800 Km,Hybride diesel électrique,automatique,Gris sélénite,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,11 CV,320 ch,1,19 g/kmA,0.7 l/100km,EURO6
60,MERCEDES GLA,(2) 200 D 7CV SENSATION 7G-DCT,32650,33,2020,31/12/2020,non requis,79 893 Km,Diesel,automatique,2191 noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,2,141 g/kmD,5.2 l/100km,EURO6
61,MERCEDES GLE,500 E 4MATIC SPORTLINE,65430,33,2019,18/11/2019,non requis,80 301 Km,Hybride essence électrique,automatique,2197 noir obsidienne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,20 CV,449 ch,1,84 g/kmA,,EURO6
62,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,38330,33,2021,04/01/2022,non requis,36 645 Km,Diesel,automatique,2191 noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,,,EURO6
63,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 250 E AMG LINE 8G-DCT,50740,33,2022,11/09/2022,non requis,40 878 Km,Hybride essence électrique,automatique,2787 gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,160 ch,1,,,EURO6
64,MERCEDES CLASSE E 5,V 220 D SPORTLINE 9G-TRONIC,35290,33,2017,21/05/2017,requis,103 346 Km,Diesel,automatique,2992 gris selenite métallisé,4,5,12 mois,,,oui,,10 CV,194 ch,2,123 g/kmC,4.7 l/100km,EURO6
65,MERCEDES CLASSE B 2,II 180 CDI BUSINESS 7G-DCT,12960,93,2013,18/01/2014,requis,185 915 Km,Diesel,automatique,NOIR,5,5,,,,non,,6 CV,109 ch,2,112 g/kmB,4.2 l/100km,EURO5
66,MERCEDES CLASSE E 5,V (2) 2.0 300 DE AMG LINE 9G-TRONIC,68730,33,2022,30/11/2022,non requis,31 095 Km,Hybride diesel électrique,automatique,2197 noir obsidienne métallisé,4,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,1,,,EURO6
67,MERCEDES CLASSE E 5,V 200 AVANTGARDE LINE 9G-TRONIC,43580,33,2021,14/09/2021,non requis,42 241 Km,Essence,automatique,2890 bleu cavansite métallisé,4,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,184 ch,1,,,EURO6
68,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,36380,33,2022,13/07/2022,non requis,27 844 Km,Diesel,automatique,2191 noir cosmos métallisé,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,116 ch,2,132 g/kmC,5 l/100km,EURO6
69,MERCEDES CLASSE C 4,IV (2) 300 E AMG LINE,46200,33,2022,28/05/2022,non requis,30 357 Km,Hybride essence électrique,automatique,Gris,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,10 CV,320 ch,1,35 g/kmA,1.5 l/100km,EURO6
70,MERCEDES GLA,180 CDI BUSINESS BVA7,22780,41,2017,16/04/2017,requis,135 641 Km,Diesel,automatique,gris,5,5,6 mois,,,oui,1,5 CV,109 ch,2,103 g/kmB,3.6 l/100km,EURO6
71,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE 7G-DCT,28330,41,2020,13/09/2020,non requis,20 160 Km,Diesel,automatique,noir,5,5,6 mois,,,oui,1,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
72,MERCEDES GLC COUPE,250 D FASCINATION 4MATIC 9G-TRONIC,50610,56,2018,15/08/2018,requis,138 737 Km,Diesel,automatique,NOIR,5,5,6 mois,,,non,,11 CV,204 ch,2,143 g/kmD,5.4 l/100km,EURO6
73,MERCEDES CLASSE C 4,IV 220 D EXECUTIVE 4MATIC 9G-TRONIC PLUS,33620,30,2019,03/11/2019,non requis,94 313 Km,Diesel,automatique,Noir Métal,4,5,6 mois,,,non,,9 CV,170 ch,2,122 g/kmC,4.6 l/100km,EURO6
74,MERCEDES CLASSE C 5 SW,V SW 220 D AMG LINE 4MATIC BVA9,74090,59,2023,11/09/2023,non requis,10 070 Km,Diesel,automatique,Bleu spectral métallisé,5,5,,,,oui,,11 CV,200 ch,2,128 g/kmC,4.9 l/100km,EURO6
75,MERCEDES GLC,(2) 2.0 300 DE 4MATIC AMG LINE 9G-TRONIC,77030,56,2023,11/07/2023,non requis,7 501 Km,Hybride diesel électrique,automatique,GRIS F,5,5,6 mois,,,non,,,194 ch,1,45 g/kmA,,EURO6
76,MERCEDES GLC,(2) 300 D AMG LINE 4MATIC,56160,56,2021,20/06/2021,non requis,60 983 Km,Diesel,automatique,BLEU F,5,5,6 mois,,,non,,14 CV,245 ch,2,174 g/kmE,6.6 l/100km,EURO6
77,MERCEDES CLASSE C 2,II (2) 200 CDI SPORT EDITION,5230,77,2005,01/12/2005,requis,221 550 Km,Diesel,mécanique,gris,4,5,,,,non,2,7 CV,122 ch,3,167 g/kmE,5.1 l/100km,EURO4
78,MERCEDES GLA,200 CDI SENSATION 4MATIC BVA7,21260,93,2015,05/04/2015,requis,164 080 Km,Diesel,automatique,GRIS FONCE,5,5,3 mois,,,non,,7 CV,136 ch,2,130 g/kmC,5 l/100km,EURO5
79,MERCEDES CLASSE B 3,III 180 D BUSINESS LINE 7G-DCT,30280,62,2020,14/04/2020,non requis,76 664 Km,Diesel,automatique,Argent iridium métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,102 g/kmB,3.9 l/100km,EURO6
80,MERCEDES GLB,200 D AMG LINE,46330,49,2022,15/04/2022,non requis,103 572 Km,Diesel,automatique,Argent iridium métallisé,5,7,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,150 ch,2,148 g/kmD,5.7 l/100km,EURO6
81,MERCEDES SLK 2,II 280 BVA7,16320,70,2007,04/04/2007,requis,141 570 Km,Essence,automatique,gris clair metal,2,2,,,,non,4,15 CV,231 ch,2,227 g/kmF,7.2 l/100km,EURO4
82,MERCEDES CLASSE C 3 SW,III (2) SW 200 CDI BLUEEFFICIENCY AVANTGARDE,28620,50,2017,26/05/2017,requis,108 094 Km,Diesel,mécanique,GRIS METAL,5,5,3 mois,,,non,,7 CV,136 ch,2,133 g/kmC,5 l/100km,EURO6
83,MERCEDES CLASSE G 4 AMG,IV 63 AMG AMG 9G-TCT SPEEDSHIFT,296240,46,2023,20/10/2023,non requis,1 344 Km,Essence,automatique,NOIR PLATINE,5,5,,,,oui,,51 CV,585 ch,1,373 g/kmG,16.4 l/100km,EURO6
84,MERCEDES GLA 2,II 250 E AMG LINE 8G-DCT,58410,45,2021,27/12/2021,non requis,54 531 Km,Hybride essence électrique,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,,,EURO6
85,MERCEDES CLASSE A 3,III (2) 180 D INSPIRATION,22990,77,2019,19/08/2019,non requis,31 107 Km,Diesel,mécanique,gris metal,5,5,12 mois,,,non,,5 CV,109 ch,2,102 g/kmB,3.9 l/100km,EURO6
86,MERCEDES CLASSE C 4 CABRIOLET,CLASSE C CABRIOLET 300 9G-TRONIC SPORTLINE,51020,10,2018,29/04/2018,requis,45 211 Km,Essence,automatique,Blanc,2,,12 mois,,Audi occasions plus,non,,15 CV,245 ch,,155 g/kmD,,
87,MERCEDES CLASSE B 3,III 180 7CV PROGRESSIVE LINE EDITION 7G-DCT,33880,44,2021,25/10/2021,non requis,32 942 Km,Essence,automatique,Gris clair,5,5,12 mois,,,non,,7 CV,136 ch,1,139 g/kmC,6.1 l/100km,EURO6
88,MERCEDES 220,SE,28500,02,1966,18/07/1966,requis,40 343 Km,Essence,mécanique,VERT,4,,,,,non,,11 CV,,,,,
89,MERCEDES GLE 2,GLE 400 D 9G-TRONIC 4MATIC AMG LINE,105380,76,2021,16/10/2021,non requis,62 489 Km,Diesel,automatique,Noir,5,,12 mois,,Audi occasions plus,non,,22 CV,330 ch,,190 g/kmE,,
90,MERCEDES GLA 2,II 200 D AMG LINE DCT,49030,66,2021,01/03/2021,non requis,48 025 Km,Diesel,automatique,blanc,5,5,12 mois,,,oui,1,8 CV,150 ch,2,144 g/kmD,5.4 l/100km,EURO6
91,MERCEDES GLA 2,II 250 E AMG LINE 8G-DCT,55070,28,2021,28/07/2021,non requis,41 842 Km,Hybride essence électrique,automatique,Argent iridium métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,218 ch,1,,,EURO6
92,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 200 9G-TRONIC AMG LINE,46660,76,2019,30/05/2019,non requis,45 280 Km,Essence,automatique,Gris graphite metallise,2,4,24 mois,,Mercedes-Benz Certified,non,,10 CV,184 ch,1,,,EURO6
93,MERCEDES GLC COUPE,(2) 220 D 4MATIC AMG LINE 9G-TRONIC,70720,76,2021,15/09/2021,non requis,15 786 Km,Diesel,automatique,Gris sélénite métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,11 CV,194 ch,2,152 g/kmD,5.8 l/100km,EURO6
94,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 D AMG LINE 8G-DCT,44450,38,2020,01/10/2020,non requis,57 754 Km,Diesel,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
95,MERCEDES CLASSE B 3,III 250 E AMG LINE EDITION 8G-DCT,52630,24,2022,11/05/2022,non requis,27 795 Km,Hybride essence électrique,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,160 ch,1,,,EURO6
96,MERCEDES GLE 2,II 350 DE 4MATIC AMG LINE 9G-TRONIC,99480,03,2021,06/06/2021,non requis,63 653 Km,Hybride diesel électrique,automatique,Gris sélénite,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,320 ch,1,18 g/kmA,0.7 l/100km,EURO6
97,MERCEDES GLE 2,II 400 D 4MATIC AMG LINE,83880,03,2020,30/11/2020,non requis,97 452 Km,Diesel,automatique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,22 CV,330 ch,2,178 g/kmE,6.7 l/100km,EURO6
98,MERCEDES CLASSE B 3,III 180 D PROGRESSIVE LINE EDITION,32640,31,2021,09/01/2022,non requis,23 903 Km,Diesel,mécanique,Noir,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,131 g/kmC,5 l/100km,EURO6
99,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 220 D 10CV FASCINATION 7G-DCT,41630,81,2019,01/10/2019,non requis,49 116 Km,Diesel,automatique,Blanc Polaire,5,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,170 ch,2,138 g/kmC,5.2 l/100km,EURO6
