,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
0,PEUGEOT 308,1.6 THP 150 FELINE 5P,6150,31,2009,29/10/2009,requis,215 248 Km,Essence,mécanique,BLEU F,5,5,3 mois,,,non,,9 CV,150 ch,2,155 g/kmD,7.2 l/100km,EURO4
1,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK,43440,82,2023,09/07/2023,non requis,5 667 Km,Diesel,mécanique,Bleu Célèbes (M),5,7,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,133 g/kmC,5.1 l/100km,EURO6
2,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,21500,82,2021,22/02/2021,non requis,20 434 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,75 ch,1,122 g/kmC,5.4 l/100km,EURO6
3,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S STYLE,16180,82,2020,01/09/2020,non requis,117 374 Km,Diesel,mécanique,Rouge Ultimate,5,5,8 mois,,SPOTICAR,non,,6 CV,130 ch,2,92 g/kmA,3.5 l/100km,EURO6
4,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE EAT8,22420,82,2020,09/03/2020,non requis,69 004 Km,Essence,automatique,Gris Platinium,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,97 g/kmA,4.3 l/100km,EURO6
5,PEUGEOT PARTNER 3 FOURGON,III 1.6 BLUEHDI 100 650KG STANDARD ASPHALT,21680,82,2020,10/02/2020,non requis,70 818 Km,Diesel,mécanique,Peinture métallisée,4,2,12 mois,,SPOTICAR,oui,,5 CV,102 ch,2,109 g/kmB,4.1 l/100km,EURO6
6,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE EAT8,26610,82,2021,22/07/2021,non requis,18 392 Km,Essence,automatique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,1,,,EURO6
7,PEUGEOT 2008,(2) 1.5 BLUEHDI 100 STYLE E6,18420,82,2019,27/04/2019,non requis,130 013 Km,Diesel,mécanique,Gris Platinium,5,5,8 mois,,SPOTICAR,non,,5 CV,100 ch,2,98 g/kmA,4 l/100km,EURO6
8,PEUGEOT 3008,(2) 1.6 BLUEHDI 120 S&S ACTIVE BUSINESS,12760,31,2017,24/12/2017,requis,148 054 Km,Diesel,mécanique,BLANC,5,5,6 mois,,,oui,,6 CV,120 ch,2,108 g/kmB,4.1 l/100km,EURO6
9,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S CROSSWAY,30210,82,2020,16/12/2020,non requis,73 230 Km,Diesel,mécanique,Noir Perla Nera (M),5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,106 g/kmB,4 l/100km,EURO6
10,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT,27260,82,2023,14/03/2023,non requis,2 937 Km,Essence,mécanique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,115 g/kmB,5.1 l/100km,EURO6
11,PEUGEOT 208,(2) 1.6 BLUEHDI 75 STYLE 5P,15440,82,2019,03/05/2019,non requis,69 996 Km,Diesel,mécanique,Gris Platinium,5,5,12 mois,,SPOTICAR,non,,4 CV,75 ch,2,90 g/kmA,3.5 l/100km,EURO6
12,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 110 S&S ACTIVE PACK,25700,82,2022,10/07/2022,non requis,23 650 Km,Diesel,mécanique,Blanc banquise (O),5,5,12 mois,en cours,SPOTICAR,non,,5 CV,110 ch,2,115 g/kmB,4.4 l/100km,EURO6
13,PEUGEOT 3008 (2E GENERATION),II HYBRID 225 10CV ALLURE E-EAT8,37270,82,2021,03/06/2021,non requis,23 487 Km,Hybride essence électrique,automatique,Gris Artense (M),5,5,12 mois,,SPOTICAR,non,,10 CV,225 ch,1,30 g/kmA,1.3 l/100km,EURO6
14,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,21390,82,2021,18/07/2021,non requis,21 539 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,75 ch,1,122 g/kmC,5.4 l/100km,EURO6
15,PEUGEOT EXPERT 3 FOURGON,III 1.5 BLUEHDI 120 S&S COMPACT URBAN,31230,82,2020,08/01/2021,non requis,65 408 Km,Diesel,mécanique,Blanc Banquise,4,3,12 mois,,SPOTICAR,non,,5 CV,120 ch,2,128 g/kmC,4.9 l/100km,EURO6
16,PEUGEOT 208,(2) 1.6 BLUEHDI 75 LIKE 5P,12370,82,2018,13/11/2018,requis,112 820 Km,Diesel,mécanique,Blanc Banquise,5,5,8 mois,,SPOTICAR,non,,4 CV,75 ch,2,90 g/kmA,3.5 l/100km,EURO6
17,PEUGEOT 508 (2E GENERATION) SW,II SW 1.5 BLUEHDI 130 S&S 7CV GT LINE EAT8,32210,82,2021,16/04/2021,non requis,48 405 Km,Diesel,automatique,Rouge Ultimate,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,127 g/kmC,4.8 l/100km,EURO6
18,PEUGEOT 208,1.2 VTI 82 ACTIVE ETG5 5P,11650,82,2014,23/05/2014,requis,107 097 Km,Essence,automatique,Gris Aluminium,5,5,8 mois,,SPOTICAR,non,,4 CV,82 ch,1,95 g/kmA,4.1 l/100km,EURO5
19,PEUGEOT 208,(2) 1.6 BLUEHDI 75 URBAN SOUL 5P,10630,82,2016,22/01/2017,requis,164 658 Km,Diesel,mécanique,Gris Aluminium,5,5,6 mois,,SPOTICAR,non,,4 CV,75 ch,2,90 g/kmA,3.5 l/100km,EURO6
20,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.6 BLUEHDI 100 S&S ACTIVE BUSINESS,13240,82,2018,07/04/2018,requis,185 608 Km,Diesel,mécanique,Blanc Banquise,5,5,8 mois,,SPOTICAR,non,,5 CV,100 ch,2,95 g/kmA,3.6 l/100km,EURO6
21,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,22930,82,2021,14/03/2021,non requis,20 447 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,75 ch,1,122 g/kmC,5.4 l/100km,EURO6
22,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,19670,82,2021,14/02/2021,non requis,22 415 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,75 ch,1,122 g/kmC,5.4 l/100km,EURO6
23,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE,23810,82,2019,24/01/2020,non requis,88 614 Km,Diesel,mécanique,Gris Artense (M),5,5,8 mois,,SPOTICAR,non,,6 CV,130 ch,2,106 g/kmB,4.2 l/100km,EURO6
24,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,28870,40,2023,14/03/2023,non requis,11 549 Km,Diesel,mécanique,GRIS PLATINIUM,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
25,PEUGEOT 2008,1.6 BLUEHDI 120 S&S ALLURE,13790,27,2017,21/01/2018,requis,141 079 Km,Diesel,mécanique,Gris Platinium,5,5,12 mois,,SPOTICAR,non,,6 CV,120 ch,2,96 g/kmA,3.7 l/100km,EURO6
26,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S 6CV GT LINE EAT6 5P,18340,21,2020,21/10/2020,non requis,62 561 Km,Essence,automatique,BLANC,5,5,12 mois,,,oui,1,6 CV,110 ch,1,114 g/kmB,4.9 l/100km,EURO6
27,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE PACK,22680,91,2022,11/02/2022,non requis,53 671 Km,Essence,mécanique,Gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,118 g/kmB,5.3 l/100km,EURO6
28,PEUGEOT 108,1.0 VTI 72 S&S 3CV STYLE 5P,12630,81,2020,11/01/2021,non requis,28 284 Km,Essence,mécanique,Gris Gallium (M),5,4,12 mois,,SPOTICAR,non,,3 CV,72 ch,1,85 g/kmA,4.1 l/100km,EURO6
29,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 EAT8 S&S ALLURE PACK,34220,81,2023,16/08/2023,non requis,7 297 Km,Diesel,automatique,Blanc Nacré,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,123 g/kmC,4.6 l/100km,EURO6
30,PEUGEOT RIFTER,LONG 1.5 BLUEHDI 130 S&S ALLURE PACK,42680,51,2023,16/10/2023,non requis,366 Km,Diesel,mécanique,noire,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,142 g/kmD,5.4 l/100km,EURO6
31,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE,18700,25,2017,25/11/2017,requis,68 119 Km,Essence,mécanique,Blanc,5,5,12 mois,,Das WeltAuto. Medium,non,2,6 CV,131 ch,1,104 g/kmB,3.8 l/100km,EURO6
32,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 EAT8 S&S ALLURE PACK,34220,81,2023,16/08/2023,non requis,7 297 Km,Diesel,automatique,Blanc Nacré,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,123 g/kmC,4.6 l/100km,EURO6
33,PEUGEOT RIFTER,LONG 1.5 BLUEHDI 130 S&S ALLURE PACK,42680,51,2023,16/10/2023,non requis,366 Km,Diesel,mécanique,noire,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,142 g/kmD,5.4 l/100km,EURO6
34,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE,18700,25,2017,25/11/2017,requis,68 119 Km,Essence,mécanique,Blanc,5,5,12 mois,,Das WeltAuto. Medium,non,2,6 CV,131 ch,1,104 g/kmB,3.8 l/100km,EURO6
35,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,29500,95,2022,20/09/2022,non requis,75 524 Km,Essence,automatique,Gris Artense (M),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
36,PEUGEOT 308 (2E GENERATION),II (2) 1.6 PURETECH 225 S&S GT EAT8,27820,78,2019,29/05/2019,non requis,48 952 Km,Essence,automatique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,13 CV,225 ch,1,133 g/kmC,5.7 l/100km,EURO6
37,PEUGEOT 108,1.0 VTI 72 S&S ALLURE 5P,14720,73,2022,29/05/2022,non requis,8 430 Km,Essence,mécanique,Blanc Lipiza,5,4,12 mois,en cours,SPOTICAR,non,,4 CV,72 ch,1,111 g/kmB,4.9 l/100km,EURO6
38,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S LIKE,12940,78,2021,15/04/2021,non requis,96 768 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,oui,,4 CV,75 ch,1,93 g/kmA,4.1 l/100km,EURO6
39,PEUGEOT TRAVELLER,2.0 BLUEHDI 180 S&S LONG ALLURE EAT8,57700,25,2020,11/12/2020,non requis,72 594 Km,Diesel,automatique,Sable,5,8,12 mois,,SPOTICAR,non,,10 CV,177 ch,2,143 g/kmD,6.1 l/100km,EURO6
40,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE EAT8,27120,88,2021,06/07/2021,non requis,45 747 Km,Diesel,automatique,Bleu,5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,94 g/kmA,3.6 l/100km,EURO6
41,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH S&S 6CV 130 ALLURE EAT6,19380,49,2017,18/06/2017,requis,65 450 Km,Essence,automatique,Gris Aluminium,5,5,12 mois,,Toyota Occasion,non,,6 CV,130 ch,1,106 g/kmB,4.5 l/100km,EURO6
42,PEUGEOT 208,(2) 1.2 PURETECH 82 SIGNATURE 5P,16470,22,2020,17/07/2020,non requis,54 176 Km,Essence,mécanique,Blanc,5,5,6 mois,,,oui,1,4 CV,83 ch,1,108 g/kmB,4.4 l/100km,EURO6
43,PEUGEOT 208,(2) 1.2 PURETECH 82 ALLURE 3P,16300,44,2018,03/03/2018,requis,43 500 Km,Essence,mécanique,noir perla,3,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,104 g/kmB,4.5 l/100km,EURO6
44,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,25970,77,2020,09/12/2020,non requis,107 329 Km,Essence,automatique,marron,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,,,EURO6
45,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE EAT6,19700,77,2018,22/09/2018,requis,105 290 Km,Essence,automatique,bleu,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,112 g/kmB,4.9 l/100km,EURO6
46,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,20610,56,2021,05/07/2021,non requis,55 371 Km,Diesel,mécanique,BLANC,5,5,6 mois,,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
47,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,17470,56,2021,20/06/2021,non requis,52 770 Km,Diesel,mécanique,BLANC,5,5,6 mois,,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
48,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,20610,56,2021,05/07/2021,non requis,55 371 Km,Diesel,mécanique,BLANC,5,5,6 mois,,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
49,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,17470,56,2021,20/06/2021,non requis,52 770 Km,Diesel,mécanique,BLANC,5,5,6 mois,,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
50,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,18790,56,2021,15/01/2022,non requis,49 278 Km,Diesel,mécanique,BLANC,5,5,6 mois,,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
51,PEUGEOT 108,1.0 VTI 72 STYLE 5P,13900,22,2020,07/03/2020,non requis,15 886 Km,Essence,mécanique,Rouge,5,4,6 mois,,,oui,1,4 CV,72 ch,1,93 g/kmA,4.1 l/100km,EURO6
52,PEUGEOT 208,(2) 1.2 PURETECH 82 ALLURE 5P,13610,35,2018,10/03/2018,requis,58 889 Km,Essence,mécanique,Noir,5,5,6 mois,,,non,2,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO6
53,PEUGEOT 308 (2E GENERATION),II (2) 2.0 BLUEHDI 180 S&S GT EAT8,23420,77,2019,10/03/2019,non requis,80 834 Km,Diesel,automatique,noir metal,5,5,,,,oui,2,9 CV,177 ch,2,116 g/kmB,4.2 l/100km,EURO6
54,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 120 S&S STANDARD ASPHALT EAT8,27100,56,2021,10/01/2022,non requis,120 866 Km,Diesel,automatique,BLANC,4,3,6 mois,,,non,,7 CV,122 ch,2,141 g/kmD,5.4 l/100km,EURO6
55,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,19300,82,2020,06/03/2020,non requis,73 307 Km,Essence,mécanique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,96 g/kmA,4.2 l/100km,EURO6
56,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE BUSINESS EAT8,21520,82,2021,11/09/2021,non requis,151 370 Km,Diesel,automatique,Blanc Banquise (O),5,5,8 mois,,SPOTICAR,non,,6 CV,130 ch,2,102 g/kmB,4 l/100km,EURO6
57,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,16230,82,2021,09/05/2021,non requis,18 034 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
58,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14260,82,2021,10/03/2021,non requis,18 861 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
59,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13340,82,2021,12/02/2021,non requis,35 690 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
60,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14940,82,2021,29/05/2021,non requis,35 066 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
61,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14540,82,2021,08/08/2021,non requis,39 713 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
62,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13500,82,2021,10/12/2021,non requis,41 221 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
63,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,21390,82,2022,22/07/2022,non requis,50 069 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
64,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14940,82,2021,29/05/2021,non requis,35 066 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
65,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14540,82,2021,08/08/2021,non requis,39 713 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
66,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13500,82,2021,10/12/2021,non requis,41 221 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
67,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,21390,82,2022,22/07/2022,non requis,50 069 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
68,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,21910,82,2022,26/01/2023,non requis,55 442 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
69,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14490,82,2021,28/08/2021,non requis,40 823 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
70,PEUGEOT 3008 (2E GENERATION),II 1.6 BLUEHDI 120 S&S EURO6 ALLURE BUSINESS,22110,82,2018,01/12/2018,requis,73 704 Km,Diesel,mécanique,Gris Artense (M),5,5,12 mois,,SPOTICAR,non,,6 CV,120 ch,2,100 g/kmA,4 l/100km,EURO6
71,PEUGEOT 208,1.6 E-HDI FAP 92 4CV ALLURE 5P,13620,82,2015,10/04/2015,requis,79 721 Km,Diesel,mécanique,Spirit Grey,5,5,8 mois,,SPOTICAR,non,,4 CV,92 ch,2,88 g/kmA,3.8 l/100km,EURO5
72,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE GT,32330,82,2021,09/12/2021,non requis,45 512 Km,Electrique,automatique,Bleu Vertigo (S),5,5,12 mois,,SPOTICAR,non,,4 CV,136 ch,0,0 g/kmA,,EURO6
73,PEUGEOT 308 (2E GENERATION),II (2) 2.0 BLUEHDI 150 S&S GT LINE EAT6,24520,82,2019,07/12/2019,non requis,58 461 Km,Diesel,automatique,Bleu Magnetic,5,5,12 mois,,SPOTICAR,non,,7 CV,150 ch,2,108 g/kmB,4.1 l/100km,EURO6
74,PEUGEOT 3008 (2E GENERATION),II 2.0 BLUEHDI 150 S&S ALLURE,21260,82,2019,05/06/2019,non requis,121 084 Km,Diesel,mécanique,Blanc Nacré (S),5,5,8 mois,,SPOTICAR,non,,8 CV,150 ch,2,114 g/kmB,4.4 l/100km,EURO6
75,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,18710,82,2022,16/01/2023,non requis,71 888 Km,Diesel,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
76,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,21200,82,2021,18/08/2021,non requis,22 400 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,4 CV,75 ch,1,122 g/kmC,5.4 l/100km,EURO6
77,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,15640,82,2021,30/12/2021,non requis,23 820 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
78,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,15420,82,2021,08/08/2021,non requis,20 638 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
79,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE,19310,82,2022,28/12/2022,non requis,63 823 Km,Diesel,mécanique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
80,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,15340,82,2021,05/09/2021,non requis,34 416 Km,Essence,mécanique,Blanc Lipizan,5,4,6 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
81,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13980,82,2021,30/12/2021,non requis,40 189 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
82,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE PACK,22780,82,2022,07/09/2022,non requis,22 611 Km,Essence,mécanique,Gris Artense,5,5,12 mois,en cours,SPOTICAR,non,,5 CV,100 ch,1,118 g/kmB,5.3 l/100km,EURO6
83,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14590,82,2021,23/12/2021,non requis,32 441 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
84,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14720,82,2021,11/12/2021,non requis,42 453 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
85,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13400,82,2021,03/12/2021,non requis,37 097 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
86,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13560,82,2021,11/07/2021,non requis,36 762 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
87,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14010,82,2021,13/10/2021,non requis,42 386 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
88,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14030,82,2021,01/02/2022,non requis,36 024 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
89,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,15390,82,2021,04/10/2021,non requis,42 648 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
90,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,21740,82,2022,03/05/2022,non requis,56 455 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
91,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS EAT6,19780,82,2020,16/06/2020,non requis,100 507 Km,Diesel,automatique,Noir Perla Nera,5,5,8 mois,,SPOTICAR,non,,6 CV,130 ch,2,99 g/kmA,3.9 l/100km,EURO6
92,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14820,82,2021,04/06/2021,non requis,28 083 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
93,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,15560,82,2021,17/12/2021,non requis,42 232 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
94,PEUGEOT 308 (3E GENERATION) SW,III SW 1.2 PURETECH 130 S&S ALLURE PACK EAT8,36500,82,2023,20/12/2023,non requis,7 Km,Essence,automatique,Bleu Avatar,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,129 g/kmC,5.7 l/100km,EURO6
95,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,13300,82,2021,25/05/2021,non requis,32 489 Km,Essence,mécanique,Blanc Lipizan,5,4,12 mois,,SPOTICAR,non,,4 CV,72 ch,1,110 g/kmB,4.9 l/100km,EURO6
96,PEUGEOT 308 (3E GENERATION) SW,III SW 1.2 PURETECH 130 S&S ALLURE PACK EAT8,36500,82,2023,20/12/2023,non requis,7 Km,Essence,automatique,Bleu Avatar,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,129 g/kmC,5.7 l/100km,EURO6
