,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
18,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S SHINE,16180,66,2021,26/03/2021,non requis,30 834 Km,Essence,mécanique,gris foncé,5,5,12 mois,en cours,,oui,1,4 CV,83 ch,1,123 g/kmC,5.8 l/100km,EURO6
19,CITROEN C4 CACTUS,(2) 1.2 PURETECH 110 S&S SHINE BV6,20430,77,2021,10/06/2021,non requis,50 521 Km,Essence,mécanique,gris foncé,5,5,12 mois,,,oui,1,6 CV,110 ch,1,131 g/kmC,5.8 l/100km,EURO6
20,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,20730,78,2023,01/02/2023,non requis,2 598 Km,Essence,mécanique,rouge,5,5,12 mois,,SPOTICAR,oui,1,4 CV,83 ch,1,122 g/kmC,5.3 l/100km,EURO6
21,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S SHINE EAT8,38380,77,2021,01/05/2021,non requis,31 855 Km,Essence,automatique,noir,5,5,12 mois,,,oui,1,7 CV,131 ch,1,155 g/kmD,6.8 l/100km,EURO6
22,CITROEN BERLINGO 3 MULTISPACE,III TAILLE M 1.2 PURETECH 130 S&S FEEL EAT8,28600,93,2021,28/11/2021,non requis,14 624 Km,Essence,automatique,vert,5,5,12 mois,,SPOTICAR,non,2,7 CV,131 ch,1,117 g/kmB,5.4 l/100km,EURO6
23,CITROEN C4 PICASSO 2,II 1.6 THP 165 S&S EXCLUSIVE EAT6,17200,95,2016,23/07/2016,requis,124 941 Km,Essence,automatique,noir metal,5,5,6 mois,,,non,3,9 CV,165 ch,1,130 g/kmC,4.6 l/100km,EURO6
24,CITROEN C3 AIRCROSS,1.2 PURETECH 110 S&S SHINE EAT6,20040,85,2019,24/09/2019,non requis,80 226 Km,Essence,automatique,Misty Grey (M),5,5,6 mois,,,non,2,6 CV,110 ch,1,126 g/kmC,4.8 l/100km,EURO6
25,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S C-SERIES,18890,91,2021,29/04/2021,non requis,17 291 Km,Essence,mécanique,GRIS,5,5,12 mois,,SPOTICAR,non,,4 CV,83 ch,1,123 g/kmC,5.8 l/100km,EURO6
26,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S FEEL EAT8,28720,91,2021,06/07/2021,non requis,48 510 Km,Essence,automatique,bleu tijuca,5,5,12 mois,,SPOTICAR,oui,,7 CV,131 ch,1,109 g/kmB,5.1 l/100km,EURO6
27,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S SHINE BV6,25600,30,2020,14/05/2020,non requis,50 140 Km,Diesel,mécanique,Gris,5,5,,,,non,,6 CV,131 ch,2,106 g/kmB,4.1 l/100km,EURO6
28,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,18790,30,2022,18/08/2022,non requis,48 386 Km,Essence,mécanique,Gris Platinium (M) - Noir Onyx,5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,1,124 g/kmC,5.7 l/100km,EURO6
29,CITROEN C3 AIRCROSS,1.2 PURETECH 110 S&S SHINE EAT6,17270,30,2019,26/05/2019,non requis,66 960 Km,Essence,automatique,Spicy Orange (M),5,5,12 mois,,SPOTICAR,non,,6 CV,110 ch,1,126 g/kmC,5.6 l/100km,EURO6
30,CITROEN C4 (2E GENERATION),II (2) 1.2 PURETECH 110 SHINE,13200,35,2016,04/05/2016,requis,110 182 Km,Essence,mécanique,noir,5,5,8 mois,,SPOTICAR,non,2,6 CV,110 ch,1,115 g/kmB,4.1 l/100km,EURO6
31,CITROEN C3 AIRCROSS,(2) 1.2 PURETECH 110 S&S C-SERIES BV6,26100,40,2022,04/07/2022,non requis,26 194 Km,Essence,mécanique,Gris Platinium,5,5,24 mois,,SPOTICAR,non,,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
32,CITROEN DS3,1.2 VTI 82 PURETECH SO CHIC,10140,40,2015,07/10/2015,requis,147 780 Km,Essence,mécanique,BLANC,3,5,3 mois,,,non,,4 CV,82 ch,1,107 g/kmB,4.6 l/100km,EURO5
33,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S FEEL BUSINESS,17960,84,2021,20/03/2021,non requis,32 579 Km,Essence,mécanique,GRIS ARTENSE,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,96 g/kmA,4.3 l/100km,EURO6
34,CITROEN C4 CACTUS,(2) 1.5 BLUEHDI 100 S&S FEEL BUSINESS BV6,15720,77,2021,01/03/2021,non requis,23 380 Km,Diesel,mécanique,GRIS,5,5,12 mois,,SPOTICAR,oui,,5 CV,102 ch,2,118 g/kmB,4.5 l/100km,EURO6
35,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S SHINE EAT8,31560,77,2020,07/11/2020,non requis,61 951 Km,Diesel,automatique,sable,5,7,12 mois,,SPOTICAR,oui,,6 CV,131 ch,2,102 g/kmB,4 l/100km,EURO6
36,CITROEN GRAND C4 PICASSO 2,II (2) 1.6 BLUEHDI 120 S&S SHINE EAT6,21490,31,2019,05/11/2019,non requis,99 174 Km,Diesel,automatique,GRIS Fonce,5,7,12 mois,,SPOTICAR,non,,6 CV,120 ch,2,106 g/kmB,4 l/100km,EURO6
37,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S FEEL BUSINESS,19080,84,2021,17/07/2021,non requis,20 437 Km,Essence,mécanique,GRIS ARTENSE,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,96 g/kmA,4.3 l/100km,EURO6
38,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,16230,31,2021,17/06/2021,non requis,33 787 Km,Essence,mécanique,BLANC,5,5,12 mois,,SPOTICAR,non,,4 CV,83 ch,1,130 g/kmC,5.7 l/100km,EURO6
39,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S FEEL BV6,25950,94,2021,20/05/2021,non requis,32 774 Km,Essence,mécanique,gris,5,5,12 mois,,SPOTICAR,non,2,7 CV,131 ch,1,151 g/kmD,6.6 l/100km,EURO6
40,CITROEN C5 AIRCROSS,1.2 PURETECH 130 S&S FEEL BV6,24840,78,2022,11/03/2022,non requis,62 691 Km,Essence,mécanique,GRIS ACIER,5,5,12 mois,en cours,,non,,7 CV,131 ch,1,139 g/kmC,6.6 l/100km,EURO6
41,CITROEN GRAND C4 PICASSO 2,II (2) 2.0 BLUEHDI 150 S&S SHINE BV6,20330,51,2017,15/11/2017,requis,85 008 Km,Diesel,mécanique,GRIS,5,7,6 mois,,,oui,,7 CV,150 ch,2,106 g/kmB,4.1 l/100km,EURO6
42,CITROEN C4 PICASSO 2,II (2) 1.2 PURETECH 130 S&S SHINE EAT6,17750,35,2018,11/03/2018,requis,94 843 Km,Essence,automatique,gris,5,5,12 mois,,SPOTICAR,non,2,7 CV,131 ch,1,115 g/kmB,4.4 l/100km,EURO6
43,CITROEN C3 AIRCROSS,(2) 1.5 BLUEHDI 120 S&S SHINE EAT6,28480,69,2023,23/03/2023,non requis,1 311 Km,Diesel,automatique,gris,5,5,12 mois,,SPOTICAR,oui,1,6 CV,120 ch,2,132 g/kmC,5 l/100km,EURO6
44,CITROEN BERLINGO 3,III TAILLE M 1000KG BLUEHDI 100 S&S CLUB,21150,77,2021,15/12/2021,non requis,48 160 Km,Diesel,mécanique,blanc,5,3,12 mois,,,oui,1,5 CV,102 ch,2,156 g/kmD,,EURO6
45,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S 7CV SHINE BV6,25180,78,2022,17/03/2022,non requis,52 322 Km,Diesel,mécanique,GRIS ACIER,5,5,12 mois,en cours,,non,,7 CV,131 ch,2,130 g/kmC,5.2 l/100km,EURO6
46,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL PACK BV6,27970,40,2023,26/09/2023,non requis,14 439 Km,Essence,mécanique,Gris Platinium,5,5,24 mois,,SPOTICAR,non,,7 CV,131 ch,1,121 g/kmC,5.3 l/100km,EURO6
47,CITROEN GRAND C4 SPACETOURER,1.2 PURETECH 130 S&S 6CV BUSINESS + EAT8,29000,63,2020,24/02/2020,non requis,86 591 Km,Essence,automatique,noir,5,7,12 mois,,,oui,1,6 CV,131 ch,1,109 g/kmB,5.1 l/100km,EURO6
48,CITROEN C3 PICASSO,(2) 1.6 HDI 90 FAP CONFORT,6550,95,2012,29/11/2012,requis,192 279 Km,Diesel,mécanique,noir metal,5,5,3 mois,,,non,,5 CV,92 ch,2,105 g/kmB,4 l/100km,EURO5
49,CITROEN C3 AIRCROSS,1.2 PURETECH 130 S&S SHINE EAT6,25600,37,2020,06/02/2020,non requis,15 568 Km,Essence,automatique,beige,5,5,12 mois,,SPOTICAR,oui,1,6 CV,131 ch,1,108 g/kmB,4.9 l/100km,EURO6
50,CITROEN C4 (2E GENERATION),II (2) 1.2 PURETECH 110 MILLENIUM,13140,31,2017,05/10/2017,requis,77 485 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,112 g/kmB,4 l/100km,EURO6
51,CITROEN C4 CACTUS,(2) 1.2 PURETECH 110 S&S FEEL BUSINESS EAT6,17950,31,2019,24/05/2019,non requis,69 613 Km,Essence,automatique,blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,119 g/kmB,4.6 l/100km,EURO6
52,CITROEN C3 AIRCROSS,1.6 BLUEHDI 110 S&S FEEL BV6,21020,93,2021,18/02/2021,non requis,24 564 Km,Diesel,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,2,121 g/kmC,4.7 l/100km,EURO6
53,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S SHINE,15620,77,2021,22/02/2021,non requis,22 730 Km,Essence,mécanique,blanc,5,5,12 mois,,,oui,1,4 CV,83 ch,1,130 g/kmC,5.8 l/100km,EURO6
54,CITROEN DS5,HDI 160 EXECUTIVE BVA6,13630,94,2013,24/09/2013,requis,38 878 Km,Diesel,automatique,gris,5,5,6 mois,,SPOTICAR,non,2,9 CV,163 ch,2,154 g/kmD,4.9 l/100km,EURO5
55,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S FEEL BUSINESS,16590,10,2019,05/10/2019,non requis,27 917 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,Toyota Occasion,non,,4 CV,82 ch,1,108 g/kmB,5 l/100km,EURO6
56,CITROEN BERLINGO 2,II (3) BLUEHDI 100 BVM CLUB M,16670,68,2018,10/01/2019,non requis,112 753 Km,Diesel,mécanique,blanc,4,3,12 mois,,,oui,1,5 CV,99 ch,2,110 g/kmB,3.8 l/100km,EURO6
57,CITROEN GRAND C4 SPACETOURER,1.2 PURETECH 130 S&S SHINE PACK BV6,36880,78,2023,24/12/2023,non requis,7 005 Km,Essence,mécanique,GRIS ACIER,5,7,,en cours,,oui,,7 CV,131 ch,1,140 g/kmC,6.4 l/100km,EURO6
58,CITROEN DS3,1.6 THP 150 SPORT CHIC,11960,34,2012,09/01/2013,requis,98 936 Km,Essence,mécanique,gris foncé,3,5,6 mois,,,non,2,9 CV,156 ch,1,155 g/kmD,5.1 l/100km,EURO5
59,CITROEN C4 (2E GENERATION),II (2) 1.6 BLUEHDI 120 S&S SHINE BV6,15240,93,2016,12/10/2016,requis,80 004 Km,Diesel,mécanique,noir,5,5,6 mois,,,oui,1,5 CV,114 ch,2,100 g/kmA,3.5 l/100km,EURO5
60,CITROEN JUMPER 2,II 35 L2H2 E-HDI 130 CONFORT,18510,72,2016,19/09/2016,requis,127 642 Km,Diesel,mécanique,blanc,4,3,6 mois,,,non,1,7 CV,131 ch,2,189 g/kmE,6.3 l/100km,EURO5
61,CITROEN GRAND C4 PICASSO 2,II 2.0 BLUEHDI 150 S&S EXCLUSIVE EAT6,23540,76,2017,03/12/2017,requis,104 160 Km,Diesel,automatique,Gris,5,7,6 mois,,,non,3,8 CV,150 ch,2,112 g/kmB,4.3 l/100km,EURO6
62,CITROEN BERLINGO 3 VAN,III VAN TAILLE M 650KG PURETECH 130 S&S 6CV AT DRIVER,30220,47,2023,18/01/2024,non requis,32 389 Km,Essence,automatique,gris foncé,5,3,,en cours,,oui,1,6 CV,131 ch,1,162 g/kmE,,EURO6
63,CITROEN C3 AIRCROSS,1.5 BLUEHDI 110 S&S SHINE BV6,22210,22,2022,23/08/2022,non requis,37 505 Km,Diesel,mécanique,Gris Platinium,5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,2,122 g/kmC,4.6 l/100km,EURO6
64,CITROEN C5 AIRCROSS,1.6 HYBRID 225 SHINE E-EAT8,42820,14,2022,29/11/2022,non requis,35 049 Km,Hybride essence électrique,automatique,Gris,5,5,36 mois,en cours,Toyota Occasion,oui,,10 CV,225 ch,1,32 g/kmA,1.4 l/100km,EURO6
65,CITROEN C3 AIRCROSS,1.6 BLUEHDI 100 SHINE,18340,29,2020,06/07/2020,non requis,38 880 Km,Diesel,mécanique,noir,5,5,12 mois,,,oui,1,5 CV,102 ch,2,104 g/kmB,4 l/100km,EURO6
66,CITROEN C3 AIRCROSS,1.2 PURETECH 110 S&S SHINE BV6,20040,01,2019,19/06/2019,non requis,53 513 Km,Essence,mécanique,gris clair,5,5,12 mois,,,non,2,5 CV,110 ch,1,106 g/kmB,4.7 l/100km,EURO6
67,CITROEN C3 AIRCROSS,1.5 BLUEHDI 100 S&S SHINE BV6,21630,24,2021,20/11/2021,non requis,41 176 Km,Diesel,mécanique,Gris acier,5,5,12 mois,,,non,,5 CV,102 ch,2,104 g/kmB,4 l/100km,EURO6
68,CITROEN C3 AIRCROSS,1.5 BLUEHDI 100 S&S SHINE BV6,16690,38,2019,06/08/2019,non requis,93 152 Km,Diesel,mécanique,noir,5,5,8 mois,,,oui,2,5 CV,99 ch,2,104 g/kmB,3.7 l/100km,EURO6
69,CITROEN BERLINGO 3,III TAILLE M 1000KG BLUEHDI 100 S&S CLUB,22020,63,2021,07/07/2021,non requis,56 484 Km,Diesel,mécanique,blanc,5,2,3 mois,,,oui,1,5 CV,102 ch,2,147 g/kmD,,EURO6
70,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 110 S&S 6CV SHINE BV6,18960,95,2022,21/12/2022,non requis,21 684 Km,Essence,mécanique,Gris,5,5,1 mois,en cours,,oui,1,6 CV,110 ch,1,124 g/kmC,5.7 l/100km,EURO6
71,CITROEN JUMPY 2,II 1.6HDI 90 16V L1H1 3PL,13080,43,2013,27/06/2013,requis,173 686 Km,Diesel,mécanique,gris foncé,4,,3 mois,,,oui,,5 CV,90 ch,,,,
72,CITROEN C4 (2E GENERATION),II 1.6 E-HDI 115 AIRDREAM EXCLUSIVE BMP6,7550,93,2013,20/07/2013,requis,204 120 Km,Diesel,automatique,vert,5,5,6 mois,,,non,2,5 CV,114 ch,2,98 g/kmA,3.5 l/100km,EURO5
73,CITROEN C3,(2) 1.4 PACK AMBIANCE,6200,91,2009,25/11/2009,requis,107 350 Km,Essence,mécanique,noir metal,5,5,3 mois,,,oui,,5 CV,73 ch,2,145 g/kmD,6.1 l/100km,EURO4
74,CITROEN C3 (3E GENERATION),III 1.2 PURETECH 82 S&S SHINE,13090,56,2018,22/07/2018,requis,76 460 Km,Essence,mécanique,Rouge Rubi - Noir Onyx,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,109 g/kmB,4.7 l/100km,EURO6
75,CITROEN C1 (2E GENERATION),II 1.0 VTI 68 FEEL 5P,9750,45,2018,31/05/2018,requis,65 490 Km,Essence,mécanique,rouge,5,4,12 mois,,,oui,1,4 CV,69 ch,1,95 g/kmA,3.6 l/100km,EURO6
76,CITROEN C5 AIRCROSS,1.6 HYBRID 225 SHINE E-EAT8,36140,74,2021,29/08/2021,non requis,62 150 Km,Hybride essence électrique,automatique,blanc,5,5,,,,non,2,10 CV,181 ch,1,32 g/kmA,1.4 l/100km,EURO6
77,CITROEN C5 X,1.6 HYBRID 225 S&S SHINE PACK E-EAT8,60870,85,2023,05/08/2023,non requis,1 708 Km,Hybride essence électrique,automatique,GRIS PLATINIUM,5,5,,,,non,,10 CV,225 ch,1,,,EURO6
78,CITROEN C1 (2E GENERATION),II 1.0 VTI 68 FEEL 5P,11950,27,2018,28/03/2018,requis,17 904 Km,Essence,mécanique,Blanc Lipizan (O),5,4,12 mois,,SPOTICAR,non,,4 CV,69 ch,1,95 g/kmA,4.1 l/100km,EURO6
79,CITROEN C4 PICASSO 2,II (2) 1.6 BLUEHDI 120 S&S LIVE EAT6,16410,71,2019,27/02/2019,non requis,99 764 Km,Diesel,automatique,N/A,5,5,12 mois,,Ford Sélection Privilège,oui,1,6 CV,120 ch,2,103 g/kmB,3.7 l/100km,EURO6
80,CITROEN C4 CACTUS,(2) 1.2 PURETECH 110 S&S SHINE,16780,92,2019,03/08/2019,non requis,43 050 Km,Essence,mécanique,gris foncé metal,5,5,6 mois,,,oui,1,5 CV,110 ch,1,106 g/kmB,4.6 l/100km,EURO6
81,CITROEN C1,(2) 1.0 68 CONFORT 3P,3340,95,2011,10/10/2011,requis,201 040 Km,Essence,mécanique,vert,3,4,3 mois,,,non,3,4 CV,68 ch,2,106 g/kmB,3.9 l/100km,EURO4
82,CITROEN C3 AIRCROSS,1.2 PURETECH 110 6CV S&S SHINE BUSINESS BV6,21330,45,2021,27/06/2021,non requis,49 410 Km,Essence,mécanique,gris foncé,5,5,12 mois,,,oui,1,5 CV,110 ch,1,104 g/kmB,4.8 l/100km,EURO6
83,CITROEN BERLINGO 3 MULTISPACE,III TAILLE M 1.5 BLUEHDI 130 S&S SHINE EAT8,34790,44,2021,03/08/2021,non requis,39 155 Km,Diesel,automatique,beige,5,5,12 mois,,,non,4,7 CV,131 ch,2,147 g/kmD,5.6 l/100km,EURO6
84,CITROEN C4 PICASSO 2,II (2) 1.6 BLUEHDI 120 S&S LIVE EAT6,16410,71,2019,27/02/2019,non requis,99 764 Km,Diesel,automatique,N/A,5,5,12 mois,,Ford Sélection Privilège,oui,1,6 CV,120 ch,2,103 g/kmB,3.7 l/100km,EURO6
85,CITROEN C4 PICASSO,1.6 HDI 110 FAP PACK BMP6,4540,44,2009,04/08/2009,requis,246 000 Km,Diesel,automatique,beige,5,5,6 mois,,,non,3,6 CV,109 ch,3,140 g/kmC,4.7 l/100km,EURO4
86,CITROEN BERLINGO 3,III TAILLE M 650KG PURETECH 110 S&S 6CV DRIVER BV6,21180,71,2021,02/06/2021,non requis,30 941 Km,Essence,mécanique,platine,5,3,,,,oui,1,6 CV,110 ch,1,157 g/kmD,,EURO6
87,CITROEN C4 PICASSO 2,II (2) 2.0 BLUEHDI 150 S&S SHINE EAT6,20980,71,2018,08/03/2018,requis,113 062 Km,Diesel,automatique,gris clair,5,7,12 mois,,Ford Sélection Privilège,oui,1,8 CV,150 ch,2,112 g/kmB,4.3 l/100km,EURO6
88,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S SHINE PACK EAT8,37150,69,2021,24/10/2021,non requis,21 834 Km,Diesel,automatique,gris,5,5,12 mois,en cours,SPOTICAR,non,2,7 CV,131 ch,2,139 g/kmC,5.2 l/100km,EURO6
89,CITROEN GRAND C4 SPACETOURER,1.5 BLUEHDI 130 S&S EAT8 SHINE PACK,40660,21,2023,03/11/2023,non requis,1 505 Km,Diesel,automatique,Bleu,5,7,,,,oui,1,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
90,CITROEN C3 (3E GENERATION),III (2) 1.2 PURETECH 83 S&S FEEL PACK,17540,31,2022,06/03/2022,non requis,12 789 Km,Essence,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,4 CV,83 ch,1,123 g/kmC,5.7 l/100km,EURO6
91,CITROEN C3 AIRCROSS,(2) 1.5 BLUEHDI 110 S&S SHINE BV6,21230,76,2022,22/08/2022,non requis,39 612 Km,Diesel,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,6 CV,110 ch,2,123 g/kmC,4.6 l/100km,EURO6
92,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S SHINE BV6,19140,76,2022,28/01/2023,non requis,55 568 Km,Diesel,mécanique,noir,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,112 g/kmB,4.2 l/100km,EURO6
93,CITROEN C4 (3E GENERATION),III 1.2 PURETECH 130 S&S FEEL BV6,27780,59,2023,05/10/2023,non requis,6 779 Km,Essence,mécanique,noir,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,122 g/kmC,5.4 l/100km,EURO6
94,CITROEN C3 (3E GENERATION),III (2) 1.5 BLUEHDI 100 S&S SHINE PACK,19750,59,2022,30/08/2022,non requis,21 881 Km,Diesel,mécanique,Gris,5,5,12 mois,en cours,SPOTICAR,non,,5 CV,102 ch,2,112 g/kmB,4.2 l/100km,EURO6
95,CITROEN E-C4 (3E GENERATION),III E 136 (100 KW) SHINE AUTO,440,25,2023,13/11/2023,non requis,2 062 Km,Electrique,automatique,GRIS ARTENSE,5,5,,,,oui,,4 CV,136 ch,0,0 g/kmA,,EURO6
96,CITROEN C5 AIRCROSS,1.5 BLUEHDI 130 S&S SHINE PACK EAT8,41040,21,2022,04/07/2022,non requis,39 270 Km,Diesel,automatique,Noir,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,2,141 g/kmD,5.2 l/100km,EURO6
97,CITROEN C3 ENTREPRISE (3E GENERATION),III (2) ENTREPRISE 1.5 BLUEHDI 100 S&S FEEL BUSINESS R BV6,14370,81,2021,21/07/2021,non requis,23 689 Km,Diesel,mécanique,Blanc,5,2,12 mois,,SPOTICAR,oui,,5 CV,102 ch,2,116 g/kmB,4.4 l/100km,EURO6
98,CITROEN C4 (3E GENERATION),III 1.5 BLUEHDI 130 S&S SHINE EAT8,37500,25,2023,27/04/2023,non requis,5 040 Km,Diesel,automatique,Gris,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,120 g/kmB,4.6 l/100km,EURO6
99,CITROEN GRAND C4 SPACETOURER,1.6 BLUEHDI 120 S&S FEEL EAT6,23070,70,2019,30/08/2019,non requis,45 915 Km,Diesel,automatique,Gris,5,7,12 mois,,SPOTICAR,non,2,6 CV,120 ch,2,105 g/kmB,4 l/100km,EURO6
