,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
18,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S GT LINE EAT8,32370,11,2021,07/10/2021,non requis,90 261 Km,Diesel,automatique,noir,5,5,12 mois,,,non,2,6 CV,131 ch,2,102 g/kmB,4 l/100km,EURO6
19,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 EAT8 S&S ALLURE PACK,38730,30,2023,24/03/2023,non requis,3 336 Km,Diesel,automatique,Noir,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,2,119 g/kmB,4.6 l/100km,EURO6
20,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,27120,76,2022,15/07/2022,non requis,6 225 Km,Diesel,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,108 g/kmB,4.1 l/100km,EURO6
21,PEUGEOT 207,(2) 1.4 VTI 95 URBAN MOVE 5P,7200,78,2013,02/11/2013,requis,135 682 Km,Essence,mécanique,bleu metal,5,5,6 mois,,,non,3,5 CV,95 ch,1,135 g/kmC,4.8 l/100km,EURO5
22,PEUGEOT 3008,1.6 HDI 110 FAP PREMIUM PACK BV6,7340,95,2010,19/10/2010,requis,268 017 Km,Diesel,mécanique,marron metal,5,5,6 mois,,,non,,6 CV,109 ch,3,137 g/kmC,5.1 l/100km,EURO4
23,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,22870,33,2022,12/02/2022,non requis,28 577 Km,Essence,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,118 g/kmB,5.3 l/100km,EURO6
24,PEUGEOT 307,2.0 16S XS BVA 3P,8230,11,2007,30/05/2007,requis,78 258 Km,Essence,automatique,gris,5,5,3 mois,,,non,2,9 CV,140 ch,2,195 g/kmE,6.2 l/100km,EURO4
25,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,31470,91,2022,08/12/2022,non requis,19 234 Km,Essence,automatique,gris,5,5,12 mois,en cours,,non,,7 CV,131 ch,1,103 g/kmB,5.4 l/100km,EURO6
26,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 2.0 BLUEHDI 180 S&S GT EAT8,32040,63,2021,26/05/2021,non requis,36 035 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,,9 CV,180 ch,2,160 g/kmD,6.1 l/100km,EURO6
27,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,27480,63,2022,14/11/2022,non requis,46 813 Km,Essence,automatique,platine,5,5,,en cours,,non,,7 CV,130 ch,1,131 g/kmC,5.9 l/100km,EURO6
28,PEUGEOT 308 (2E GENERATION),BVM6 PURETECH 130CH S&S ALLURE PACK,21620,63,2022,27/01/2023,non requis,42 427 Km,Essence,mécanique,blanc,5,,,,,non,,7 CV,130 ch,,128 g/kmC,,
29,PEUGEOT 508 (2E GENERATION),II 1.6 PURETECH 225 S&S 12CV GT EAT8,38390,91,2020,10/03/2020,non requis,23 451 Km,Essence,automatique,gris,5,5,12 mois,,,non,2,13 CV,224 ch,1,130 g/kmC,5.7 l/100km,EURO6
30,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,32750,91,2023,17/07/2023,non requis,2 664 Km,Essence,automatique,noir,5,5,,,,non,2,7 CV,131 ch,1,134 g/kmC,5.9 l/100km,EURO6
31,PEUGEOT 3008 (2E GENERATION),II (2) PURETECH 130 S&S GT PACK EAT8,40680,63,2022,29/09/2022,non requis,19 409 Km,Essence,automatique,bleu foncé,5,5,,en cours,,oui,1,7 CV,131 ch,1,147 g/kmD,6.5 l/100km,EURO6
32,PEUGEOT 308 (3E GENERATION) SW,III SW PURETECH 130 S&S ACTIVE PACK,24090,63,2021,23/08/2021,non requis,25 099 Km,Essence,mécanique,platine,5,5,12 mois,,,non,,7 CV,130 ch,1,127 g/kmC,5.6 l/100km,EURO6
33,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE PACK,24090,63,2022,08/08/2022,non requis,18 989 Km,Essence,mécanique,blanc,5,5,12 mois,en cours,,non,2,7 CV,131 ch,1,132 g/kmC,5.6 l/100km,EURO6
34,PEUGEOT 3008 (2E GENERATION),II 2.0 BLUEHDI 180 S&S GT EAT8,31410,63,2019,08/05/2019,non requis,86 188 Km,Diesel,automatique,gris foncé,5,5,12 mois,,,non,3,9 CV,177 ch,2,124 g/kmC,4.8 l/100km,EURO6
35,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 EAT8 S&S ALLURE PACK,21690,63,2021,02/09/2021,non requis,72 807 Km,Diesel,automatique,noir,5,5,12 mois,,,non,2,7 CV,131 ch,2,121 g/kmC,4.6 l/100km,EURO6
36,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S 5CV ACTIVE,24820,63,2022,26/10/2022,non requis,24 368 Km,Essence,mécanique,noir,5,5,12 mois,en cours,,non,3,5 CV,101 ch,1,122 g/kmC,5.4 l/100km,EURO6
37,PEUGEOT 2008,(2) 1.2 PURETECH 82 STYLE,15720,78,2020,14/07/2020,non requis,36 609 Km,Essence,mécanique,gris foncé,5,5,12 mois,,,non,2,4 CV,83 ch,1,112 g/kmB,5 l/100km,EURO6
38,PEUGEOT 508 (2E GENERATION),II 1.6 PURETECH 225 S&S 12CV GT EAT8,38390,91,2020,10/03/2020,non requis,23 451 Km,Essence,automatique,gris,5,5,12 mois,,,non,2,13 CV,224 ch,1,130 g/kmC,5.7 l/100km,EURO6
39,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,32750,91,2023,17/07/2023,non requis,2 664 Km,Essence,automatique,noir,5,5,,,,non,2,7 CV,131 ch,1,134 g/kmC,5.9 l/100km,EURO6
40,PEUGEOT 3008 (2E GENERATION),II (2) PURETECH 130 S&S GT PACK EAT8,40680,63,2022,29/09/2022,non requis,19 409 Km,Essence,automatique,bleu foncé,5,5,,en cours,,oui,1,7 CV,131 ch,1,147 g/kmD,6.5 l/100km,EURO6
41,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 110 S&S 5CV TECH EDITION,23400,63,2020,10/11/2020,non requis,33 174 Km,Essence,mécanique,gris clair,5,5,12 mois,,,non,3,5 CV,110 ch,1,102 g/kmB,4.6 l/100km,EURO6
42,PEUGEOT 3008 (2E GENERATION),II 1.6 BLUEHDI 120 S&S GT LINE EAT6,25830,63,2018,07/12/2018,requis,62 459 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,3,6 CV,120 ch,2,114 g/kmB,4.1 l/100km,EURO6
43,PEUGEOT 207,(2) 1.4 VTI 95 URBAN MOVE 5P,7200,78,2013,02/11/2013,requis,135 682 Km,Essence,mécanique,bleu metal,5,5,6 mois,,,non,3,5 CV,95 ch,1,135 g/kmC,4.8 l/100km,EURO5
44,PEUGEOT 307,2.0 16S XS BVA 3P,8230,11,2007,30/05/2007,requis,78 258 Km,Essence,automatique,gris,5,5,3 mois,,,non,2,9 CV,140 ch,2,195 g/kmE,6.2 l/100km,EURO4
45,PEUGEOT 3008,1.6 HDI 110 FAP PREMIUM PACK BV6,7340,95,2010,19/10/2010,requis,268 017 Km,Diesel,mécanique,marron metal,5,5,6 mois,,,non,,6 CV,109 ch,3,137 g/kmC,5.1 l/100km,EURO4
46,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,22870,33,2022,12/02/2022,non requis,28 577 Km,Essence,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,118 g/kmB,5.3 l/100km,EURO6
47,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT PACK,26070,93,2022,30/08/2022,non requis,33 040 Km,Essence,mécanique,gris,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,120 g/kmB,5.3 l/100km,EURO6
48,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE PACK EAT8,40780,44,2023,26/03/2023,non requis,7 571 Km,Essence,automatique,Gris Artense (M),5,5,,,,non,,7 CV,130 ch,1,145 g/kmD,6.4 l/100km,EURO6
49,PEUGEOT 308 (2E GENERATION),II (2) 1.5 PURETECH 110 S&S ACTIVE PACK,24380,85,2022,10/07/2022,non requis,38 837 Km,Essence,mécanique,Blanc Banquise,5,5,,en cours,,non,,6 CV,110 ch,1,124 g/kmC,5.5 l/100km,EURO6
50,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE PACK,22530,85,2022,16/02/2022,non requis,19 638 Km,Diesel,mécanique,Gris Artense,5,5,,en cours,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
51,PEUGEOT 308 (2E GENERATION),II (2) 1.5 PURETECH 110 S&S ACTIVE PACK,23980,85,2022,01/06/2022,non requis,21 596 Km,Essence,mécanique,Blanc Banquise,5,5,,en cours,,non,,6 CV,110 ch,1,124 g/kmC,5.5 l/100km,EURO6
52,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE PACK,21710,85,2022,10/10/2022,non requis,19 572 Km,Diesel,mécanique,Gris Artense,5,5,,en cours,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
53,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE BUSINESS EAT6,31180,78,2018,03/02/2018,requis,59 401 Km,Essence,automatique,GRIS,5,5,12 mois,,,non,,7 CV,130 ch,1,122 g/kmC,5.5 l/100km,EURO6
54,PEUGEOT 308 (2E GENERATION),II 1.6 THP 125 ALLURE,8460,66,2015,24/12/2015,requis,173 973 Km,Essence,mécanique,GRIS,5,5,,,,non,,7 CV,125 ch,1,125 g/kmC,5.4 l/100km,EURO5
55,PEUGEOT PARTNER 2 FOURGON,II (2) 1.6 BLUEHDI 100 STANDARD PREMIUM PACK,14410,13,2019,05/05/2019,non requis,96 792 Km,Diesel,mécanique,Blanc,4,3,8 mois,,SPOTICAR,non,,5 CV,100 ch,2,112 g/kmB,4.3 l/100km,EURO6
56,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ACTIVE BUSINESS EAT8,23000,91,2021,28/09/2021,non requis,62 294 Km,Essence,automatique,Gris Artense,5,5,6 mois,,,oui,,5 CV,100 ch,1,131 g/kmC,5.8 l/100km,EURO6
57,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE EAT8,28420,78,2023,17/07/2023,non requis,18 Km,Essence,automatique,GRIS ARTENSE,5,5,,,,non,,5 CV,100 ch,1,122 g/kmC,5.4 l/100km,EURO6
58,PEUGEOT 5008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE PACK,39340,78,2022,24/12/2022,non requis,36 861 Km,Essence,mécanique,GRIS ARTENSE,5,7,12 mois,en cours,,non,,7 CV,130 ch,1,144 g/kmD,6.4 l/100km,EURO6
59,PEUGEOT 308 (2E GENERATION),II 1.6 BLUEHDI 100 S&S STYLE,13320,11,2016,28/02/2016,requis,134 962 Km,Diesel,mécanique,gris clair,5,5,8 mois,,,non,2,5 CV,99 ch,2,94 g/kmA,3.2 l/100km,EURO6
60,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 110 S&S ALLURE PACK,26660,30,2022,08/04/2022,non requis,26 366 Km,Diesel,mécanique,Orange,5,5,12 mois,en cours,Fiat Autoexpert ALTA,non,,6 CV,110 ch,2,118 g/kmB,4.5 l/100km,EURO6
61,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,24780,87,2020,20/11/2020,non requis,131 435 Km,Diesel,mécanique,bleu magnetique,5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,106 g/kmB,4 l/100km,EURO6
62,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE EAT8,33000,87,2021,18/04/2021,non requis,44 706 Km,Essence,automatique,platinium,5,5,12 mois,,SPOTICAR,oui,,6 CV,130 ch,1,139 g/kmC,6.1 l/100km,EURO6
63,PEUGEOT 208 AFFAIRE,(2) 1.6 BLUEHDI 100 S&S PREMIUM PACK,9910,31,2020,10/11/2020,non requis,152 889 Km,Diesel,mécanique,blanc,5,2,6 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,86 g/kmA,3.6 l/100km,EURO6
64,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS EAT6,20820,31,2020,13/11/2020,non requis,79 541 Km,Diesel,automatique,blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,131 ch,2,99 g/kmA,3.9 l/100km,EURO6
65,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH S&S 110 STYLE,14730,30,2016,18/11/2016,requis,76 851 Km,Essence,mécanique,gris clair,5,5,3 mois,,,oui,1,5 CV,110 ch,1,105 g/kmB,3.9 l/100km,EURO6
66,PEUGEOT E-208 (2E GENERATION),II ELECTRIQUE ALLURE,28050,68,2021,05/10/2021,non requis,19 872 Km,Electrique,automatique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,4 CV,136 ch,0,0 g/kmA,,EURO6
67,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S 7CV STYLE EAT8,19720,68,2022,22/08/2022,non requis,103 170 Km,Diesel,automatique,Blanc Banquise,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,124 g/kmC,4.7 l/100km,EURO6
68,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE BUSINESS EAT8,29720,68,2019,27/10/2019,non requis,95 158 Km,Diesel,automatique,Gris Hurricane (O),5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,101 g/kmB,4 l/100km,EURO6
69,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,28000,68,2023,18/03/2023,non requis,9 176 Km,Essence,automatique,Rouge Elixir,5,5,24 mois,,SPOTICAR,non,,7 CV,130 ch,1,121 g/kmC,5.3 l/100km,EURO6
70,PEUGEOT 3008,1.6 HDI 112 FAP ALLURE,10790,35,2013,12/11/2013,requis,91 400 Km,Diesel,mécanique,gris,5,5,8 mois,,SPOTICAR,oui,1,6 CV,112 ch,2,130 g/kmC,4.2 l/100km,EURO5
71,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE PACK EAT8,29940,34,2022,07/03/2022,non requis,48 619 Km,Essence,automatique,gris clair,5,5,12 mois,en cours,,oui,1,7 CV,131 ch,1,136 g/kmC,6 l/100km,EURO6
72,PEUGEOT 2008,(2) 1.5 BLUEHDI 120 S&S ALLURE EAT6,16480,10,2019,15/10/2019,non requis,75 174 Km,Diesel,automatique,Blanc nacré,5,5,12 mois,,Toyota Occasion,non,,6 CV,120 ch,2,101 g/kmB,3.9 l/100km,EURO6
73,PEUGEOT 2008,(2) 1.6 BLUEHDI 100 STYLE,18860,10,2019,14/04/2019,non requis,29 652 Km,Diesel,mécanique,Gris Platinium,5,5,12 mois,,Toyota Occasion,non,,5 CV,100 ch,2,97 g/kmA,3.7 l/100km,EURO6
74,PEUGEOT 108,1.0 VTI 72 STYLE 5P,12190,10,2020,02/12/2020,non requis,33 689 Km,Essence,mécanique,Red Purple,5,4,36 mois,,Toyota Occasion,non,,4 CV,72 ch,1,93 g/kmA,4.1 l/100km,EURO6
75,PEUGEOT 2008,(2) 1.6 BLUEHDI 75 ACTIVE BUSINESS,14220,69,2019,01/02/2020,non requis,69 180 Km,Diesel,mécanique,gris,5,5,8 mois,,SPOTICAR,oui,1,4 CV,75 ch,2,97 g/kmA,3.3 l/100km,EURO6
76,PEUGEOT 5008 (2E GENERATION),II 1.6 THP 165 S&S ALLURE EAT6,32740,93,2019,12/08/2019,non requis,58 089 Km,Essence,automatique,noir,5,7,12 mois,,SPOTICAR,oui,1,9 CV,165 ch,1,140 g/kmC,5.3 l/100km,EURO6
77,PEUGEOT PARTNER 3 FOURGON,III 1.6 BLUEHDI 75 STANDARD 650KG PREMIUM,19860,93,2020,02/11/2020,non requis,116 000 Km,Diesel,mécanique,blanc,5,3,12 mois,,SPOTICAR,oui,1,5 CV,76 ch,2,111 g/kmB,4.2 l/100km,EURO6
78,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE EAT8,24110,93,2021,02/12/2021,non requis,50 480 Km,Essence,automatique,gris,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,132 g/kmC,5.8 l/100km,EURO6
79,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT LINE EAT8,27880,93,2020,23/11/2020,non requis,34 806 Km,Essence,automatique,noir,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,97 g/kmA,4.3 l/100km,EURO6
80,PEUGEOT 5008 (2E GENERATION),II 1.6 THP 165 S&S ALLURE EAT6,32740,93,2019,12/08/2019,non requis,58 089 Km,Essence,automatique,noir,5,7,12 mois,,SPOTICAR,oui,1,9 CV,165 ch,1,140 g/kmC,5.3 l/100km,EURO6
81,PEUGEOT PARTNER 3 FOURGON,III 1.6 BLUEHDI 75 STANDARD 650KG PREMIUM,19860,93,2020,02/11/2020,non requis,116 000 Km,Diesel,mécanique,blanc,5,3,12 mois,,SPOTICAR,oui,1,5 CV,76 ch,2,111 g/kmB,4.2 l/100km,EURO6
82,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,42780,40,2023,18/01/2024,non requis,10 099 Km,Diesel,automatique,GRIS ARTENSE,5,7,12 mois,,SPOTICAR,oui,,7 CV,130 ch,2,139 g/kmC,5.3 l/100km,EURO6
83,PEUGEOT PARTNER 3 FOURGON,III (2) 1.6 BLUEHDI 130 S&S LONG 950KG PREMIUM,22660,33,2022,27/12/2022,non requis,45 663 Km,Diesel,mécanique,BLANC BANQUISE,4,2,12 mois,en cours,SPOTICAR,non,,5 CV,130 ch,2,149 g/kmD,5.7 l/100km,EURO6
84,PEUGEOT 208,(2) 1.2 PURETECH 68 LIKE 5P,13070,35,2020,15/05/2020,non requis,48 996 Km,Essence,mécanique,noir,5,5,12 mois,,SPOTICAR,oui,2,4 CV,68 ch,1,105 g/kmB,4.6 l/100km,EURO6
85,PEUGEOT 308 (2E GENERATION),II 1.6 BLUEHDI 120 S&S ALLURE EAT6,18270,33,2017,18/09/2017,requis,97 345 Km,Diesel,automatique,gris clair,5,5,12 mois,,,non,2,6 CV,120 ch,2,95 g/kmA,3.4 l/100km,EURO6
86,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,17540,31,2021,31/03/2021,non requis,29 845 Km,Essence,mécanique,gris,5,5,12 mois,,SPOTICAR,oui,1,4 CV,75 ch,1,122 g/kmC,5.4 l/100km,EURO6
87,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE PACK EAT8,33280,45,2022,23/04/2022,non requis,33 078 Km,Essence,automatique,blanc,5,5,,en cours,,non,,7 CV,130 ch,1,145 g/kmD,6.5 l/100km,EURO6
88,PEUGEOT 208,1.2 VTI 82 ALLURE 3P,11740,33,2014,22/12/2014,requis,46 905 Km,Essence,mécanique,rouge,3,5,8 mois,,,non,3,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO5
89,PEUGEOT 2008,1.6 BLUEHDI 120 S&S URBAN CROSS,11480,47,2016,30/09/2016,requis,173 639 Km,Diesel,mécanique,bleu,5,5,3 mois,,,non,3,6 CV,120 ch,2,96 g/kmA,3.3 l/100km,EURO6
90,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,21460,91,2022,03/10/2022,non requis,71 219 Km,Diesel,mécanique,blanc,5,5,12 mois,en cours,,oui,1,5 CV,102 ch,2,106 g/kmB,4.1 l/100km,EURO6
91,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE,18240,37,2017,01/04/2017,requis,34 354 Km,Essence,mécanique,Gris,5,5,12 mois,,,non,,6 CV,130 ch,1,104 g/kmB,4.5 l/100km,EURO6
92,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 155 S&S GT EAT8,31900,46,2021,29/04/2021,non requis,21 963 Km,Essence,automatique,ORANGE FUSION,5,5,12 mois,,SPOTICAR,oui,,8 CV,155 ch,1,140 g/kmC,6.2 l/100km,EURO6
93,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S 7CV GT EAT8,43300,91,2023,02/01/2024,non requis,11 Km,Diesel,automatique,Noir Perla Nera (M),5,5,24 mois,,,oui,,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
94,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,20120,46,2022,30/05/2022,non requis,24 162 Km,Essence,mécanique,NOIR METAL,5,5,12 mois,en cours,SPOTICAR,oui,,5 CV,100 ch,1,118 g/kmB,5.3 l/100km,EURO6
95,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,30220,73,2022,18/04/2022,non requis,77 311 Km,Essence,automatique,GRIS PLATINIUM,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
96,PEUGEOT 5008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE E6,35980,73,2020,19/09/2020,non requis,40 241 Km,Essence,mécanique,BLANC NACREE,5,7,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,118 g/kmB,5.2 l/100km,EURO6
